,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
519,DNK,960.0,1.429222155029694e-09,1.3387881821246594e-09
520,DNK,976.0,1.0508963337918482e-07,9.294722564075586e-08
521,DNK,1049.0,1.1001081032257923e-09,9.729979334003916e-10
522,DNK,1052.0,9.716996389241395e-09,8.594262125574423e-09
523,DNK,1053.0,3.744099672667629e-09,3.311493873437069e-09
524,DNK,2511.0,3.9490062775041337e-10,3.241648157315794e-10
525,DNK,2514.0,1.343405018405986e-08,1.1027701898708863e-08
526,DNK,2731.0,1.110333457384701e-08,9.820418159386e-09
527,DNK,2735.0,1.6567976142029044e-08,1.4653656762959568e-08
528,DNK,2903.0,5.088947584718403e-08,4.579594797254537e-08
529,DNK,2905.0,2.0352776013568e-10,1.670712433061579e-10
530,DNK,2907.0,4.2717456930365586e-10,3.091426182909788e-10
532,DNK,2913.0,5.129148162735216e-10,4.6157716992303527e-10
533,DNK,2918.0,4.614376041411101e-09,3.5815932652310735e-09
534,DNK,2919.0,2.5305673276878907e-08,1.9641795156532343e-08
536,ESP,960.0,1.7853738676247075e-09,1.6724044097962461e-09
537,ESP,976.0,1.4426048933457395e-08,1.2759214988261966e-08
538,ESP,1016.0,8.799659485798383e-09,7.782917396211248e-09
539,ESP,1049.0,1.4810815302385171e-09,1.3099524163979273e-09
540,ESP,1052.0,4.030935222514142e-09,3.5651874844631664e-09
541,ESP,1053.0,2.1184761972317354e-09,1.873700371645505e-09
542,ESP,2511.0,1.0160703676532756e-09,8.340687260411615e-10
543,ESP,2514.0,9.519401583529124e-10,7.814257165855806e-10
544,ESP,2555.0,3.046177733550816e-09,2.7412857900075764e-09
545,ESP,2731.0,1.2183435224655444e-08,1.0775720368341118e-08
546,ESP,2735.0,4.034074245616934e-09,3.5679638143374377e-09
547,ESP,2805.0,1.940388774218294e-09,1.592820383764103e-09
548,ESP,2903.0,6.465162138347957e-09,5.818064029799526e-09
549,ESP,2905.0,3.5239644124162706e-10,2.892741095153573e-10
550,ESP,2907.0,1.1097672278711252e-09,8.031291447823199e-10
552,ESP,2913.0,4.5257381673588944e-10,4.0727570131025335e-10
553,ESP,2918.0,5.558488627245319e-10,4.3143959776016224e-10
554,ESP,2919.0,3.747899046846136e-10,2.9090498616677793e-10
556,EST,960.0,1.6328709310600969e-09,1.5295510902521158e-09
557,EST,976.0,7.600212136785506e-08,6.722058205746243e-08
558,EST,1016.0,8.368285674519979e-08,7.401385957922415e-08
559,EST,1049.0,1.7620070254018833e-09,1.5584188402265818e-09
560,EST,1052.0,5.1893768048365676e-09,4.58977885167488e-09
561,EST,1053.0,4.998764828435662e-09,4.421190820575377e-09
562,EST,2511.0,4.78261522881732e-10,3.925938515713057e-10
563,EST,2731.0,1.4945510024517736e-08,1.3218655807397435e-08
564,EST,2735.0,3.1124564938969474e-07,2.7528328602255466e-07
565,EST,2903.0,1.861808833604232e-09,1.6754603787746194e-09
566,EST,2905.0,2.2738982539561172e-10,1.8665906222664229e-10
567,EST,2907.0,7.65361183433646e-10,5.53885407014407e-10
568,EST,2913.0,1.4130381160827803e-09,1.271607124460712e-09
569,EST,2918.0,2.862546646969915e-09,2.221855717910233e-09
570,EST,2919.0,3.416497949151254e-08,2.6518224643030864e-08
572,FIN,960.0,1.3654830650465258e-09,1.2790821804309806e-09
573,FIN,976.0,8.263950006963518e-08,7.309105582371404e-08
575,FIN,1049.0,1.137210663928887e-09,1.0058135401413268e-09
576,FIN,1052.0,2.9522865769691705e-09,2.611169511226786e-09
577,FIN,1053.0,1.5791363644346111e-09,1.3966776670828005e-09
578,FIN,2511.0,9.556074275974364e-10,7.844360933116479e-10
579,FIN,2731.0,1.0781171526245327e-08,9.53547890785676e-09
580,FIN,2735.0,3.096950102643289e-07,2.7391181292822265e-07
581,FIN,2903.0,3.0346963051481344e-08,2.730953537827211e-08
582,FIN,2905.0,2.0897817784811127e-10,1.7154536547576637e-10
583,FIN,2907.0,6.487064933894251e-10,4.694633957158884e-10
585,FIN,2913.0,2.4466608608667877e-09,2.2017745639036407e-09
586,FIN,2918.0,3.2356685607580677e-09,2.511466040419862e-09
587,FIN,2919.0,4.644240274521667e-08,3.604773330145632e-08
589,FRA,960.0,1.947950896930554e-09,1.8246943842789603e-09
590,FRA,976.0,1.4132072016710784e-08,1.249920514775344e-08
591,FRA,1016.0,8.910785485953423e-09,7.881203526620482e-09
592,FRA,1049.0,1.8152221134871167e-09,1.6054852790436624e-09
593,FRA,1052.0,7.626050960469971e-09,6.744911525317985e-09
594,FRA,1053.0,3.1051412521743355e-09,2.7463628459991674e-09
595,FRA,2511.0,4.506218306028422e-10,3.6990506577346015e-10
596,FRA,2514.0,7.242910261181289e-10,5.945537953563663e-10
597,FRA,2555.0,6.259510536887495e-10,5.632996098087375e-10
598,FRA,2731.0,1.4786183753934427e-08,1.3077738627022722e-08
599,FRA,2735.0,9.564755522421073e-09,8.459611677713069e-09
600,FRA,2805.0,5.572832804077268e-09,4.574609894462792e-09
601,FRA,2903.0,1.3700284929547975e-08,1.2329023347119907e-08
602,FRA,2905.0,5.792045250408291e-10,4.754556334851528e-10
603,FRA,2907.0,7.416254801513991e-10,5.367080795540833e-10
605,FRA,2913.0,4.76479377709249e-10,4.2878855457441345e-10
606,FRA,2918.0,2.7078002636025118e-09,2.1017444396976173e-09
607,FRA,2919.0,1.2303388928073713e-09,9.549662734212668e-10
609,GBR,960.0,1.4689155413856943e-09,1.3759699710963094e-09
610,GBR,976.0,3.4569471096389694e-08,3.057519877992218e-08
611,GBR,1049.0,1.0982345712634846e-09,9.713408755874915e-10
612,GBR,1052.0,1.994126442115701e-09,1.7637184031535298e-09
613,GBR,1053.0,6.137860619386445e-10,5.428671673857226e-10
614,GBR,2511.0,2.623800091134611e-10,2.1538169688520137e-10
615,GBR,2731.0,1.4607415503847827e-08,1.291962585848495e-08
616,GBR,2735.0,2.328205048584282e-08,2.0591964500237067e-08
617,GBR,2903.0,2.332231046246328e-09,2.098798029961671e-09
618,GBR,2905.0,1.4206165358780492e-10,1.1661513434443015e-10
619,GBR,2907.0,6.290150532613053e-10,4.552128672514944e-10
621,GBR,2913.0,3.193793816230199e-10,2.8741269782838364e-10
622,GBR,2918.0,9.23244308037131e-09,7.16605141443459e-09
623,GBR,2919.0,1.703341581264815e-08,1.3221022043059344e-08
625,GRC,946.0,6.647484118261496e-07,5.879411569112708e-07
626,GRC,960.0,2.573060264099247e-09,2.4102499820254025e-09
627,GRC,976.0,6.55980599558345e-09,5.801864069989656e-09
628,GRC,1016.0,8.485015760081843e-09,7.504628658966347e-09
629,GRC,1049.0,2.3161539481174744e-09,2.0485377740126654e-09
630,GRC,1052.0,4.37394001734679e-09,3.868560358038021e-09
631,GRC,1053.0,2.8348592980552037e-09,2.507310172882589e-09
632,GRC,2511.0,7.437792993964559e-10,6.10551269334018e-10
633,GRC,2514.0,4.1178667412733066e-10,3.380261816741727e-10
634,GRC,2555.0,7.124368515614706e-10,6.411290437694408e-10
635,GRC,2731.0,1.0715106697039854e-08,9.477047429987552e-09
636,GRC,2735.0,4.474652040397669e-09,3.957635777089785e-09
637,GRC,2805.0,1.6350163800218334e-09,1.3421472297148984e-09
638,GRC,2903.0,4.629994386185215e-09,4.166578226500799e-09
639,GRC,2905.0,6.983988088452232e-10,5.732994714800865e-10
640,GRC,2907.0,6.899212660437402e-10,4.992901776598421e-10
642,GRC,2913.0,2.2650317844918446e-10,2.0383247426292758e-10
643,GRC,2918.0,3.537240502925736e-10,2.745540599440863e-10
644,GRC,2919.0,3.5105830506820737e-10,2.724849578473503e-10
646,HRV,960.0,2.8040132439590437e-09,2.6265894216112275e-09
647,HRV,976.0,3.583560888816334e-08,3.169504277632899e-08
648,HRV,1016.0,2.2149087820034404e-08,1.9589908130304907e-08
649,HRV,1049.0,2.458200311669626e-09,2.174171625611446e-09
650,HRV,1052.0,5.3646163653691015e-09,4.744770647252221e-09
