,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low,ProteinI-BaU_low,ProteinI-HalfW_low,IronI-BaU_low,IronI-HalfW_low,ZincI-BaU_low,ZincI-HalfW_low,Vitamin AI-BaU_low,Vitamin AI-HalfW_low,Vitamin BI-BaU_low,Vitamin BI-HalfW_low,FolateI-BaU_low,FolateI-HalfW_low
1499,SWZ,1052.0,8.173665448748946e-10,6.914172175698345e-10,9.306004141095159e-09,7.872026975258945e-09,6.679052338120566e-08,5.6498664064277897e-08,9.060730183992574e-08,7.664547677230948e-08,7.305213494819371e-10,6.179541382030396e-10,1.3132968291662484e-07,1.1109288056368846e-07,2.486881189725743e-09,2.1036736619677942e-09
1500,SWZ,1053.0,8.680988427090919e-10,7.343320939241311e-10,7.118012081764424e-09,6.021186136209314e-09,1.5138797023196495e-07,1.2806035408184118e-07,8.444770890566788e-08,7.143502543359066e-08,inf,inf,2.2167523924800923e-07,1.8751694461442055e-07,1.2413813450740014e-07,1.0500948943115075e-07
1501,SWZ,2731.0,9.18188602347111e-09,7.767034418277353e-09,1.5613946977005213e-07,1.320796874036025e-07,1.1177920595934847e-06,9.45549680876742e-07,7.426905435734521e-07,6.28248161577963e-07,inf,inf,9.99249653081549e-07,8.452736647020649e-07,3.948740851706291e-07,3.3402730142435523e-07
1502,BEN,960.0,1.2281706480394447e-08,1.0628304076798309e-08,2.3783621353086746e-07,2.058179457321803e-07,2.4972803734987708e-05,2.1610885439197495e-05,2.0248218531052926e-06,1.7522338927821473e-06,1.6286610767479593e-08,1.409405540618906e-08,1.6648535892236949e-06,1.440725701909968e-06,1.4983681906081225e-07,1.2966530973693936e-07
1503,BEN,976.0,1.5285933360243106e-08,1.2930499270085583e-08,2.0444178922072048e-07,1.7293902465707685e-07,1.231955337851668e-06,1.0421213557230686e-06,9.934204871296295e-07,8.403427243198085e-07,2.0760856284416056e-09,1.7561782503265083e-09,1.5690915757306745e-07,1.3273077277343467e-07,5.322307269757146e-08,4.502184370746952e-08
1504,BEN,1016.0,8.774742678412876e-09,7.422628446981663e-09,1.0687286263586457e-07,9.040465110879075e-08,9.86805550697751e-07,8.347470940963684e-07,6.968538242230938e-07,5.89474496134383e-07,1.6393983293663992e-08,1.386780800470179e-08,2.1080143981806864e-06,1.7831870645137865e-06,4.0138849940040373e-07,3.3953789907370916e-07
1505,BEN,1049.0,3.4161453572034546e-09,2.889746017257464e-09,6.909568909117698e-08,5.844862307742749e-08,2.4435486790349417e-07,2.06701832763828e-07,4.2561810009663414e-07,3.6003392157580443e-07,3.4616939619661674e-07,2.92827596415423e-07,1.7905314111595985e-06,1.514625542283293e-06,3.4616939619661674e-07,2.92827596415423e-07
1506,BEN,1052.0,4.6179937783583074e-09,3.906399679566062e-09,5.2577475178570974e-08,4.4475727349935426e-08,3.773560630315646e-07,3.192086595302554e-07,5.119171549095564e-07,4.330350160441255e-07,4.1273319394077375e-09,3.491344713612169e-09,7.419922706960928e-07,6.276574866928756e-07,1.4050491708622085e-08,1.1885428812296743e-08
1507,BEN,1053.0,8.513177639450188e-10,7.201368386134902e-10,6.980414937855156e-09,5.904791557811364e-09,1.4846151378782582e-07,1.2558484002436813e-07,8.281526386039046e-08,7.005412647446562e-08,inf,inf,2.1739007093899887e-07,1.8389208479160036e-07,1.217384402441377e-07,1.0297956792172911e-07
1508,BEN,2731.0,1.4691707905139733e-08,1.2427838972385692e-08,2.5212494262168723e-07,2.1327460415464273e-07,1.5214465889790892e-06,1.28700443372569e-06,1.18156387878308e-06,9.994947977400523e-07,inf,inf,1.5971143570680938e-06,1.3510124335635433e-06,6.485871185653449e-07,5.486452848871195e-07
1509,BEN,2735.0,8.556991078361401e-11,7.238430541680787e-11,5.542179342644606e-10,4.688176001809401e-10,3.5334839996765924e-09,2.9890037593327967e-09,4.806972921755339e-09,4.066258722397704e-09,inf,inf,3.051472669684911e-09,2.5812663314802853e-09,2.0292293128685607e-09,1.716542099884301e-09
1510,BFA,960.0,2.4279317450858066e-08,2.1010758485130928e-08,4.7017089513122277e-07,4.068749932667821e-07,4.9367946586871004e-05,4.272187654134123e-05,4.002806338960741e-06,3.4639358137179817e-06,3.219648618483352e-08,2.7862092773760575e-08,3.291196452747692e-06,2.8481251145450747e-06,2.9620767290046845e-07,2.563312535185973e-07
1511,BFA,976.0,8.812259415303073e-09,7.45436416946207e-09,1.377553007261972e-07,1.1652836457623964e-07,1.4708048816300684e-06,1.2441661886228088e-06,9.43292469151443e-07,7.979390133652901e-07,2.349835943577651e-09,1.9877459385161447e-09,1.7761510663398733e-07,1.502461087957026e-07,5.1703849744576404e-08,4.3736720266077824e-08
1512,BFA,1016.0,1.322689122824728e-08,1.118873825638821e-08,1.5253263954631158e-07,1.2902863945799913e-07,1.1777410699682556e-06,9.962610516923086e-07,9.252933016893598e-07,7.827133666059017e-07,2.972287359897547e-08,2.5142828136095312e-08,2.593549774640898e-06,2.1939055128388578e-06,5.714321817232697e-07,4.833792765245078e-07
1513,BFA,1049.0,2.3840275215769816e-09,2.0166688811944966e-09,4.821985225785044e-08,4.078957756321485e-08,1.7052808624927113e-07,1.4425113879602985e-07,2.9702637277189215e-07,2.51257100617246e-07,2.415814555198008e-07,2.043557799610423e-07,1.2495592886442634e-06,1.057012685386085e-06,2.415814555198008e-07,2.043557799610423e-07
1514,BFA,1052.0,7.381567791197262e-10,6.244130121907416e-10,8.404173239457757e-09,7.109160649693753e-09,6.03179539509262e-08,5.1023463281872036e-08,8.18266841360939e-08,6.921787859203766e-08,6.597276213382554e-10,5.580691296454754e-10,1.1860272034915322e-07,1.0032703615557958e-07,2.2458812641302306e-09,1.8998098030484267e-09
1515,BFA,1053.0,8.197415561658397e-10,6.934262595458962e-10,6.721504526493371e-09,5.685777068723086e-09,1.4295493116366883e-07,1.2092677558536447e-07,7.974356479607715e-08,6.745575046608072e-08,inf,inf,2.0932686077257314e-07,1.7707134766587888e-07,1.1722304253171508e-07,9.915995511506317e-08
1516,BFA,2731.0,2.113475951890392e-08,1.7878070386162875e-08,3.612329239532071e-07,3.055699609195169e-07,2.3431261802756636e-06,1.982070093447734e-06,1.7040407322585425e-06,1.441462351391198e-06,inf,inf,2.298646138909649e-06,1.9444440532928998e-06,9.222283692680815e-07,7.801207145576286e-07
1517,BFA,2735.0,3.0411056149764396e-08,2.572496752928447e-08,2.0256151119976357e-07,1.7134848170464086e-07,1.2140726626586946e-06,1.0269942507514266e-06,1.638807250374216e-06,1.3862808017918603e-06,2.9671211168286022e-06,2.509912645255545e-06,1.20610531979497e-06,1.0202546085813347e-06,1.0677332261655528e-06,9.032044937137046e-07
1518,CIV,960.0,2.1073025979296997e-08,1.8236108173059492e-08,4.08080808196666e-07,3.5314367138991243e-07,4.284848711564221e-05,3.708008744735885e-05,3.474201535596846e-06,3.0064934708663544e-06,2.7944664885589495e-08,2.4182665186013678e-08,2.856565819533411e-06,2.472005840056078e-06,2.5709091694742337e-07,2.2248051971132582e-07
1519,CIV,976.0,9.947127546554677e-09,8.414358642613358e-09,1.3218934167468545e-07,1.118200731192007e-07,7.845252055858019e-07,6.636364531442402e-07,6.414051296175102e-07,5.425699801831703e-07,1.2970771543569635e-09,1.0972084466414725e-09,9.839298128652569e-08,8.323144833379874e-08,3.3566613126237904e-08,2.839427964908788e-08
1520,CIV,1016.0,2.4857102897987103e-08,2.102683187896304e-08,1.8578040397029037e-07,1.5715320231487907e-07,1.046905192102727e-06,8.855858849640979e-07,9.213400029043278e-07,7.793692379976193e-07,inf,inf,2.5057909005091793e-06,2.119669544961678e-06,7.204284291747285e-07,6.094164522410672e-07
1521,CIV,1049.0,1.9100570079744626e-09,1.6157332473836484e-09,3.863322293682104e-08,3.2680167393957104e-08,1.3662525421746744e-07,1.1557244875403038e-07,2.3797431016690056e-07,2.0130446544503903e-07,1.9355244347474553e-07,1.6372763573487636e-07,1.0011333571249173e-06,8.468671057556013e-07,1.9355244347474553e-07,1.6372763573487636e-07
1522,CIV,1052.0,9.76859924683491e-10,8.263340056125202e-10,1.1121892083026079e-08,9.408101819649184e-09,7.98234109884224e-08,6.752329303005165e-08,1.082875762485135e-07,9.16013692224072e-08,8.7306855768587e-10,7.385360175161898e-10,1.5695614772473587e-07,1.3277052213695274e-07,2.972148281483813e-09,2.5141651660125614e-09
1523,CIV,1053.0,2.2803767943552154e-09,1.928989861464453e-09,1.8698043096729558e-08,1.581683152192187e-08,3.976754688258444e-07,3.363970153603851e-07,2.2183256819463615e-07,1.8765003049027645e-07,inf,inf,5.82310500365106e-07,4.92581337526806e-07,3.260938815927959e-07,2.758455501894168e-07
1524,CIV,2731.0,1.0866481478993041e-08,9.19204784694177e-09,1.85948737331437e-07,1.5729559691729822e-07,1.1802616158611504e-06,9.983932026091155e-07,8.754854041606048e-07,7.405804482251936e-07,inf,inf,1.181685068835199e-06,9.995973134218584e-07,4.757826893914236e-07,4.0246856851385065e-07
1525,CPV,960.0,3.139796378862581e-09,2.7171070003221556e-09,6.080240422604709e-08,5.261699111165212e-08,6.38425277971975e-06,5.524784357476935e-06,5.176420990332637e-07,4.4795547265846847e-07,4.163643024143857e-09,3.603120152601119e-09,4.256168537430349e-07,3.683189586896792e-07,3.830551582212349e-08,3.3148705403930296e-08
1526,CPV,976.0,1.4085252190896996e-08,1.1914832995874605e-08,2.0461399620843334e-07,1.7308469599270601e-07,1.5554657291458325e-06,1.3157815097947963e-06,1.0140615671009553e-06,8.578031870349724e-07,3.9328821728974165e-09,3.326858024793447e-09,2.7095711912359795e-07,2.2920490024931353e-07,8.079901972415971e-08,6.83485686444378e-08
1527,CPV,1016.0,3.873742451476383e-09,3.2768312382933406e-09,5.607183333850269e-08,4.743163423318355e-08,7.422255733995264e-07,6.278548394069927e-07,4.305908566942496e-07,3.64240418100447e-07,5.80579100357197e-09,4.911167317346126e-09,1.413397326487746e-06,1.1956046561097958e-06,2.0729029726618692e-07,1.753486015101681e-07
1528,CPV,1049.0,4.500647419742412e-10,3.8071354103408363e-10,9.103106053956147e-09,7.700393781143607e-09,3.2192866249451606e-08,2.7232215641026217e-08,5.6073638668692615e-08,4.743316137713694e-08,4.5606560520056436e-08,3.8578972158120466e-08,2.3589600947777366e-07,1.9954641345629564e-07,4.5606560520056436e-08,3.8578972158120466e-08
1529,CPV,1052.0,4.823040868477409e-10,4.0798507333312254e-10,5.491200805336577e-09,4.645052829418375e-09,3.941113395384398e-08,3.3338208849506585e-08,5.3464718185072946e-08,4.5226253652621074e-08,4.3105927762016845e-10,3.6463665929147824e-10,7.749380396380306e-08,6.555265890379195e-08,1.4674358387069564e-09,1.2413162869497132e-09
1530,CPV,1053.0,2.0582125921853457e-09,1.7410592990122981e-09,1.6876398604904542e-08,1.42758871636819e-08,3.5893219908510683e-07,3.036237584517622e-07,2.0022067683955438e-07,1.693683502810145e-07,inf,inf,5.255792846954032e-07,4.445919262478016e-07,2.943244006825044e-07,2.489714797587586e-07
1531,CPV,2731.0,7.709086269457922e-09,6.52118075036977e-09,1.3114519519492618e-07,1.1093682085215205e-07,9.315037619940366e-07,7.879668470800074e-07,6.234076277975546e-07,5.273457424044314e-07,inf,inf,8.389277342438014e-07,7.09656008543629e-07,3.319018368529787e-07,2.80758548269587e-07
1532,GHA,960.0,1.6706844961546493e-08,1.4457716335974434e-08,3.235293688254512e-07,2.7997481580760683e-07,3.3970585514446296e-05,2.9397357206896823e-05,2.7543717014066715e-06,2.3835694192667456e-06,2.2154729188137742e-08,1.917218905422697e-08,2.2647057103371825e-06,1.959823821905247e-06,2.0382350853086726e-07,1.7638413929888812e-07
1533,GHA,976.0,1.50156039180075e-08,1.270182532698169e-08,1.9238864620449464e-07,1.6274316986034586e-07,1.052881072452559e-06,8.906409322864022e-07,9.260329112933172e-07,7.833390085748109e-07,1.5883496932342852e-09,1.3435983308957682e-09,1.2253645646285689e-07,1.0365461653606511e-07,4.2948920693758256e-08,3.633085233290409e-08
1534,GHA,1016.0,2.4023869716623393e-08,2.032199294047488e-08,1.9396010697628352e-07,1.6407248171090209e-07,1.0291380327046627e-06,8.705564957724841e-07,9.522174886226768e-07,8.054887622120595e-07,inf,inf,2.441610779678035e-06,2.0653790423143527e-06,7.401949104323848e-07,6.261370845669313e-07
1535,GHA,1049.0,1.6611218410489451e-09,1.4051569012508766e-09,3.3598206829711805e-08,2.842100502791042e-08,1.1881906815973631e-07,1.0051004658359211e-07,2.069594376379366e-07,1.7506872457489907e-07,1.6832701322629313e-07,1.4238923266008884e-07,8.706569900164404e-07,7.3649605219288e-07,1.6832701322629313e-07,1.4238923266008884e-07
1536,GHA,1052.0,1.4725057661556393e-09,1.245604981112484e-09,1.6764993433549783e-08,1.4181648594604193e-08,1.203247568915751e-07,1.0178372131376299e-07,1.6323126417599613e-07,1.380786957878833e-07,1.3160520285016028e-09,1.1132594518692826e-09,2.3659362690421956e-07,2.0013653388995651e-07,4.480177118303329e-09,3.789819410618835e-09
1537,GHA,1053.0,2.3243832020897465e-09,1.966215250956887e-09,1.9058875442677532e-08,1.6122062630546133e-08,4.0534975707087943e-07,3.42888760169959e-07,2.261134635576025e-07,1.9127127579219033e-07,inf,inf,5.935478508637597e-07,5.020871065888676e-07,3.323867978988337e-07,2.8116878088683486e-07
1538,GHA,2731.0,1.5892807716644907e-08,1.3443859379511202e-08,2.7165245313471215e-07,2.2979308912278868e-07,1.7603403207922353e-06,1.4890866456547349e-06,1.2813531867650572e-06,1.0839074105399542e-06,inf,inf,1.7285130586671092e-06,1.462163697609695e-06,6.935979668297799e-07,5.867203390505084e-07
1539,GHA,2735.0,5.854824123083408e-11,4.9526448445020204e-11,3.7920438402494895e-10,3.207721697649657e-10,2.4176637757810236e-09,2.0451220708155496e-09,3.2890043665548907e-09,2.782196386624175e-09,inf,inf,2.0878642543614893e-09,1.7661418888083946e-09,1.3884297206169226e-09,1.1744843488390506e-09
1540,GIN,960.0,1.3909956162152642e-08,1.2037353605729924e-08,2.693673968896617e-07,2.3310430086316408e-07,2.8283578161897603e-05,2.4475952878731017e-05,2.293263013395084e-06,1.9845366499635598e-06,1.8445811432419807e-08,1.5962577607598378e-08,1.8855718852646215e-06,1.6317301986694782e-06,1.6970146517826222e-07,1.4685571398990508e-07
1541,GIN,976.0,1.2185657338227342e-08,1.0307949773435079e-08,1.801339759550511e-07,1.5237684148633227e-07,1.4955722097464472e-06,1.2651170792608478e-06,1.0981898553830409e-06,9.289680118833098e-07,2.307621003496381e-09,1.952035966541042e-09,1.7635518782490187e-07,1.4918033290506458e-07,5.5809601281656266e-08,4.720980993631302e-08
1542,GIN,1016.0,1.2036555068644534e-08,1.0181822912708142e-08,1.337095145014475e-07,1.1310600006678085e-07,1.1042150280220307e-06,9.340647559665483e-07,8.196444221084234e-07,6.93344093031826e-07,2.5917699011445507e-08,2.192399902916128e-08,2.439946929005628e-06,2.0639715770717625e-06,5.066881949738564e-07,4.286117949663908e-07
1543,GIN,1049.0,2.447629693106389e-08,2.070470491678803e-08,4.950628342807359e-07,4.1877780482563533e-07,1.7507751216572759e-06,1.4809953634596614e-06,3.04950577563496e-06,2.579602519302262e-06,2.480264755681141e-06,2.098076764901187e-06,1.2828956001982282e-05,1.0852121510030823e-05,2.480264755681141e-06,2.098076764901187e-06
1544,GIN,1052.0,4.4339480744464935e-09,3.750713874583837e-09,5.0482050434931306e-08,4.270318997981824e-08,3.6231689979762774e-07,3.0648690518027925e-07,4.915151886788101e-07,4.157768216481517e-07,3.962841091536554e-09,3.352200525409305e-09,7.124208818394506e-07,6.026428007711946e-07,1.349052286480529e-08,1.1411746469478483e-08
1545,GIN,1053.0,1.3123817155154747e-08,1.11015470332239e-08,1.0760927727738387e-07,9.102759043216972e-08,2.288665694581636e-06,1.936001511705341e-06,1.2766706235791084e-06,1.0799463910568053e-06,inf,inf,3.3512604378519664e-06,2.8348593196289043e-06,1.876705853187129e-06,1.5875212257510178e-06
1546,GIN,2731.0,2.791814749330523e-08,2.3616195182639713e-08,4.801229702996757e-07,4.0614004854673406e-07,2.7945574070156566e-06,2.3639395554092295e-06,2.2423168569059994e-06,1.8967946410740139e-06,inf,inf,3.034168381735906e-06,2.566628489130671e-06,1.2401009837716905e-06,1.0490118259443488e-06
1547,GIN,2735.0,2.856851401980743e-10,2.416634568362888e-10,1.8503212963609739e-09,1.5652023077797108e-09,1.1796948981143081e-08,9.979138113126083e-09,1.6048640468408596e-08,1.3575679611580025e-08,inf,inf,1.0187697865596714e-08,8.617859093744976e-09,6.7748190389829035e-09,5.730876262117705e-09
