,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW
716,CHL,2907.0,1.87223290426452e-10,1.4735836494584278e-10
718,CHL,2913.0,2.92383881214182e-11,2.6251254497917534e-11
719,CHL,2918.0,2.5084109220043364e-10,1.7983334122540056e-10
720,CHL,2919.0,1.9497283728474442e-10,1.3978019498135217e-10
721,COL,2511.0,1.4110211649752953e-08,1.2328107233547545e-08
722,COL,2514.0,1.6696537956891605e-10,1.4587783335281184e-10
723,COL,2555.0,2.486399124708675e-10,2.2323766937861172e-10
724,COL,2805.0,7.182342217189374e-10,6.275220190839342e-10
725,COL,2903.0,3.3528340389533723e-10,3.0102924716759845e-10
726,COL,2905.0,2.0768471274215438e-09,1.8145435894284584e-09
727,COL,2907.0,3.336809821104778e-11,2.626312347428753e-11
729,COL,2913.0,2.0784669229772678e-11,1.8661207975623966e-11
730,COL,2918.0,1.7943727400463334e-10,1.2864241756229743e-10
731,COL,2919.0,6.247376636215214e-11,4.478877860595377e-11
732,CRI,2514.0,3.3022462232917855e-09,2.885176109532793e-09
733,CRI,2805.0,2.685874000348925e-10,2.346651029340059e-10
734,CRI,2903.0,9.510343624765363e-10,8.538721417186439e-10
735,CRI,2907.0,6.628305734942754e-11,5.216959349648936e-11
737,CRI,2913.0,1.76258873385931e-11,1.582514235584977e-11
738,CRI,2918.0,1.0705470476528242e-09,7.674980635332392e-10
739,CRI,2919.0,3.883822997402139e-11,2.7843957312735277e-11
740,ECU,2511.0,7.403353020205803e-09,6.468317569318898e-09
741,ECU,2514.0,7.981064039169264e-11,6.973064313632139e-11
742,ECU,2555.0,2.946677672461363e-10,2.645630982867003e-10
743,ECU,2805.0,7.40212175672494e-10,6.46724181307926e-10
744,ECU,2903.0,2.069219925798323e-10,1.8578185178581268e-10
745,ECU,2905.0,7.221511492517214e-10,6.309442429207427e-10
746,ECU,2907.0,1.3196652053676292e-10,1.0386726271926405e-10
748,ECU,2913.0,8.563635667200674e-12,7.688733674153876e-12
749,ECU,2918.0,1.7652289193561977e-09,1.265530347563123e-09
750,ECU,2919.0,2.6658902933407658e-11,1.9112337399996553e-11
751,GRD,2514.0,2.4306674721105936e-10,2.123676808618245e-10
752,GRD,2903.0,3.852078254235059e-11,3.458531509257274e-11
753,GRD,2907.0,1.5160108444015447e-11,1.1932109448687228e-11
755,GRD,2913.0,3.5336435197264892e-12,3.1726295907983093e-12
756,GRD,2918.0,2.3910967780410765e-10,1.7142283946237474e-10
757,GRD,2919.0,1.3398485664390925e-11,9.60566079206334e-12
758,GTM,2511.0,3.023542110659517e-08,2.6416720238218267e-08
759,GTM,2514.0,8.122150918153912e-11,7.096332072936071e-11
760,GTM,2555.0,3.3036294712913966e-10,2.9661148780688895e-10
761,GTM,2805.0,2.081383611125599e-09,1.8185071201645698e-09
762,GTM,2903.0,1.2395619919912188e-10,1.1129224081224338e-10
763,GTM,2905.0,7.854436322108498e-10,6.86242953979501e-10
764,GTM,2907.0,1.3849729751427263e-10,1.0900745983384172e-10
766,GTM,2913.0,1.9575436432128707e-11,1.757551618624221e-11
767,GTM,2918.0,5.110833605590452e-10,3.664065866074248e-10
768,GTM,2919.0,5.261955937534152e-11,3.7724086963848977e-11
769,GUY,2514.0,1.930700366994817e-09,1.68685500621661e-09
770,GUY,2805.0,9.204914118173445e-10,8.042343456019302e-10
771,GUY,2903.0,2.5524371067182383e-09,2.2916679195904575e-09
772,GUY,2907.0,2.291184062448619e-10,1.8033287229562576e-10
774,GUY,2913.0,5.2219237956369365e-11,4.6884270760322486e-11
775,GUY,2918.0,9.904816361267466e-10,7.100974584528871e-10
776,GUY,2919.0,3.5559318887604544e-10,2.549323586164151e-10
777,HND,2511.0,1.490913435977276e-08,1.302612687243886e-08
778,HND,2514.0,1.0711139569959621e-10,9.358334268095013e-11
779,HND,2555.0,3.2134053928786e-09,2.8851085231898605e-09
780,HND,2805.0,6.4143039555574e-10,5.604184328026313e-10
781,HND,2903.0,1.7421021980401965e-10,1.56412070228434e-10
782,HND,2905.0,3.803055657968051e-10,3.322733856185688e-10
783,HND,2907.0,3.3974980420006413e-10,2.6740783971670977e-10
785,HND,2913.0,8.225973324927505e-12,7.385568532335313e-12
786,HND,2918.0,6.302646084755426e-10,4.518501709748169e-10
787,HND,2919.0,9.91524294519901e-11,7.108449625438351e-11
788,JAM,2514.0,1.7617145708122934e-09,1.5392119326755385e-09
789,JAM,2805.0,1.418523360058471e-07,1.2393653993417726e-07
790,JAM,2903.0,7.309972673086892e-10,6.563150889752904e-10
791,JAM,2907.0,1.3389212508309e-11,1.0538285373805617e-11
793,JAM,2913.0,6.637263570936956e-12,5.959168968100137e-12
794,JAM,2918.0,2.3310962471737624e-10,1.6712127314143674e-10
795,JAM,2919.0,7.337165628823224e-11,5.260170885801806e-11
796,LCA,2903.0,8.210016981780755e-10,7.371242365548622e-10
797,LCA,2907.0,6.61418358646827e-11,5.205844190290385e-11
798,LCA,2913.0,1.287557509365748e-11,1.1560144738042294e-11
799,LCA,2918.0,2.0767288671834925e-09,1.4888513190910232e-09
800,LCA,2919.0,1.0259191107826588e-10,7.355033415801659e-11
801,MEX,2511.0,7.666623619768596e-11,6.6983373779096e-11
802,MEX,2514.0,1.6630584661985259e-10,1.4530159869936106e-10
803,MEX,2555.0,1.2200374005835424e-10,1.0953925423896746e-10
804,MEX,2805.0,3.9518230357451924e-10,3.452712075620999e-10
805,MEX,2903.0,1.5019735496298673e-10,1.348524745507132e-10
806,MEX,2905.0,2.2846803620149826e-11,1.9961277120739762e-11
807,MEX,2907.0,6.519780490238774e-11,5.13154207822667e-11
809,MEX,2913.0,1.9737028296102523e-11,1.772059905224542e-11
810,MEX,2918.0,2.6367196123260755e-10,1.8903206551989383e-10
811,MEX,2919.0,1.8645335866120633e-10,1.3367239863534904e-10
812,NIC,2514.0,1.2215643203261798e-10,1.0672820725492404e-10
813,NIC,2555.0,5.70279804061934e-10,5.120172907372376e-10
814,NIC,2805.0,1.4165602049932092e-10,1.2376501886304542e-10
815,NIC,2903.0,8.536311713049431e-11,7.664201265892003e-11
816,NIC,2905.0,1.2432791037319088e-10,1.0862543023799509e-10
817,NIC,2907.0,2.6641314651600923e-11,2.0968654904662305e-11
819,NIC,2913.0,2.2174210888260204e-11,1.9908787409925735e-11
820,NIC,2918.0,1.731387559912959e-09,1.2412687535519452e-09
821,NIC,2919.0,2.1482468180594647e-10,1.5401240669123544e-10
822,PAN,2514.0,1.10503451783562e-10,9.654698576323301e-11
823,PAN,2555.0,4.3462351009116905e-09,3.902202928151054e-09
824,PAN,2805.0,1.2468130587890427e-10,1.0893419227491073e-10
825,PAN,2903.0,4.5440595161472727e-10,4.079816654622071e-10
827,PAN,2907.0,8.328777537390247e-11,6.555354502700735e-11
829,PAN,2913.0,5.92341197775637e-11,5.318247869149403e-11
830,PAN,2918.0,1.0935216066160354e-09,7.839690159808265e-10
831,PAN,2919.0,4.810014096756548e-11,3.4484019295763204e-11
832,PER,2511.0,2.9708913442322245e-10,2.595670992047403e-10
833,PER,2514.0,9.895362960913999e-11,8.645589359331699e-11
834,PER,2555.0,4.459793974240591e-09,4.004160083650677e-09
835,PER,2805.0,4.5245163402884216e-10,3.9530748373990797e-10
836,PER,2903.0,1.560767797511855e-10,1.401312291720498e-10
837,PER,2905.0,7.948198549140407e-11,6.944349699321876e-11
838,PER,2907.0,2.961561246046383e-11,2.3309643896885015e-11
840,PER,2913.0,6.732045235696512e-11,6.044267284498665e-11
841,PER,2918.0,3.255787179900759e-10,2.334143428192925e-10
842,PER,2919.0,5.948314410053591e-11,4.264473757610618e-11
843,PRY,2511.0,5.672379280235157e-11,4.9559639339156627e-11
844,PRY,2514.0,4.54426962489896e-11,3.970333303603431e-11
845,PRY,2555.0,9.895672949362906e-11,8.884683654349264e-11
846,PRY,2805.0,3.647114770505678e-10,3.186488133552295e-10
847,PRY,2903.0,3.314224482288418e-10,2.9756274520499193e-10
848,PRY,2905.0,7.728346716342183e-10,6.752264914379907e-10
849,PRY,2907.0,7.606884680638427e-12,5.987172249335093e-12
851,PRY,2913.0,3.5169431339691426e-11,3.157635396354042e-11
852,PRY,2918.0,2.5394253621767314e-09,1.8205683274088977e-09
853,PRY,2919.0,5.182086390061256e-10,3.715148510431254e-10
854,SLV,2514.0,7.667546850048237e-11,6.699144005206992e-11
855,SLV,2555.0,1.1278166953990244e-10,1.0125935456829169e-10
856,SLV,2805.0,7.880565036085153e-10,6.885258225556399e-10
857,SLV,2903.0,1.934368202675758e-10,1.7367438919768198e-10
858,SLV,2905.0,9.534981329246218e-11,8.330723536587006e-11
859,SLV,2907.0,1.8711557152730278e-10,1.4727358232709786e-10
861,SLV,2913.0,1.3836627567994493e-10,1.2423011493381427e-10
862,SLV,2918.0,3.1780092947851784e-09,2.278382799696682e-09
863,SLV,2919.0,5.616049488163121e-10,4.026265932284235e-10
864,SUR,2514.0,2.6916088417317558e-08,2.3516615664808087e-08
865,SUR,2555.0,4.742800097515492e-08,4.258252947310157e-08
866,SUR,2805.0,8.503798369591395e-10,7.429777865495377e-10
867,SUR,2903.0,1.564010415705855e-08,1.4042236285252766e-08
868,SUR,2907.0,2.0136367692027678e-10,1.5848787895388149e-10
870,SUR,2913.0,1.4517786553403516e-10,1.3034580017790504e-10
871,SUR,2918.0,2.179248072183112e-09,1.562349528707021e-09
872,SUR,2919.0,9.71663580266284e-11,6.966063919331752e-11
873,TTO,2514.0,1.7894637743562323e-09,1.5634564419307353e-09
874,TTO,2805.0,3.812048725218339e-09,3.330591108803298e-09
875,TTO,2903.0,3.2274178732939124e-09,2.897689421562298e-09
876,TTO,2907.0,3.302498080838608e-10,2.599306508932097e-10
877,TTO,2913.0,1.1342668361585764e-10,1.0183847092013448e-10
878,TTO,2918.0,6.226004794439772e-09,4.463555930360966e-09
879,TTO,2919.0,2.609048921703813e-10,1.8704829455758293e-10
880,URY,2511.0,6.617973209647292e-11,5.782130376386317e-11
881,URY,2514.0,1.31514233234789e-10,1.1490412832217492e-10
882,URY,2555.0,1.0338349102633177e-10,9.282133893787885e-11
883,URY,2805.0,5.389442332363772e-10,4.70876161546198e-10
884,URY,2903.0,7.742338430669974e-09,6.951344092858516e-09
885,URY,2905.0,1.053197542655374e-11,9.201798361537364e-12
886,URY,2907.0,5.224781097957903e-10,4.1122832423323534e-10
888,URY,2913.0,3.973586822488057e-10,3.5676261808117027e-10
889,URY,2918.0,5.457652208030646e-09,3.912707536100575e-09
890,URY,2919.0,9.862421637197741e-10,7.070580900571797e-10
891,VCT,2514.0,1.2686250168369516e-09,1.1083990541701638e-09
892,VCT,2903.0,5.810862576971425e-10,5.217197053648756e-10
893,VCT,2907.0,5.255009315898394e-11,4.1360750513577747e-11
895,VCT,2913.0,1.35920348703801e-10,1.2203407556025382e-10
896,VCT,2918.0,2.971667487390521e-09,2.130451947009201e-09
897,VCT,2919.0,4.942736564570159e-11,3.543553503958443e-11
898,VEN,2511.0,3.156682940556747e-07,2.7579973114134767e-07
899,VEN,2514.0,7.913145569389846e-11,6.913723872867469e-11
900,VEN,2555.0,1.034863104717373e-09,9.291365385679526e-10
901,VEN,2805.0,8.557580158889459e-10,7.4767670731796e-10
902,VEN,2903.0,1.202357163835133e-09,1.0795186032197536e-09
903,VEN,2905.0,6.423582419966926e-10,5.612290932451718e-10
904,VEN,2907.0,6.808180576492129e-11,5.358533950144599e-11
906,VEN,2913.0,6.679524497877898e-11,5.997112316544572e-11
907,VEN,2918.0,6.861809337039166e-10,4.919377798536275e-10
908,VEN,2919.0,1.3143618358200228e-10,9.422940971959995e-11
909,BDI,2511.0,2.1131712835261326e-10,1.9020057220606216e-10
910,BDI,2514.0,7.332068525400035e-11,6.599387564353578e-11
911,BDI,2555.0,2.5377159288576757e-10,2.1655754727489589e-10
912,BDI,2805.0,5.502683891284658e-10,4.952810181316662e-10
913,BDI,2903.0,3.099509126366141e-11,2.644985147979703e-11
914,BDI,2905.0,2.5784995170677422e-11,2.320834507844449e-11
915,BDI,2907.0,1.4015762559083704e-12,1.0572631030384752e-12
917,BDI,2913.0,1.0206414925011624e-11,8.709706856847994e-12
918,BDI,2918.0,6.959938571802571e-11,4.7882530967495325e-11
919,BDI,2919.0,4.649646844583797e-12,3.1988336782983893e-12
920,BEN,2514.0,6.842845799468713e-11,6.159052021590198e-11
921,BEN,2555.0,1.6775302191219275e-10,1.4315307146930763e-10
922,BEN,2805.0,1.5189763130951816e-10,1.367187630129393e-10
923,BEN,2903.0,1.5846577322699604e-11,1.3522774076807532e-11
924,BEN,2905.0,1.9739309963914682e-11,1.776679476651126e-11
925,BEN,2907.0,1.919670062483008e-13,1.4480812717217833e-13
927,BEN,2913.0,1.6214347138485205e-12,1.3836612707690543e-12
928,BEN,2918.0,7.719863448850839e-11,5.311061252063606e-11
929,BEN,2919.0,3.034545362592126e-11,2.087686705817502e-11
930,BFA,2514.0,7.65302021328668e-11,6.888267103662282e-11
931,BFA,2555.0,1.4790707646243568e-10,1.2621741203998228e-10
932,BFA,2805.0,1.565509381500074e-09,1.4090707292710108e-09
933,BFA,2903.0,4.028017636232654e-11,3.4373335871175395e-11
934,BFA,2905.0,1.6921724949368312e-11,1.5230766162565303e-11
935,BFA,2907.0,2.4005603585982386e-10,1.8108353955510032e-10
937,BFA,2913.0,1.20931364393444e-11,1.0319752248014386e-11
938,BFA,2918.0,2.5536327457645243e-09,1.7568315836013449e-09
939,BFA,2919.0,1.4992908920751051e-09,1.0314723589647557e-09
940,BWA,2514.0,1.0597999772995511e-09,9.53895993560872e-10
941,BWA,2903.0,1.0947185803828535e-09,9.341848235577768e-10
942,BWA,2905.0,1.19352771821081e-10,1.0742605519827681e-10
943,BWA,2907.0,1.2251480941635725e-10,9.241765264334889e-11
944,BWA,2913.0,6.193429514364046e-10,5.285201111750788e-10
945,BWA,2918.0,3.267285095746291e-09,2.247805467860464e-09
946,BWA,2919.0,5.296749017892119e-09,3.6440228065200246e-09
947,CAF,2514.0,7.86746158195001e-11,7.08127971623365e-11
948,CAF,2805.0,5.817726971459832e-10,5.236371549891057e-10
949,CAF,2903.0,5.90844561026031e-13,5.042008347014077e-13
950,CAF,2905.0,1.4197150120466514e-11,1.2778453396840806e-11
951,CAF,2907.0,1.5705836367978178e-13,1.1847518980307784e-13
953,CAF,2913.0,6.925674748031739e-14,5.910067078833985e-14
954,CAF,2918.0,8.68651643721228e-12,5.976092863658003e-12
955,CAF,2919.0,7.262640485693677e-13,4.996503983108392e-13
956,CIV,2514.0,6.559603700488442e-11,5.904113817011726e-11
957,CIV,2555.0,4.5174998324744595e-09,3.855036225334299e-09
958,CIV,2805.0,1.9862247019140344e-10,1.7877446933855834e-10
959,CIV,2903.0,6.464504639837129e-12,5.5165247348251426e-12
960,CIV,2905.0,5.3066432363768306e-11,4.776359530913628e-11
961,CIV,2907.0,8.495523929320431e-13,6.408501823277282e-13
963,CIV,2913.0,4.131899790346742e-12,3.525982061301591e-12
964,CIV,2918.0,3.096048934238405e-10,2.1299995314779994e-10
965,CIV,2919.0,2.240153495368317e-11,1.541166175639618e-11
966,CMR,2511.0,8.156109919324033e-09,7.34108392312812e-09
967,CMR,2514.0,5.6227556503043706e-11,5.0608833765629527e-11
968,CMR,2555.0,2.418669585170682e-10,2.0639865442651295e-10
969,CMR,2805.0,8.344295200292593e-10,7.510464173560318e-10
970,CMR,2903.0,1.84378640897515e-11,1.573406455332377e-11
971,CMR,2905.0,1.4495589773483404e-11,1.3047070490094473e-11
972,CMR,2907.0,1.534380057580529e-12,1.1574421399330554e-12
974,CMR,2913.0,1.988298145818503e-12,1.6967264334566377e-12
975,CMR,2918.0,8.978844678877137e-11,6.177206938729008e-11
976,CMR,2919.0,8.026248510784134e-12,5.521846046565025e-12
977,COG,2514.0,1.0089536892134244e-10,9.081306873411218e-11
978,COG,2805.0,1.6783046192855449e-09,1.510594533499113e-09
979,COG,2903.0,1.3887908476450924e-11,1.1851331988101028e-11
981,COG,2907.0,1.3883886529959633e-13,1.0473151848156637e-13
983,COG,2913.0,4.5446040144517636e-13,3.878165745479367e-13
984,COG,2918.0,4.6426673932408105e-12,3.1940320009327203e-12
985,COG,2919.0,2.2639954852706108e-12,1.5575688321867377e-12
986,CPV,2514.0,5.326506100575707e-10,4.794237533353513e-10
987,CPV,2903.0,8.141889979858683e-11,6.94793181604817e-11
988,CPV,2907.0,5.7096904284963235e-11,4.307040016105806e-11
990,CPV,2913.0,6.067162676167586e-11,5.1774505299341305e-11
991,CPV,2918.0,3.0588735050778886e-10,2.1044238224448757e-10
992,CPV,2919.0,2.1626477471734743e-10,1.4878442770364626e-10
993,ETH,2511.0,4.1360128576585234e-11,3.722708226782285e-11
994,ETH,2514.0,4.3130579450310613e-11,3.8820615039493823e-11
995,ETH,2555.0,1.1323742349240682e-10,9.663185076149476e-11
996,ETH,2805.0,1.4883532849664694e-09,1.3396247083815434e-09
997,ETH,2903.0,3.310890296685741e-11,2.8253685678257342e-11
998,ETH,2905.0,5.380526105005617e-12,4.842859411916987e-12
999,ETH,2907.0,1.6022696311508634e-11,1.2086538673823134e-11
1001,ETH,2913.0,2.6114446965127777e-11,2.2284923694174395e-11
1002,ETH,2918.0,7.887734203717468e-10,5.426551877957973e-10
1003,ETH,2919.0,5.779102174774267e-10,3.9758689820775316e-10
1004,GHA,2514.0,5.940797578841992e-11,5.347143923755492e-11
1005,GHA,2805.0,3.701883967201336e-10,3.331961087542548e-10
1006,GHA,2903.0,1.5775914077629633e-11,1.3462473162663347e-11
1007,GHA,2905.0,1.8193375320930707e-11,1.637534270589986e-11
1008,GHA,2907.0,3.372455086683291e-13,2.543973126523748e-13
1010,GHA,2913.0,2.5774304992744355e-12,2.199466145312933e-12
1011,GHA,2918.0,3.117800235278513e-10,2.144963849551952e-10
1012,GHA,2919.0,1.1106741839026613e-11,7.641143733793482e-12
1013,GIN,2514.0,6.749556523282272e-11,6.075084981863334e-11
1014,GIN,2805.0,1.0552706550313472e-09,9.498192786545413e-10
1015,GIN,2903.0,7.318965933969469e-12,6.245684527670539e-12
1016,GIN,2905.0,2.700636278566508e-11,2.4307663534338758e-11
1017,GIN,2907.0,1.1331491040307402e-12,8.547781348909575e-13
1019,GIN,2913.0,3.139175565223684e-13,2.678834747182029e-13
1020,GIN,2918.0,2.5761022784031714e-11,1.7722900259610815e-11
1021,GIN,2919.0,3.18031422935682e-12,2.187971819040124e-12
1022,GMB,2514.0,9.621365552686819e-11,8.659919088390818e-11
1023,GMB,2805.0,3.640982952086942e-09,3.2771458058235996e-09
1024,GMB,2903.0,3.8343961866011985e-12,3.2721055339883927e-12
1025,GMB,2905.0,1.1132644159510906e-11,1.0020178230759423e-11
1026,GMB,2907.0,1.152064828503268e-12,8.690469964443264e-13
1027,GMB,2913.0,7.350894003446489e-14,6.2729305418384e-14
1028,GMB,2918.0,4.1951337458828333e-11,2.8861407241988724e-11
1029,GMB,2919.0,1.0528679588505356e-11,7.2434522408848686e-12
1030,KEN,2511.0,1.8102958710433177e-10,1.6293961271334525e-10
1031,KEN,2514.0,7.531594162145019e-11,6.778974948369842e-11
1032,KEN,2555.0,1.438973611465969e-10,1.2279569685037272e-10
1033,KEN,2805.0,9.076987651209355e-10,8.169939931639381e-10
1034,KEN,2903.0,6.935170795554478e-11,5.91817058930553e-11
1035,KEN,2905.0,6.414529322681267e-11,5.773536471547711e-11
1036,KEN,2907.0,3.285381707415812e-11,2.4782903134992673e-11
1038,KEN,2913.0,1.1051355326397045e-10,9.430741937397214e-11
1039,KEN,2918.0,5.997227285735648e-10,4.125933271764095e-10
1040,KEN,2919.0,1.2858132297796205e-10,8.846053906678694e-11
1041,MDG,2511.0,4.5274419911934556e-09,4.075022522158458e-09
1042,MDG,2514.0,1.717112459467463e-10,1.5455243731492405e-10
1043,MDG,2555.0,0.0,0.0
1044,MDG,2805.0,5.800585840170908e-10,5.220943302286006e-10
1045,MDG,2903.0,1.4985733186607824e-10,1.2788167446577142e-10
1046,MDG,2905.0,9.506857875594616e-09,8.556853965962211e-09
1047,MDG,2907.0,7.644933407741196e-12,5.766868540415239e-12
1049,MDG,2913.0,9.036964298894246e-11,7.711748983111238e-11
1050,MDG,2918.0,1.5845922296181972e-09,1.0901574162298234e-09
1051,MDG,2919.0,1.7736423979632982e-10,1.220218916727378e-10
1052,MLI,2511.0,1.011778755222643e-09,9.106734493768458e-10
1053,MLI,2514.0,7.738629261267938e-11,6.965321387141288e-11
1054,MLI,2555.0,2.2331360810383308e-10,1.9056603890980907e-10
1055,MLI,2805.0,3.44588029000699e-10,3.101539416243045e-10
1056,MLI,2903.0,1.1155741374756864e-10,9.519820412830422e-11
1057,MLI,2905.0,1.7309742598131008e-11,1.558000987695824e-11
1058,MLI,2907.0,9.55308836798434e-11,7.206263525768657e-11
1060,MLI,2913.0,2.459257593619695e-11,2.0986225705379662e-11
1061,MLI,2918.0,6.770815202603451e-10,4.658141236006363e-10
1062,MLI,2919.0,3.764074315506038e-10,2.589583271702534e-10
1063,MUS,2514.0,6.886026441103473e-09,6.1979176961864e-09
1064,MUS,2805.0,4.7685292385695675e-09,4.292018336742903e-09
1065,MUS,2903.0,1.2916153565028704e-08,1.1022078966606783e-08
1066,MUS,2907.0,2.2115043966614727e-10,1.668223181536544e-10
1068,MUS,2913.0,6.704824288901942e-10,5.721602983228092e-10
1069,MUS,2918.0,8.950301743196928e-10,6.157570156198371e-10
1070,MUS,2919.0,6.9630056736302e-10,4.790363181439602e-10
1071,MWI,2511.0,2.0052823710526885e-08,1.804897962518776e-08
1072,MWI,2514.0,6.503981006451221e-11,5.854049402849006e-11
1073,MWI,2555.0,1.6641307039308626e-10,1.420096156114426e-10
1074,MWI,2805.0,8.793749101838028e-10,7.915004921963554e-10
1075,MWI,2903.0,1.01169664351766e-10,8.63337543871785e-11
1076,MWI,2905.0,1.1898704241743153e-10,1.0709687250310675e-10
1077,MWI,2907.0,7.019095863236865e-12,5.2947751088154065e-12
1079,MWI,2913.0,2.734055285815142e-11,2.3331228687862233e-11
1080,MWI,2918.0,6.337575825630649e-10,4.3600840380839117e-10
1081,MWI,2919.0,6.633003504275299e-11,4.563330443571856e-11
1082,NAM,2511.0,2.455979421283593e-10,2.2105576339035845e-10
1083,NAM,2514.0,1.4019292535978617e-10,1.2618368813993653e-10
1084,NAM,2903.0,1.5719115795373293e-10,1.3414003999684982e-10
1085,NAM,2905.0,4.732658844973457e-11,4.259732409707909e-11
1086,NAM,2907.0,1.886994508280326e-11,1.423432839155808e-11
1087,NAM,2913.0,1.942860725422202e-09,1.6579521317169211e-09
1088,NAM,2918.0,9.940307099250109e-10,6.838667577248244e-10
1089,NAM,2919.0,3.77712205228075e-10,2.5985597684593013e-10
1090,NER,2511.0,1.5383364933679965e-09,1.3846131809808957e-09
1091,NER,2514.0,4.395591126716479e-10,3.9563472871460903e-10
1092,NER,2805.0,4.943838800990889e-10,4.449809516973643e-10
1093,NER,2903.0,6.143615047498292e-12,5.242691630525638e-12
1094,NER,2905.0,1.6332920643353385e-11,1.4700800055253078e-11
1095,NER,2907.0,3.043987757441554e-11,2.296197533653271e-11
1097,NER,2913.0,5.681063141197767e-12,4.847970120617084e-12
1098,NER,2918.0,7.391523774684648e-11,5.0851722667812535e-11
1099,NER,2919.0,1.0057343613323098e-10,6.919185594061375e-11
1100,NGA,2511.0,6.826371701146139e-10,6.144224151497699e-10
1101,NGA,2514.0,6.185893506788841e-11,5.5677478383756015e-11
1102,NGA,2555.0,2.0533695622983675e-10,1.7522555263323955e-10
1103,NGA,2805.0,7.34298518318609e-10,6.609213339356638e-10
1104,NGA,2903.0,1.5247664721022616e-11,1.3011688330068423e-11
1105,NGA,2905.0,1.740146022730929e-11,1.5662562321651614e-11
1106,NGA,2907.0,1.0129226539905711e-12,7.640866801085788e-13
1108,NGA,2913.0,3.25237872677434e-12,2.775437360305118e-12
1109,NGA,2918.0,9.623980264350801e-11,6.621043106692132e-11
1110,NGA,2919.0,3.184658619769807e-11,2.1909606443916512e-11
1111,RWA,2511.0,8.294339733881733e-10,7.465500670742356e-10
1112,RWA,2514.0,2.6913893962112333e-11,2.4224434960829062e-11
1113,RWA,2555.0,2.453960396854778e-10,2.0941021751469845e-10
1114,RWA,2805.0,3.8179915677182054e-10,3.436466255807619e-10
1115,RWA,2903.0,4.0825525352432046e-11,3.483871278103012e-11
1116,RWA,2905.0,3.5640407104793264e-11,3.207892269706235e-11
1117,RWA,2907.0,1.0723889277991298e-11,8.08944387213659e-12
1119,RWA,2913.0,1.9000682689797907e-10,1.621434926210756e-10
1120,RWA,2918.0,3.293931152246936e-10,2.266137247837989e-10
1121,RWA,2919.0,1.5030222550545548e-11,1.0340394377050523e-11
1122,SEN,2514.0,9.607153740981831e-11,8.647127438516309e-11
1123,SEN,2805.0,2.527097356773836e-10,2.2745688767678483e-10
1124,SEN,2903.0,7.817215308232652e-11,6.670868691093655e-11
1125,SEN,2905.0,1.4221652044820745e-11,1.2800506886156388e-11
1126,SEN,2907.0,1.4499951092564922e-11,1.0937873142047256e-11
1128,SEN,2913.0,2.9803124100663345e-12,2.543267898103247e-12
1129,SEN,2918.0,1.612573493095123e-10,1.1094077831852397e-10
1130,SEN,2919.0,1.861422171425412e-10,1.2806090721541495e-10
1131,SWZ,2511.0,1.6359740909466403e-09,1.472494021843428e-09
1132,SWZ,2514.0,8.728124124834493e-11,7.855937735718934e-11
1133,SWZ,2805.0,1.4795189282581095e-08,1.331673153701136e-08
1134,SWZ,2903.0,3.7095867783439803e-10,3.1655986589608916e-10
1135,SWZ,2905.0,6.030762108873717e-10,5.428118453476201e-10
1136,SWZ,2907.0,5.184728023464918e-11,3.911040598320058e-11
1138,SWZ,2913.0,7.131967759780296e-11,6.086108487315543e-11
1139,SWZ,2918.0,2.943280323802163e-09,2.0248987803059946e-09
1140,SWZ,2919.0,1.264762724094436e-10,8.701232012066593e-11
1141,TGO,2514.0,6.72944669965405e-11,6.056984698223913e-11
1142,TGO,2555.0,3.799225103236266e-10,3.2420920740029837e-10
1143,TGO,2805.0,1.0736448751850622e-10,9.66357394681015e-11
1144,TGO,2903.0,3.200931414593392e-11,2.7315344805024638e-11
1145,TGO,2905.0,1.648258630002842e-11,1.483550988100694e-11
1146,TGO,2907.0,3.987127097749612e-13,3.0076439650038804e-13
1147,TGO,2913.0,3.3951600782465117e-12,2.8972807034460776e-12
1148,TGO,2918.0,1.8810068128446504e-10,1.2940827858883945e-10
1149,TGO,2919.0,9.726031663943085e-11,6.69125176228359e-11
1150,TZA,2511.0,1.9849841523124285e-10,1.7866281097659074e-10
1151,TZA,2514.0,6.313236376980077e-11,5.6823655551956013e-11
1152,TZA,2555.0,9.37384891708073e-10,7.999231540947979e-10
1153,TZA,2805.0,7.814341433606031e-10,7.033467772689553e-10
1154,TZA,2903.0,2.077587301023686e-11,1.7729218824018864e-11
1155,TZA,2905.0,1.4757402983502257e-11,1.3282721157623882e-11
1156,TZA,2907.0,6.212005140870793e-12,4.685955404596543e-12
1158,TZA,2913.0,1.534948807221822e-12,1.3098579912138276e-12
1159,TZA,2918.0,2.2148107674212594e-10,1.523731051130875e-10
1160,TZA,2919.0,2.9268146857925296e-11,2.0135708581733198e-11
1161,UGA,2511.0,7.814252009505818e-10,7.033387284585431e-10
1162,UGA,2514.0,5.070462770304478e-11,4.563780171440705e-11
1163,UGA,2555.0,2.30299694308767e-10,1.9652765847639497e-10
1164,UGA,2805.0,5.091982999099432e-10,4.583149920891283e-10
1165,UGA,2903.0,3.7525157780367884e-11,3.2022323844883357e-11
1166,UGA,2905.0,2.8151118097466963e-11,2.5338025422360105e-11
1167,UGA,2907.0,5.2809968487638985e-12,3.983659891442645e-12
1169,UGA,2913.0,8.652577249247505e-12,7.383729933661513e-12
