,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
1853,NAM,2903.0,8.307509497646481e-10,7.089264248670449e-10,1.1962602052829873e-08,1.0208359927632238e-08,5.6018964637509304e-08,4.7804127502320257e-08,6.392366158174657e-08,5.4549649184748844e-08,inf,inf,inf,inf,1.1419552427525272e-08,9.744945194851437e-09
1854,NAM,2905.0,2.581255378765759e-10,2.3233149810364225e-10,8.713065925149387e-09,7.84238427595527e-09,3.109045118795101e-08,2.798363602701209e-08,5.685923352530633e-08,5.1177388392603695e-08,inf,inf,inf,inf,1.2899036229445957e-09,1.1610057787902013e-09
1855,NAM,2907.0,1.0037373296392839e-10,7.57157835184788e-11,3.668041990144043e-09,2.766945744283962e-09,2.763716565258718e-09,2.0847781484500945e-09,3.386733923899931e-08,2.554744204929084e-08,6.211871804187749e-09,4.685854823586648e-09,inf,inf,4.601284139153357e-10,3.470926341977812e-10
1856,NAM,2913.0,1.0267965539003126e-08,8.762231451298028e-09,2.3610105573205346e-07,2.0147828587481952e-07,1.468184853110503e-06,1.252884560955898e-06,1.5830329349417303e-06,1.3508908769023508e-06,8.619090842447654e-06,7.355154102769009e-06,inf,inf,2.4352753408726313e-08,2.0781571678742075e-08
1857,NAM,2918.0,5.253424983410904e-09,3.6142170201430004e-09,1.444135128586978e-07,9.935266569156629e-08,4.86296372034151e-07,3.3455900297228046e-07,7.862265378100113e-07,5.409030001597317e-07,3.634866855187069e-09,2.5006919667559716e-09,inf,inf,5.523882928847472e-09,3.800284911607417e-09
1858,NAM,2919.0,1.9961986241190565e-09,1.3733316961143379e-09,1.6021936612315668e-07,1.1022667342303289e-07,3.6616429993461464e-07,2.5191132435913945e-07,1.9341931436774856e-06,1.3306735705178502e-06,5.3928535562116124e-08,3.71014017932046e-08,inf,inf,3.7996640627371e-08,2.614068073634848e-08
1859,NAM,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,NER,960.0,3.7883660108814896e-08,3.27836412489828e-08,7.336200624362691e-07,6.348577954422837e-07,7.703011060968077e-05,6.666007202956707e-05,6.24568442393504e-06,5.40487051463654e-06,5.023702753560236e-08,4.347395904756415e-08,5.135340728568312e-06,4.444004820365814e-06,4.621806533275418e-07,3.9996042323759014e-07
1861,NER,976.0,3.364909239607958e-08,2.846404955540311e-08,5.636826952312848e-07,4.768239208869666e-07,9.475499837294211e-06,8.015404806650306e-06,4.200061268945737e-06,3.5528670636278284e-06,2.6454356513832276e-08,2.2377962112694423e-08,1.7251354401605714e-06,1.4593065417786349e-06,3.5129762038844605e-07,2.971656042822995e-07
1862,NER,1016.0,4.3168051877853696e-08,3.651621723992172e-08,5.487087062644507e-07,4.641572979963093e-07,6.5220564999474145e-06,5.5170623098075405e-06,5.523066468334568e-06,4.672008261083935e-06,inf,inf,1.7441175089442525e-05,1.4753636330119701e-05,4.377885204663951e-06,3.7032898226978407e-06
1863,NER,1049.0,1.2403359903306144e-08,1.0492106199641195e-08,2.5087301913475655e-07,2.1221559157409185e-07,8.872050377894277e-07,7.504941846331584e-07,1.5453366074509008e-06,1.3072132007752395e-06,1.2568738035350224e-06,1.0632000948969746e-06,6.501071584661044e-06,5.499310993914789e-06,1.2568738035350224e-06,1.0632000948969746e-06
1864,NER,1052.0,1.165174162024699e-08,9.856305988333406e-09,1.3265915573481866e-07,1.1221749277415151e-07,9.521137438258968e-07,8.054010036181011e-07,1.291627210051928e-06,1.0925982930317785e-06,1.0413744073095746e-08,8.80907347707298e-09,1.8721337960409081e-06,1.5836536842539603e-06,3.5451043653091904e-08,2.9988335241099506e-08
1865,NER,1053.0,1.3886333916131e-08,1.1746566358434062e-08,1.138615647475973e-07,9.631645285651005e-08,2.4216411796678785e-06,2.048486590131693e-06,1.3508474226929785e-06,1.1426931677301746e-06,inf,inf,3.5459745384865554e-06,2.999569610900963e-06,1.985745750006733e-06,1.6797589892560703e-06
1866,NER,2511.0,6.8695370674582855e-09,6.1830760772079276e-09,1.9241596239619057e-07,1.7318816716204442e-07,6.464311670189926e-07,5.818344154936763e-07,7.532880383338972e-07,6.780132639698419e-07,inf,inf,inf,inf,5.612914433167136e-08,5.052025575279648e-08
1867,NER,2514.0,1.883670163509808e-09,1.695438253113198e-09,7.298721912023325e-08,6.569373220533795e-08,2.537046494476072e-07,2.2835238143002408e-07,3.111038904133069e-07,2.800158152509328e-07,1.250072017601963e-07,1.1251544770660314e-07,inf,inf,7.237259049274525e-08,6.514052235645445e-08
1868,NER,2731.0,8.367464621748145e-08,7.078108522007885e-08,1.4157073204551882e-06,1.1975586993864465e-06,1.1295865604248541e-05,9.55526748079436e-06,6.7899993257658366e-06,5.743717394061726e-06,inf,inf,9.111793010111807e-06,7.707742150234511e-06,3.5472167463919565e-06,3.0006204049895895e-06
1869,NER,2735.0,5.026516009914818e-08,4.251972062518751e-08,5.928883112446275e-07,5.015291964918656e-07,3.703029709710658e-06,3.1324238978467835e-06,3.1825078700372034e-06,2.692110106772257e-06,4.031444942715391e-08,3.410233098670432e-08,4.054064392224576e-06,3.4293670807751132e-06,1.3501536916983071e-06,1.1421063348617573e-06
1870,NER,2805.0,1.3544590075575572e-09,1.2191102551669544e-09,6.876776337531412e-08,6.189591939509279e-08,6.128926917869818e-07,5.516473822428602e-07,4.2268463348660115e-07,3.804464871286284e-07,inf,inf,inf,inf,5.447935119287062e-08,4.903532359671527e-08
1871,NER,2903.0,2.788592910661508e-11,2.3796628858804286e-11,4.009472954791655e-10,3.421508369321532e-10,1.036698630349797e-09,8.846731428795278e-10,2.0110367905556367e-09,1.716130595587761e-09,3.780119369956657e-09,3.2257880791749134e-09,inf,inf,1.5130385331686e-11,1.2911607242930873e-11
1872,NER,2905.0,9.244477432630797e-11,8.320692748097635e-11,3.074887732430071e-09,2.7676195050393694e-09,1.0726975816140024e-08,9.655047625225746e-09,1.9964780743473243e-08,1.7969734639971137e-08,0.00020152590513217177,0.00018138776903367688,inf,inf,5.216077447738927e-10,4.694843825322176e-10
1873,NER,2907.0,1.4075064720971308e-10,1.0617364941529347e-10,1.0395752045752372e-08,7.8419172841847e-09,3.302700626983983e-08,2.4913546434397404e-08,5.2284507814908203e-08,3.944022363407043e-08,9.363605582259807e-11,7.063329342085832e-11,inf,inf,8.478084739337132e-10,6.395346768717465e-10
1874,NER,2908.0,5.160059251334006e-10,4.403368251564056e-10,1.6340187994456016e-06,1.394399977495886e-06,2.7617219362916144e-07,2.3567323748793405e-07,6.5360751977824066e-06,5.577599909983544e-06,inf,inf,inf,inf,1.9608225155069223e-07,1.6732799355943414e-07
1875,NER,2913.0,2.5330346403972597e-11,2.1615806664920965e-11,5.80602929779891e-10,4.95461075780651e-10,2.737503084622906e-09,2.3360650690727727e-09,3.6112544144254207e-09,3.081686132323084e-09,inf,inf,inf,inf,6.460650228241768e-11,5.513235549019167e-11
1876,NER,2918.0,3.295683448899085e-10,2.2673427814478791e-10,7.772981764814745e-09,5.347605244267609e-09,1.8773389330148654e-08,1.2915593818709182e-08,3.81873987606746e-08,2.627191727142678e-08,2.7398962320994304e-10,1.8849759208039485e-10,inf,inf,3.977819620519642e-10,2.7366343710891746e-10
1877,NER,2919.0,4.484301464312611e-10,3.0850804431298657e-10,3.632428484914886e-08,2.499014432696389e-08,8.766670734666566e-08,6.031236893888122e-08,5.053819980315663e-07,3.476894073347228e-07,2.3028061727735452e-09,1.5842695555775728e-09,inf,inf,2.203487427469027e-09,1.5159408936413403e-09
1878,NER,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,NGA,960.0,4.0107717653376595e-08,3.4708289090521185e-08,7.766891119952782e-07,6.721287525151108e-07,8.155236105136974e-05,7.057352272816756e-05,6.612353365745445e-06,5.722177316854932e-06,5.31863212359994e-08,4.6026209446125916e-08,5.436824092595481e-06,4.704901534685754e-06,4.893141553711945e-07,4.2344112690435844e-07
1880,NGA,976.0,7.52798285081388e-08,6.367983849179725e-08,1.028875028290811e-06,8.703340181323431e-07,6.544753178344219e-06,5.536261620476168e-06,5.024430476222351e-06,4.2502078920718e-06,1.1871052218115251e-08,1.0041822662966644e-08,8.841215195904998e-07,7.47885810719647e-07,2.9324267178686364e-07,2.4805643621081983e-07
1881,NGA,1016.0,1.2257196609965306e-07,1.0368465443573754e-07,8.232851876457175e-07,6.96423847143863e-07,5.033741091705123e-06,4.25808381981967e-06,4.136046434358007e-06,3.498716378000468e-06,inf,inf,1.2205869706798045e-05,1.0325047585579803e-05,3.259025260549974e-06,2.7568368093462442e-06
1882,NGA,1049.0,3.76755841312705e-09,3.1870092694273875e-09,7.620344497266389e-08,6.446113340777813e-08,2.6949123708014663e-07,2.2796489833080611e-07,4.694007093161063e-07,3.970699980268026e-07,3.817792525302077e-07,3.229502726353086e-07,1.9747203285298686e-06,1.6704324927315096e-06,3.817792525302077e-07,3.229502726353086e-07
1883,NGA,1052.0,4.78152300044386e-09,4.044730420449344e-09,5.443931259712001e-08,4.6050671242088016e-08,3.907187366076982e-07,3.3051225721386067e-07,5.300448133977339e-07,4.4836935444045705e-07,4.273486181646699e-09,3.6149778132766008e-09,7.682671910714857e-07,6.498836622706926e-07,1.4548038065180254e-08,1.2306307449452258e-08
1884,NGA,1053.0,1.7905298538309625e-09,1.5146242249259349e-09,1.468152300785828e-08,1.2419223482329571e-08,3.122509406478297e-07,2.6413569030933454e-07,1.74180791914609e-07,1.4734099316255036e-07,inf,inf,4.5722458572807026e-07,3.867701129326373e-07,2.5604576909782767e-07,2.1659126416440869e-07
1885,NGA,2511.0,4.292955469748993e-09,3.863967834348555e-09,1.2024582590124565e-07,1.0822986792459229e-07,4.039719397419585e-07,3.6360372059335324e-07,4.7074962587813856e-07,4.237084277352398e-07,inf,inf,inf,inf,3.507658737477836e-08,3.157144450016502e-08
1886,NGA,2514.0,2.2459808335768568e-10,2.0215438428509376e-10,8.702579592526658e-09,7.83294582446421e-09,3.025029493416904e-08,2.7227435138529515e-08,3.7094252945937466e-08,3.3387488230962714e-08,1.4905145531919138e-08,1.3415700048010763e-08,inf,inf,8.629294781637396e-09,7.766984238322021e-09
1887,NGA,2555.0,1.1898930068844402e-09,1.0154025049069895e-09,1.350689379059832e-08,1.1526190766005707e-08,4.927162658069493e-08,4.204624513415456e-08,1.7668108113843496e-07,1.5077188563985324e-07,1.943491911244586e-08,1.6584907580147496e-08,inf,inf,1.0600864970425013e-09,9.046313225534998e-10
1888,NGA,2731.0,6.001852167220668e-08,5.077017100522945e-08,1.0243193084166102e-06,8.664802964707483e-07,6.830407312693344e-06,5.777898849204709e-06,4.843623520745016e-06,4.097261771561637e-06,inf,inf,6.528860300637507e-06,5.522817701891473e-06,2.60790151132028e-06,2.2060457672992015e-06
1889,NGA,2735.0,1.0695649248821074e-08,9.047539430249932e-09,6.927342307611662e-08,5.859896974637928e-08,4.416611533279673e-07,3.736048748966686e-07,6.008384939150957e-07,5.082543227105176e-07,inf,inf,3.8141305826350454e-07,3.22640505832934e-07,2.5363968218632835e-07,2.1455593506021264e-07
1890,NGA,2805.0,1.4464863933903704e-09,1.3019415030666598e-09,7.344012145901252e-08,6.610137679459027e-08,6.5453508325581e-07,5.891285213589645e-07,4.5140352540907955e-07,4.062955497169896e-07,inf,inf,inf,inf,5.818089715636823e-08,5.236698045668121e-08
1891,NGA,2903.0,9.773753086175495e-11,8.34049221957386e-11,1.3955017915675551e-09,1.190860024020212e-09,3.3523966098995225e-09,2.860788235109165e-09,6.461849133337207e-09,5.514258642045189e-09,1.4954697945903675e-08,1.2761683333325734e-08,inf,inf,5.923626842333355e-11,5.054963344636011e-11
1892,NGA,2905.0,1.0183438974695799e-10,9.165825482829127e-11,3.214969308071719e-09,2.8937029704464396e-09,1.0414978484600909e-08,9.374227648879657e-09,2.0556589499571735e-08,1.8502404967852296e-08,inf,inf,inf,inf,1.1006683773752934e-09,9.906804849087844e-10
1893,NGA,2907.0,6.136598820414909e-12,4.629073504651518e-12,5.463645693427818e-10,4.121438969435526e-10,1.800773470078772e-09,1.358392979917401e-09,2.8780601971249766e-09,2.171031966271273e-09,2.2766749980995933e-11,1.7173838832913662e-11,inf,inf,3.385433412415215e-11,2.5537631788863903e-11
1894,NGA,2908.0,8.922028695269415e-10,7.613667979904717e-10,2.825309149985895e-06,2.410994914193096e-06,4.775170431924535e-07,4.0749210138057905e-07,1.130123659994358e-05,9.643979656772383e-06,inf,inf,inf,inf,3.390370904202378e-07,2.893193832363792e-07
1895,NGA,2913.0,2.0847747638623525e-11,1.7790553479555805e-11,9.928201278516867e-10,8.472291533020043e-10,4.892514681423303e-09,4.175057449761038e-09,6.36169828270533e-09,5.4287942986027116e-09,inf,inf,inf,inf,1.0965312751475286e-10,9.357316977675027e-11
1896,NGA,2918.0,6.168971349448865e-10,4.244088631389658e-10,1.2754191874468309e-08,8.774545652871165e-09,3.8618238710178335e-08,2.6568323726905077e-08,5.703895259673525e-08,3.92412861965723e-08,5.109034882412121e-10,3.514880461189961e-10,inf,inf,4.796628302823184e-10,3.2999530222866843e-10
1897,NGA,2919.0,2.0413661752724467e-10,1.4044057730550486e-10,1.197922666892965e-08,8.241390150561529e-09,2.6432906350285756e-08,1.818513832875196e-08,1.2322094495922132e-07,8.477274119570085e-08,6.163060051297323e-10,4.2400218150825996e-10,inf,inf,8.13919733854163e-10,5.599551843635585e-10
1898,NGA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,RWA,960.0,1.7544425785860715e-08,1.518253936475447e-08,3.3974918747190347e-07,2.9401107086061643e-07,3.567366656195204e-05,3.0871164065025044e-05,2.892459349041034e-06,2.5030672684174806e-06,2.3265434194293555e-08,2.0133367418478752e-08,2.3782444473075262e-06,2.0580776128538214e-06,2.140419945875007e-07,1.8522698025000453e-07
1900,RWA,976.0,2.658987378245675e-08,2.2492597307139946e-08,3.905894581145212e-07,3.3040289945190603e-07,3.1898869318649687e-06,2.698352117078674e-06,2.502230758008734e-06,2.1166579905528947e-06,4.342238501722304e-09,3.673135977623077e-09,3.388976461677083e-07,2.8667636205994697e-07,1.0989738056141691e-07,9.296311619607368e-08
1901,RWA,1016.0,3.1159588058329425e-08,2.635815695051468e-08,4.255791514851866e-07,3.6000097461862335e-07,3.7393847920029706e-06,3.163176966957191e-06,3.855432657846061e-06,3.261342830252255e-06,inf,inf,9.333350496559233e-06,7.895159486767036e-06,2.9788525217285237e-06,2.5198363390804874e-06
1902,RWA,1049.0,1.9180099522300634e-08,1.622460709650332e-08,3.879408089401706e-07,3.2816238489459884e-07,1.3719412364186804e-06,1.1605366017263554e-06,2.389651687722305e-06,2.021426410520517e-06,1.943583418259797e-06,1.6440935191123366e-06,1.0053017969926259e-05,8.503932240106362e-06,1.943583418259797e-06,1.6440935191123366e-06
1903,RWA,1052.0,1.3168866418032062e-08,1.1139654582630602e-08,1.4993215245736864e-07,1.268288656127919e-07,1.0760845130163344e-06,9.102689173235291e-07,1.4598046150896988e-06,1.234860970870065e-06,1.1769674361116156e-08,9.956066283226102e-09,2.11589654836711e-06,1.7898546414834293e-06,4.0066976548480524e-08,3.389299160247183e-08
1904,RWA,1053.0,8.607222187107414e-09,7.2809214579806855e-09,7.057527150602631e-08,5.970021425503922e-08,1.5010155896249517e-06,1.2697216799670673e-06,8.373011896605313e-07,7.082801008348177e-07,inf,inf,2.1979156562787875e-06,1.859235292961564e-06,1.2308327727563602e-06,1.041171768491238e-06
1905,RWA,2511.0,3.7888538925679516e-09,3.410240258277096e-09,1.0612592390985625e-07,9.552094338453114e-08,3.56535414160501e-07,3.209074451924996e-07,4.154717105736897e-07,3.7395433916121536e-07,inf,inf,inf,inf,3.095770863439667e-08,2.7864158207873834e-08
1906,RWA,2514.0,1.0236665948991025e-10,9.21373357739142e-11,3.966436349384518e-09,3.570077206486561e-09,1.3787391213236164e-08,1.2409640990438538e-08,1.6906710438406073e-08,1.5217252025785785e-08,6.793423766148588e-09,6.1145686468143044e-09,inf,inf,3.933034811980762e-09,3.5400134271030185e-09
1907,RWA,2555.0,1.403665347000933e-09,1.197826444184075e-09,1.593349876820161e-08,1.3596949026136774e-08,5.812360810723571e-08,4.9600137932444475e-08,2.0842303436511133e-07,1.7785907636248758e-07,2.2926534001015236e-08,1.956449858833989e-08,inf,inf,1.2505382182371946e-09,1.0671544684549032e-09
1908,RWA,2731.0,3.7591998318114886e-08,3.179938675368609e-08,6.453319363264415e-07,5.45891698922025e-07,3.872013661339535e-06,3.2753688402129734e-06,3.0226674486213935e-06,2.5568997533225394e-06,inf,inf,4.086408915056626e-06,3.456727583991676e-06,1.6611502002083503e-06,1.4051808905017351e-06
1909,RWA,2735.0,3.156739852533248e-11,2.6703127245860284e-11,1.9726194814915608e-10,1.6686553685968418e-10,1.2725573168433291e-09,1.076466910380606e-09,1.3350423990211022e-09,1.1293235656105938e-09,2.5685705664871678e-11,2.172775391099665e-11,1.0172646323676354e-09,8.605126868160305e-10,4.904906512420547e-10,4.1491015683508927e-10
1910,RWA,2805.0,1.0865270774458578e-09,9.779523006897177e-10,5.516448747858708e-08,4.9651995395155384e-08,4.916534952180426e-07,4.425234094679846e-07,3.390713908216631e-07,3.051885715831426e-07,inf,inf,inf,inf,4.3702533559488937e-08,3.9335414761075317e-08
1911,RWA,2903.0,2.1342979435722757e-10,1.821316257497424e-10,3.3497146884641444e-09,2.8584996009818186e-09,1.3609863264069463e-08,1.1614060398558059e-08,2.6701809528819965e-08,2.2786153145066997e-08,1.7401696517752844e-07,1.4849844592349568e-07,inf,inf,1.8589987105783728e-10,1.5863879663286954e-10
1912,RWA,2905.0,1.792118574506033e-10,1.613035256486082e-10,5.57211201379226e-09,5.015300471294971e-09,1.769414551568128e-08,1.592600007399395e-08,3.547147342462503e-08,3.192687026816855e-08,inf,inf,inf,inf,2.6768284639637683e-09,2.4093376126795492e-09
1913,RWA,2907.0,5.793275395141063e-11,4.370091384755678e-11,3.89385805577326e-09,2.9372875243024547e-09,1.1590119323141721e-08,8.742874651675115e-09,2.0570381668467785e-08,1.551703338424123e-08,2.894356783464801e-11,2.183325110771934e-11,inf,inf,3.4939803901169335e-10,2.635644356586556e-10
1914,RWA,2908.0,9.561996592407299e-10,8.159788515157996e-10,3.027965655275951e-06,2.583933087555438e-06,5.117688471730217e-07,4.367210886577771e-07,1.2111862621103805e-05,1.033573235022175e-05,inf,inf,inf,inf,3.6335587051147734e-07,3.1007196357600384e-07
1915,RWA,2913.0,8.672528643595362e-10,7.400755578555623e-10,1.8903791200617955e-08,1.6131666314776784e-08,1.3569956837259394e-07,1.1580006004162612e-07,1.4800423514617995e-07,1.2630032299943542e-07,inf,inf,inf,inf,2.009488344247706e-09,1.7148092194214252e-09
1916,RWA,2918.0,1.5034571512123108e-09,1.034338634724201e-09,3.472768790267231e-08,2.3891727984009407e-08,8.114615302935421e-08,5.5826400552768905e-08,1.5033421444364823e-07,1.0342595131134531e-07,5.740176151778272e-10,3.949088910927213e-10,inf,inf,1.2199615916185793e-09,8.393012105953473e-10
1917,RWA,2919.0,6.860281691836705e-11,4.719691807136689e-11,5.5758685936318145e-09,3.836049669848054e-09,2.2485455162201263e-08,1.5469396633532104e-08,4.106163365128557e-08,2.82493146254079e-08,1.8355685745069218e-09,1.2628224833459366e-09,inf,inf,3.058911707556643e-10,2.1044501047367824e-10
1918,RWA,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,SEN,960.0,4.475861562496448e-08,3.87330683792225e-08,8.667541176072121e-07,7.500689205080717e-07,9.10091871383083e-05,7.875724079811397e-05,7.379123021449816e-06,6.385722001846154e-06,5.935381637223548e-08,5.136341676375158e-08,6.067279167667637e-06,5.250482741607121e-06,5.460551106245665e-07,4.7254343422651444e-07
1920,SEN,976.0,5.244163151375973e-08,4.436081605421724e-08,7.026019098250914e-07,5.943368499684204e-07,4.284380978743654e-06,3.6241938135423292e-06,3.6537031018984055e-06,3.0906981064750237e-06,6.343275008150106e-09,5.3658295460168476e-09,4.902943621923028e-07,4.1474411428114597e-07,1.6834641380761043e-07,1.4240564377458547e-07
1921,SEN,1016.0,9.82028877211349e-08,8.307064659205318e-08,9.224790104541994e-07,7.803327340397088e-07,5.445002580562043e-06,4.6059733635036505e-06,5.1036959584680584e-06,4.31725922849767e-06,inf,inf,1.3032830232788095e-05,1.1024580432263224e-05,3.9656173908309634e-06,3.354549020274085e-06
1922,SEN,1049.0,4.035913141966739e-09,3.4140127859029063e-09,8.163124530643932e-08,6.905255524640751e-08,2.886864929783267e-07,2.4420232633281957e-07,5.028350681907523e-07,4.2535240269492776e-07,4.0897253171929626e-07,3.459532956381611e-07,2.1153752249345196e-06,1.7894136496181818e-06,4.0897253171929626e-07,3.459532956381611e-07
1923,SEN,1052.0,6.2766677287083955e-09,5.309485889538307e-09,7.146205853651494e-08,6.045035484378977e-08,5.128934201173146e-07,4.338608469737016e-07,6.957856680212539e-07,5.885709338419978e-07,5.609771782533129e-09,4.745353013774862e-09,1.0084983141932414e-06,8.530971847276753e-07,1.9097095429900014e-08,1.615439323838251e-08
1924,SEN,1053.0,1.2328151741392113e-08,1.04284869845226e-08,1.0108518606844947e-07,8.550880694495997e-08,2.1499094078005155e-06,1.8186264046275137e-06,1.1992691596651065e-06,1.0144718433758226e-06,inf,inf,3.1480815919883233e-06,2.6629886293529856e-06,1.7629256990190723e-06,1.4912736387867315e-06
1925,SEN,2514.0,4.222659386202703e-10,3.8006963171810533e-10,1.6361684325700768e-08,1.4726689432436439e-08,5.687345587706585e-08,5.119018952928327e-08,6.974075336470591e-08,6.277168017310356e-08,2.802310319934521e-08,2.5222802832201536e-08,inf,inf,1.622390185225249e-08,1.4602675323906153e-08
1926,SEN,2731.0,5.1960022063190905e-08,4.395341857954008e-08,8.926278497582787e-07,7.550813867720485e-07,5.290123064106337e-06,4.474959481178976e-06,4.176081589056237e-06,3.5325824512328445e-06,inf,inf,5.647784675439231e-06,4.777508438791602e-06,2.300863107488619e-06,1.9463194056130095e-06
1927,SEN,2735.0,1.1846987255076388e-07,1.0021465908840134e-07,7.512225560477e-07,6.354654625088673e-07,4.239973248991405e-06,3.586628942388234e-06,4.949032940135251e-06,4.186428483751457e-06,2.266041414736075e-07,1.9168634435785947e-07,5.234195967349775e-06,4.427650280834718e-06,1.2359111498806202e-05,1.0454676103054678e-05
1928,SEN,2805.0,5.891008033921625e-10,5.302329762179667e-10,2.990946527420703e-08,2.6920663998608473e-08,2.665681095627791e-07,2.399304181633881e-07,1.8384008358990312e-07,1.6546926113279002e-07,inf,inf,inf,inf,2.36949434253292e-08,2.1327148598989328e-08
1929,SEN,2903.0,5.010835012577131e-10,4.2760268309910335e-10,7.684455574364674e-09,6.55757735688093e-09,2.0145303055912906e-08,1.7191118080981372e-08,3.751672811349513e-08,3.201513033688843e-08,7.506078310253454e-08,6.405358023084492e-08,inf,inf,2.990034495858836e-10,2.5515642997204605e-10
1930,SEN,2905.0,8.362335109122222e-11,7.526701385416685e-11,2.8172563524996574e-09,2.535732784530676e-09,1.0022283245153908e-08,9.020773767371372e-09,1.837337501417994e-08,1.6537355340274633e-08,inf,inf,inf,inf,4.2427386035942306e-10,3.818769053012225e-10
1931,SEN,2907.0,9.211788103641803e-11,6.948807554304032e-11,9.294261960189395e-09,7.011020769693117e-09,3.8204074753694614e-08,2.8818809146154433e-08,4.030440311114179e-08,3.0403167947349396e-08,1.998984403699003e-10,1.5079111426659994e-10,inf,inf,5.491403931036496e-10,4.1423780801726784e-10
1932,SEN,2908.0,2.136572286349381e-10,1.8232570818736733e-10,6.765812391334063e-07,5.773647554984378e-07,1.1435175962675919e-07,9.758277634520959e-08,2.7063249565336254e-06,2.3094590219937513e-06,inf,inf,inf,inf,8.118974688127648e-08,6.928376911119959e-08
1933,SEN,2913.0,1.9103802548525205e-11,1.6302347226841816e-11,4.4948193307534124e-10,3.8356816799030273e-10,3.0903826399196555e-09,2.6371970047221626e-09,3.4449068254283903e-09,2.9397323956631066e-09,inf,inf,inf,inf,4.7956462964282576e-11,4.092394218528335e-11
1934,SEN,2918.0,1.033659609073974e-09,7.111303890217388e-10,3.0967691164978844e-08,2.1304949977667598e-08,1.0643529679047516e-07,7.322466056312556e-08,1.7319794236632824e-07,1.1915558956886476e-07,9.987486518016152e-10,6.871125765733498e-10,inf,inf,1.4621178991814062e-09,1.0058983260185709e-09
1935,SEN,2919.0,1.1931716118836893e-09,8.208704152508099e-10,8.589707789455441e-08,5.909491082244036e-08,3.358296163820611e-07,2.310418668257214e-07,8.406839468360976e-07,5.783682528656303e-07,2.7484115468623295e-09,1.8908342314574995e-09,inf,inf,2.9642557054147658e-09,2.0393292863982395e-09
1936,SEN,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,SWZ,960.0,2.670913131661449e-08,2.311346307724153e-08,5.172244320594025e-07,4.475940333415365e-07,5.430856822434056e-05,4.699737597419766e-05,4.403397268422836e-06,3.8105979176794237e-06,3.5418630658988776e-08,3.065046190677681e-08,3.6205712299423477e-06,3.1331584112486494e-06,3.2585140206269677e-07,2.819842495423467e-07
1938,SWZ,976.0,2.4280533408475446e-08,2.0539106910681124e-08,3.116053544617782e-07,2.635895835384371e-07,1.711177457496125e-06,1.447499367142907e-06,1.5003921383609465e-06,1.2691942973124288e-06,2.590670812820811e-09,2.1914701748823246e-09,1.9973599881204893e-07,1.6895835707136294e-07,6.993468113067538e-08,5.915833348232548e-08
1939,SWZ,1016.0,5.2969806587493636e-08,4.480760378018997e-08,3.446520117867307e-07,2.915440282130716e-07,2.15820086412353e-06,1.8256402170919546e-06,1.7377507132405382e-06,1.4699779071122496e-06,inf,inf,5.25441491439821e-06,4.4447536577689426e-06,1.372254222605799e-06,1.1608013593678223e-06
1940,SWZ,1049.0,2.779814648444428e-09,2.3514685322501126e-09,5.6225127620814045e-08,4.756130715264627e-08,1.9883850661814263e-07,1.681991608950669e-07,3.4633755463504605e-07,2.929698430492481e-07,2.81687884375702e-07,2.3828214460134472e-07,1.457006340419867e-06,1.2324938868508536e-06,2.81687884375702e-07,2.3828214460134472e-07
1941,SWZ,1052.0,4.838690627650375e-09,4.093088995908593e-09,5.509018603799694e-08,4.660125054619951e-08,3.9539014843085914e-07,3.3446384366567357e-07,5.363820001669403e-07,4.5373003389407434e-07,4.324579748462523e-09,3.658198290093305e-09,7.774525515455636e-07,6.57653635755887e-07,1.4721973611787308e-08,1.2453440987551675e-08
1942,SWZ,1053.0,6.771146311631325e-09,5.727769471238822e-09,5.552029202478467e-08,4.6965080808778236e-08,1.1808218670843605e-06,9.988671238190317e-07,6.586897304204184e-07,5.571911690107375e-07,inf,inf,1.7290605686444246e-06,1.4626268408928167e-06,9.682739225632794e-07,8.190710343871515e-07
1943,SWZ,2511.0,8.824786927836645e-09,7.94294119154563e-09,2.4718257620367965e-07,2.224820477157834e-07,8.304223787478722e-07,7.474397027911879e-07,9.676935095197448e-07,8.709935662367322e-07,inf,inf,inf,inf,7.210496636159208e-08,6.489964144311672e-08
