,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low,ProteinI-BaU_low,ProteinI-HalfW_low,IronI-BaU_low,IronI-HalfW_low,ZincI-BaU_low,ZincI-HalfW_low,Vitamin AI-BaU_low,Vitamin AI-HalfW_low,Vitamin BI-BaU_low,Vitamin BI-HalfW_low,FolateI-BaU_low,FolateI-HalfW_low
1414,SLV,2805.0,2.396674967571028e-10,2.0939775205067196e-10,1.2168251393201312e-08,1.0631414449603704e-08,1.0844954066656494e-07,9.475248139100707e-08,7.479278993323271e-08,6.534654174441329e-08,inf,inf,inf,inf,9.639959314007916e-09,8.422442915815918e-09
1415,SLV,2903.0,5.1371376683161823e-11,4.612303105143459e-11,8.086146172330136e-10,7.260026790659623e-10,3.2748539183841984e-09,2.940279173325242e-09,6.460151668645156e-09,5.800151665150168e-09,inf,inf,inf,inf,4.4069705015105346e-11,3.956733309632148e-11
1416,SLV,2905.0,2.3630594470048838e-11,2.0646076037019493e-11,7.320589137875294e-10,6.396006675495197e-10,2.3138291141001193e-09,2.0215950084086807e-09,4.655368730798094e-09,4.06740071301396e-09,inf,inf,inf,inf,3.8872327903230333e-10,3.3962795080897055e-10
1417,SLV,2907.0,5.195008542900578e-11,4.088850073181686e-11,4.28261878879487e-09,3.370732887803126e-09,9.317408012953767e-09,7.33347868844087e-09,1.510338433086159e-08,1.1887463440445863e-08,1.2235537198877222e-09,9.630258883677034e-10,inf,inf,3.022378454182191e-10,2.378831961778761e-10
1418,SLV,2908.0,4.375134775731154e-12,3.928150073918541e-12,1.3854593766156286e-08,1.2439142178778538e-08,2.341621500033217e-09,2.1023902439456983e-09,5.541837506462516e-08,4.975656871511416e-08,inf,inf,inf,inf,1.6625512147778378e-09,1.4926970280890451e-09
1419,SLV,2913.0,3.850997686823144e-11,3.457561337782206e-11,3.457403833301912e-09,3.104178915512727e-09,4.17794251536577e-09,3.751103918351597e-09,9.997304474090711e-09,8.97593201624807e-09,2.7889058337027142e-09,2.503977870025815e-09,inf,inf,5.035267788987781e-10,4.5208407400904746e-10
1420,SLV,2918.0,8.84500676395241e-10,6.341174428677122e-10,2.2295602966851735e-08,1.5984194379763468e-08,7.735693647391161e-08,5.5458841416416597e-08,1.206121441192402e-07,8.646942444338877e-08,1.4250518861750045e-09,1.0216501605153163e-09,inf,inf,1.1390051196471e-09,8.165771187732895e-10
1421,SLV,2919.0,1.5630538208621588e-10,1.1205866975581793e-10,1.2655808758087072e-08,9.073219841739115e-09,3.703050318713421e-08,2.6547959335462804e-08,9.775501685828268e-08,7.008266129348303e-08,5.214093259509887e-10,3.7380949193494283e-10,inf,inf,6.144465249005184e-10,4.405098487169061e-10
1422,SLV,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,SUR,960.0,1.1631111096904511e-09,1.0294269605657137e-09,2.252373826764649e-08,1.9934934188369862e-08,2.364992642565622e-06,2.09316819993624e-06,1.9175615345068356e-07,1.6971633455469724e-07,1.5423864715460331e-09,1.365109665098012e-09,1.5766617682365514e-07,1.3954454724002039e-07,1.4189955538223504e-08,1.2559008918901709e-08
1424,SUR,976.0,5.4134345324664474e-08,4.817984261426251e-08,7.426738783164781e-07,6.609835282280406e-07,4.7710955417615035e-06,4.246299293379392e-06,3.6299891321617028e-06,3.230708786263837e-06,8.780204817884552e-09,7.814426935609922e-09,6.519680369352824e-07,5.802548681559451e-07,2.1527805672339805e-07,1.915985651813529e-07
1425,SUR,1016.0,1.1011112096147044e-07,9.799945757516277e-08,6.432687995954726e-07,5.725125026875445e-07,4.361404953945446e-06,3.881672586930076e-06,3.28099975179428e-06,2.920106463111873e-06,inf,inf,1.077129681221134e-05,9.58650893534319e-06,2.6091574105880973e-06,2.322163363093194e-06
1426,SUR,1049.0,1.4776417510400589e-09,1.3151086722930556e-09,2.988709915481666e-08,2.6599670224881382e-08,1.0569484525086537e-07,9.406894973578565e-08,1.8409962368111182e-07,1.6384960123013915e-07,1.497343641053926e-07,1.3326434545902966e-07,7.744881124859356e-07,6.89298358415511e-07,1.497343641053926e-07,1.3326434545902966e-07
1427,SUR,1052.0,1.6483981384909494e-09,1.467082725427408e-09,1.8767589644029594e-08,1.6703250217130303e-08,1.3469767645954615e-07,1.1988161699206823e-07,1.8272941145331753e-07,1.6263010537981823e-07,1.473255836276286e-09,1.311205185850746e-09,2.6485498605953564e-07,2.3572228439118392e-07,5.015339017110761e-09,4.463677228428072e-09
1428,SUR,1053.0,1.1526706989551434e-09,1.0258827834466837e-09,9.605737961295977e-09,8.549155631115142e-09,1.7927082166881807e-07,1.5955194288454632e-07,1.1584760783712249e-07,1.0310496006475829e-07,1.8804528900326516e-07,1.673612634307216e-07,2.9750018206291875e-07,2.647766748363223e-07,9.940166731427821e-08,8.846798937116155e-08
1429,SUR,2514.0,4.31574943435004e-09,3.770674965086083e-09,1.672238355392355e-07,1.4610364661460682e-07,5.812725171084787e-07,5.078584291081765e-07,7.127821340937937e-07,6.227585242081755e-07,2.864088260977753e-07,2.5023570222844e-07,inf,inf,1.658156361618699e-07,1.4487330129014945e-07
1430,SUR,2555.0,7.58848015602479e-09,6.813204715696252e-09,8.61395057425059e-08,7.733908169564545e-08,3.1422721068145497e-07,2.8212425539720617e-07,1.1267743153433203e-06,1.0116576601610402e-06,1.2394517588173823e-07,1.1128234368970545e-07,inf,inf,6.760645957185725e-09,6.0699460194384814e-09
1431,SUR,2731.0,1.3502188828370849e-08,1.2017016716420276e-08,2.2958817307784002e-07,2.043346415043203e-07,1.6463395264346643e-06,1.4652505502291897e-06,1.0922011710223274e-06,9.720645960965095e-07,inf,inf,1.4694357099983131e-06,1.3078052540378554e-06,5.805371576854102e-07,5.16681022394681e-07
1432,SUR,2805.0,5.111248695231543e-10,4.465703532749466e-10,2.5950518905691534e-08,2.2672996534475754e-08,2.3128400001282712e-07,2.0207308184578978e-07,1.5950621387196216e-07,1.393607521872393e-07,inf,inf,inf,inf,2.0558578085264646e-08,1.7962051987281184e-08
1433,SUR,2903.0,2.5024166651293686e-09,2.2467578056404428e-09,3.5771941686725816e-08,3.211730897077086e-08,1.5487100227389379e-07,1.3904863969096096e-07,1.8520511283087082e-07,1.6628367237786363e-07,inf,inf,inf,inf,3.6271667135844926e-08,3.256598007703825e-08
1434,SUR,2907.0,3.221818830724429e-11,2.535806063262105e-11,3.0791215067564564e-09,2.4234928767233394e-09,6.540028881674912e-09,5.147479036967308e-09,1.4365865387576236e-08,1.1306982318938124e-08,1.0435193104145907e-10,8.213256962947904e-11,inf,inf,1.8781611119880432e-10,1.4782495806852955e-10
1435,SUR,2908.0,1.529383453670508e-11,1.373134322606468e-11,4.843047711540491e-08,4.348258785444971e-08,8.185432816321495e-09,7.349169836057259e-09,1.9372190846161972e-07,1.739303514177989e-07,inf,inf,inf,inf,5.811657123947928e-09,5.2179104259045765e-09
1436,SUR,2913.0,2.3228458485445636e-11,2.085532802846481e-11,2.6853540625217915e-09,2.411005443239086e-09,3.756259538622381e-09,3.372502092082618e-09,8.257054416727491e-09,7.413474231087456e-09,inf,inf,inf,inf,3.4216368560063514e-10,3.0720660637471683e-10
1437,SUR,2918.0,3.4867969154929786e-10,2.499759245931234e-10,6.861437503863713e-09,4.919111223384119e-09,1.7035500176995502e-08,1.2213114244563588e-08,3.3542619796180556e-08,2.4047421172048246e-08,6.909181249868564e-10,4.953339735512462e-10,inf,inf,2.336531907890357e-10,1.6751096727801457e-10
1438,SUR,2919.0,1.5546617284260543e-11,1.1145702270930804e-11,1.2051037467217315e-09,8.639646375126219e-10,4.1483449529108205e-09,2.9740371758602564e-09,9.637359109241034e-09,6.9092287631207705e-09,1.0105993627498467e-10,7.245202867253794e-11,inf,inf,7.221605631337643e-11,5.177323453279764e-11
1439,SUR,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,TTO,960.0,4.079924069521136e-09,3.6109910731949075e-09,7.9008051017776e-08,6.992712660194249e-08,8.295845793452912e-06,7.342348679610592e-06,6.726361217119197e-07,5.953255476382591e-07,5.410334092191072e-09,4.788488162280203e-09,5.530563885194115e-07,4.894899140001417e-07,4.977507364815785e-08,4.4054091092977865e-08
1441,TTO,976.0,1.5418839378877816e-08,1.3722845452616188e-08,2.050895180454544e-07,1.8253071394885642e-07,1.219778040622543e-06,1.085608658774186e-06,9.953318356903822e-07,8.858503950666338e-07,2.0220155556670626e-09,1.7996041265736581e-09,1.5330771362159746e-07,1.3644464469907718e-07,5.225938235875674e-08,4.651111604034295e-08
1442,TTO,1016.0,9.451480881773675e-09,8.411866045936876e-09,5.3712806313227705e-08,4.780467075054105e-08,3.7153036418235835e-07,3.3066391336906044e-07,2.747249082406264e-07,2.4450656532130373e-07,inf,inf,9.210679253355041e-07,8.197551372158377e-07,2.188440853409467e-07,1.9477234878436935e-07
1443,TTO,1049.0,5.205010480356069e-10,4.632485795203372e-10,1.0527765895811129e-08,9.36976518138255e-09,3.723113378889988e-08,3.31358983939253e-08,6.484930938201526e-08,5.7716215111325485e-08,5.2744106200941493e-08,4.69425227247275e-08,2.72814350268802e-07,2.4280615901111633e-07,5.2744106200941493e-08,4.69425227247275e-08
1444,TTO,1052.0,7.800383385707606e-10,6.942380878541267e-10,8.881009449761056e-09,7.904143570575596e-09,6.374027566606787e-08,5.67291694646515e-08,8.64693687706693e-08,7.695817790609429e-08,6.971592650976174e-10,6.204752910196258e-10,1.2533200472866008e-07,1.1154612152676427e-07,2.373308136502527e-09,2.1122563098540454e-09
1445,TTO,1053.0,9.793232730179318e-10,8.716026928839714e-10,8.030001361988581e-09,7.14674204504793e-09,1.7078442593062156e-07,1.519990075238897e-07,9.526750021492463e-08,8.478855963033182e-08,inf,inf,2.5007719186666744e-07,2.2256997241385672e-07,1.4004322804156426e-07,1.2463918508240793e-07
1446,TTO,2514.0,8.510527065377509e-10,7.435656734306999e-10,3.297603347881182e-08,2.881119624247193e-08,1.1462517841833048e-07,1.0014814279773324e-07,1.40558476255384e-07,1.2280609326584832e-07,5.647895234295984e-08,4.934572196403737e-08,inf,inf,3.269834083013464e-08,2.856857587391637e-08
1447,TTO,2731.0,1.6961846111937386e-08,1.5096129291290154e-08,2.8924888594831453e-07,2.574329793361537e-07,1.9588971345172046e-06,1.7434284107905886e-06,1.3695555264083798e-06,1.218911382748086e-06,inf,inf,1.845303037733954e-06,1.6423290870229706e-06,7.353145183068352e-07,6.544336603968184e-07
1448,TTO,2735.0,1.6336597120096477e-07,1.4539654509135614e-07,8.559149795869206e-07,7.617686841942637e-07,5.827281149175205e-06,5.1863098547236424e-06,1.1874920865037842e-05,1.0568739954331223e-05,inf,inf,4.341368974517113e-06,3.863840463355102e-06,3.5327891272208625e-06,3.1442002876005766e-06
1449,TTO,2805.0,2.060492327520083e-09,1.8002543830031282e-09,1.0461405478122604e-07,9.140141320996785e-08,9.32372764309401e-07,8.146150961702047e-07,6.430157276079618e-07,5.618035391373696e-07,inf,inf,inf,inf,8.287758028469668e-08,7.241023184968137e-08
1450,TTO,2903.0,1.5296416696467836e-09,1.3733661580031559e-09,2.2307645267505495e-08,2.0028589494561645e-08,5.5357288277968754e-08,4.970172284685639e-08,1.0059344223686993e-07,9.031633488192281e-08,1.7903404689736708e-07,1.6074307206600284e-07,inf,inf,1.341290876501853e-09,1.2042581830628342e-09
1451,TTO,2907.0,1.5652260961248094e-10,1.231946932297527e-10,1.167971909713327e-08,9.192789557645369e-09,2.2184610732545136e-08,1.7460904340809357e-08,5.676949826334263e-08,4.468172962790804e-08,1.5345934833882416e-10,1.2078368351157177e-10,inf,inf,8.884686498237484e-10,6.992895341463913e-10
1452,TTO,2913.0,5.375882160917115e-11,4.826656318091345e-11,5.714901887585287e-09,5.131040167420619e-09,7.831531821742978e-09,7.031425060347776e-09,1.7300565851971782e-08,1.553305726882402e-08,inf,inf,inf,inf,7.31947032678715e-10,6.571678217708986e-10
1453,TTO,2918.0,2.950828415434151e-09,2.115511970847097e-09,5.9604010301951806e-08,4.273138913965652e-08,1.3053138806300707e-07,9.358074247022972e-08,2.7635910572460847e-07,1.9812775061913935e-07,8.915036551855284e-10,6.391380280650596e-10,inf,inf,2.4286025335705267e-09,1.74111707252288e-09
1454,TTO,2919.0,1.2365643698663746e-10,8.865194307783664e-11,8.95055654010868e-09,6.4168453195398035e-09,1.9597656463443066e-08,1.4049978857500929e-08,1.2574923507930304e-07,9.015231476818741e-08,1.328540023280877e-09,9.52458742873623e-10,inf,inf,9.547048093987197e-10,6.844482865707845e-10
1455,TTO,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,URY,960.0,1.5960054074228716e-09,1.4125658175916043e-09,3.0906770446125675e-08,2.7354448337893462e-08,3.2452110676292916e-06,2.87221722663532e-06,2.631252124273416e-07,2.3288246962869656e-07,2.1164419533216335e-09,1.873185105936693e-09,2.1634740540412708e-07,1.9148114923493563e-07,1.947126597055903e-08,1.7233302974617573e-08
1457,URY,976.0,1.717187093341688e-08,1.528305245039152e-08,2.4463730762001046e-07,2.17728447772303e-07,1.7484378696123247e-06,1.556118594831466e-06,1.2065673466891606e-06,1.0738510739965682e-06,3.8628951676066155e-09,3.437996342146314e-09,2.7535005103433603e-07,2.450629455865814e-07,8.581054125052667e-08,7.637181806300306e-08
1458,URY,1049.0,4.017004904612719e-09,3.5751547917359233e-09,8.124880324005573e-08,7.231184803706368e-08,2.873339978828862e-07,2.557287192206401e-07,5.004792878543491e-07,4.454291111475665e-07,4.070564970007555e-07,3.6228235222924025e-07,2.105464700243103e-06,1.873874289588572e-06,4.070564970007555e-07,3.6228235222924025e-07
1459,URY,1052.0,4.7499340067935334e-09,4.227465419650647e-09,5.4079660850218674e-08,4.8131173153933006e-08,3.881374645551288e-07,3.454443171485957e-07,5.265430876414729e-07,4.686260254935711e-07,4.245253518571721e-09,3.778297218812766e-09,7.631916560550781e-07,6.79244454749115e-07,1.4451926871733515e-08,1.2862288404468988e-08
1460,URY,1053.0,3.7120424571825378e-09,3.303736662776819e-09,3.0532798541543105e-08,2.7174345962475134e-08,6.407109514996778e-07,5.702360048755275e-07,3.625652787984455e-07,3.226849417895603e-07,2.936765933205599e-06,2.6137366141252115e-06,9.466785339030967e-07,8.42548709071964e-07,4.905402710465186e-07,4.3658333564829936e-07
1461,URY,2511.0,1.8731763079500603e-11,1.6365961733928586e-11,5.246773086636998e-10,4.584111340617959e-10,1.7626799810376566e-09,1.54005541263729e-09,2.054055888501545e-09,1.79463085924655e-09,inf,inf,inf,inf,1.5305221052762682e-10,1.3372188246014816e-10
1462,URY,2514.0,3.9382878415162794e-11,3.440886361732161e-11,1.5259820069120204e-09,1.3332521357328368e-09,5.304335948040614e-09,4.6344040751047605e-09,6.504411933670045e-09,5.682911766306113e-09,2.6135910220971674e-09,2.2834973127858885e-09,inf,inf,1.5131316443720443e-09,1.3220247600339356e-09
1463,URY,2555.0,1.7575193474476402e-11,1.5779627619439408e-11,1.9950219913513946e-10,1.791200999399259e-10,7.277615423803961e-10,6.534099411872132e-10,2.609649915010576e-09,2.3430355936491555e-09,2.870614934164479e-10,2.57733917784177e-10,inf,inf,1.565789964089716e-11,1.4058213697318745e-11
1464,URY,2731.0,1.3862444054321968e-08,1.2337645699429006e-08,2.3618939455460837e-07,2.1020976218611933e-07,1.6268532299126093e-06,1.4479076472359635e-06,1.1199143125721611e-06,9.967294329982948e-07,inf,inf,1.5082735930413526e-06,1.342371167438349e-06,5.994594467246617e-07,5.335219558602114e-07
1465,URY,2735.0,2.2171309709771317e-08,1.973257838369311e-08,1.3676800651150487e-07,1.217242212660226e-07,7.800507944406652e-07,6.942491736416804e-07,1.0493142844381924e-06,9.338950489550957e-07,inf,inf,9.353228153969291e-07,8.324420618571922e-07,4.442804596072104e-06,3.954118682343237e-06
1466,URY,2805.0,3.0503334545694924e-10,2.665079650075173e-10,1.548696623886017e-08,1.3530979212373574e-08,1.380275867624982e-07,1.2059485236889822e-07,9.51914433041145e-08,8.316886733515663e-08,inf,inf,inf,inf,1.226911900615729e-08,1.0719542592524584e-08
1467,URY,2903.0,2.112344688314338e-09,1.8965374483022053e-09,3.166758943579821e-08,2.8432276983344905e-08,1.3857562513788675e-07,1.2441807624948628e-07,2.359420148958345e-07,2.1183704977378126e-07,2.2828835855739854e-07,2.0496532758630877e-07,inf,inf,2.080751321939098e-09,1.868171811396427e-09
1468,URY,2905.0,2.709781543475744e-12,2.367539075719098e-12,7.692488262068315e-11,6.720935343960227e-11,2.6544402213274457e-10,2.3191873024909147e-10,3.5176442266187804e-10,3.0733695788315837e-10,1.0412694227535006e-09,9.097582248487433e-10,inf,inf,4.8585319542337255e-11,4.244904641842092e-11
1469,URY,2907.0,1.4132844962981242e-10,1.1123578274018868e-10,6.282678325188243e-09,4.944925406297754e-09,1.6007456051209586e-08,1.2599033727458793e-08,3.8249240584827914e-08,3.010493801365259e-08,3.4745197923104686e-11,2.7347001241171528e-11,inf,inf,8.734841091876335e-10,6.874956093490389e-10
1470,URY,2908.0,2.2454982646418753e-10,2.0160874181899613e-10,7.110744663636798e-07,6.38427696696792e-07,1.2018160089466006e-07,1.0790327353038255e-07,2.8442978654547197e-06,2.5537107867871686e-06,inf,inf,inf,inf,8.532893405639127e-08,7.661132189121854e-08
1471,URY,2913.0,1.0848708685337231e-10,9.740352699673457e-11,1.14298604940426e-08,1.0262131259041922e-08,3.373046741916153e-08,3.028440148195064e-08,5.456818246424444e-08,4.899323585859149e-08,1.352856264603167e-08,1.2146419957803475e-08,inf,inf,1.9117446606571126e-09,1.7164316792546436e-09
1472,URY,2918.0,1.4900512196116719e-09,1.0682495721460058e-09,4.039825886247281e-08,2.896237537158426e-08,1.0669212500543833e-07,7.648986517262866e-08,1.9566218874353395e-07,1.402744057784159e-07,3.4302403775627484e-10,2.4592126548806434e-10,inf,inf,1.7541547172472903e-09,1.2575910153381664e-09
1473,URY,2919.0,2.69264380152465e-10,1.9304139019260937e-10,1.885124651878451e-08,1.35148616121791e-08,5.98872810794232e-08,4.2934472015501647e-08,1.702247589132827e-07,1.2203776855748752e-07,1.3859012748863426e-09,9.935822503603435e-10,inf,inf,2.6050260920834577e-09,1.8675988930250176e-09
1474,URY,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,VCT,960.0,2.0904778221090457e-09,1.8502052062046564e-09,4.048226771046409e-08,3.5829369575088604e-08,4.250638333297563e-06,3.762084003371932e-06,3.4464633920337834e-07,3.050338273620795e-07,2.772155372796778e-09,2.4535329908366094e-09,2.8337589005945696e-07,2.508056012629329e-07,2.5503829429730357e-08,2.257250351569681e-08
1476,VCT,976.0,1.0224431866019872e-08,9.099796352402658e-09,1.373891549435911e-07,1.2227704652914393e-07,8.373657891087616e-07,7.452598103453264e-07,6.683110254794628e-07,5.948002110650161e-07,1.432003601721595e-09,1.2744904873278085e-09,1.0792027921614114e-07,9.604959728130176e-08,3.6444138916198544e-08,3.243546895532071e-08
1477,VCT,1016.0,3.6986936876561805e-08,3.2918561900193345e-08,2.702455341501328e-07,2.40519899602968e-07,1.5497281332482167e-06,1.379265919020453e-06,1.3440452102587098e-06,1.1962070716539022e-06,inf,inf,3.7192613327024614e-06,3.310161498697822e-06,1.0527174799152116e-06,9.369239102350278e-07
1478,VCT,1049.0,4.1173865405432036e-10,3.6644949581586875e-10,8.327914375003753e-09,7.411886141531021e-09,2.9451423725297266e-08,2.6211916877182142e-08,5.129858520376424e-08,4.565600168670767e-08,4.172285027750446e-08,3.713354890934137e-08,2.1580785247275083e-07,1.9207008609230946e-07,4.172285027750446e-08,3.713354890934137e-08
1479,VCT,1052.0,2.507463190018379e-10,2.2316549896669666e-10,2.8548345875259997e-09,2.5408172998461985e-09,2.0489556352721613e-08,1.8235809344135786e-08,2.779591060278501e-08,2.473850177979579e-08,2.2410452260789265e-10,1.9945416470148514e-10,4.028845415010537e-08,3.58569290619945e-08,7.629090131332516e-10,6.789929011114388e-10
1480,VCT,1053.0,7.004444421208184e-10,6.233991152755314e-10,5.743322944725441e-09,5.111586625832525e-09,1.2215067816703264e-07,1.0871472470974305e-07,6.813847161484336e-08,6.0643586224064e-08,inf,inf,1.788634907086308e-07,1.5918941625868546e-07,1.0016355522327703e-07,8.9146073484401e-08
1481,VCT,2514.0,2.59107107340274e-10,2.263821609168519e-10,1.0039712676563772e-08,8.77170786257142e-09,3.489818924278218e-08,3.0490585819751804e-08,4.279370703472834e-08,3.7388908284333616e-08,1.7195289850763637e-08,1.5023543406300174e-08,inf,inf,9.955167808336842e-09,8.697840919436943e-09
1482,VCT,2731.0,8.961826333511046e-09,7.97607100807017e-09,1.5227888935409908e-07,1.3552898586939106e-07,1.1076524267699527e-06,9.858162922821494e-07,7.252478991595196e-07,6.454743181665465e-07,inf,inf,9.753929611643174e-07,8.681046953484615e-07,3.8455944163096615e-07,3.422598585517013e-07
1483,VCT,2903.0,1.182690551142419e-10,1.0618612257759464e-10,1.8737454090995226e-09,1.6823146130461286e-09,2.6107845049216673e-09,2.344054268426408e-09,7.787698053742424e-09,6.992069559811744e-09,1.0055182404857052e-08,9.027896860686508e-09,inf,inf,6.923325806746591e-10,6.216005717215626e-10
1484,VCT,2907.0,1.0695571925429444e-11,8.41819405855963e-12,5.0437472659007e-10,3.969796431898321e-10,4.861147813138328e-10,3.8260773639459335e-10,3.754545764177088e-09,2.955100958130086e-09,5.508619761318401e-12,4.335684942227417e-12,inf,inf,5.664846193547659e-11,4.458646522286119e-11
1485,VCT,2908.0,2.6317254456261724e-11,2.362855782435215e-11,8.333797430757767e-08,7.482376811622335e-08,1.4085291543122563e-08,1.2646270767061052e-08,3.333518972303107e-07,2.992950724648934e-07,inf,inf,inf,inf,1.0000556693379455e-08,8.978851973253816e-09
1486,VCT,2913.0,2.766400168488422e-11,2.4837714912496703e-11,1.7200293119003357e-09,1.5443028878017222e-09,4.081599289028145e-09,3.664603576977211e-09,7.660587928869875e-09,6.8779456134630374e-09,inf,inf,inf,inf,1.9900733522030752e-10,1.7867579369034257e-10
1487,VCT,2918.0,6.048263940025345e-10,4.3361297122672287e-10,1.3851207252962013e-08,9.930226576733725e-09,3.284739782734398e-08,2.3549001680837918e-08,6.046661529574329e-08,4.334980909960185e-08,1.2200058643866857e-10,8.746482842290118e-11,inf,inf,4.526012027612091e-10,3.244794775097958e-10
1488,VCT,2919.0,1.0060000136416947e-11,7.212229150295166e-12,8.17383137256462e-10,5.859994442883216e-10,2.3845893728725818e-09,1.7095630967497342e-09,7.519596622629161e-09,5.390959565086369e-09,6.56342716260146e-11,4.7054612391698495e-11,inf,inf,4.987795175205432e-11,3.57585698514023e-11
1489,VCT,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,VEN,960.0,4.080287308984714e-09,3.611312563114342e-09,7.901508517860374e-08,6.993335227955895e-08,8.296584380378696e-06,7.3430023757947215e-06,6.726960071362243e-07,5.953785500296992e-07,5.410815779305817e-09,4.788914485869019e-09,5.531056276480009e-07,4.895334937459308e-07,4.9779505169613514e-08,4.405801326999498e-08
1491,VEN,976.0,2.0104179518611208e-08,1.7892822002120907e-08,2.712347851453414e-07,2.4140033801908454e-07,1.6695777281120967e-06,1.4859326678892898e-06,1.3205977236668513e-06,1.1753386893557408e-06,2.8928542968251473e-09,2.574655034454182e-09,2.1745183114090706e-07,1.935332354666658e-07,7.314103498981843e-08,6.509589306602667e-08
1492,VEN,1016.0,3.52037108758428e-08,3.13314816917779e-08,2.2994138218310056e-07,2.0464899940408458e-07,1.4357323866637132e-06,1.2778091248873144e-06,1.158871675622983e-06,1.0314016842132754e-06,inf,inf,3.4937441285330926e-06,3.1094500402230806e-06,9.148899772337117e-07,8.142567319901294e-07
1493,VEN,1049.0,9.55934138752952e-10,8.507862444534562e-10,1.9334929031528976e-08,1.7208185156948227e-08,6.83774066307994e-08,6.085623960325899e-08,1.1909998826473013e-07,1.0599959518381362e-07,9.68679927269658e-08,8.62130061046169e-08,5.010413561084952e-07,4.4592935475189607e-07,9.68679927269658e-08,8.62130061046169e-08
1494,VEN,1052.0,4.0644938776577384e-10,3.6174202192293176e-10,4.627568511839222e-09,4.1185595069078735e-09,3.3212721400288946e-08,2.955949093427385e-08,4.505601873585766e-08,4.0100085786570636e-08,3.632641403156603e-10,3.2330693209362026e-10,6.530591391540928e-08,5.812259546789846e-08,1.2366438819256524e-09,1.1006193432974308e-09
1495,VEN,1053.0,2.5657129564546816e-10,2.2834975779976676e-10,2.1037668666152083e-09,1.8723632090261937e-09,4.474353121625929e-08,3.982197030511656e-08,2.4958975893346883e-08,2.22136154624694e-08,inf,inf,6.551731271624373e-08,5.83107414756125e-08,3.668969527730194e-08,3.2654015365366647e-08
1496,VEN,2511.0,5.051209912598101e-08,4.413247583196811e-08,1.4148455813738762e-06,1.2361521201131982e-06,4.753245359322056e-06,4.152915629590184e-06,5.53897004835816e-06,4.839404143222967e-06,inf,inf,inf,inf,4.1272080993179604e-07,3.6059461960266627e-07
1497,VEN,2514.0,2.374836617370569e-11,2.074897330233334e-11,9.20186155328869e-10,8.039676426766249e-10,3.198580638887973e-09,2.794603375921037e-09,3.922241404425766e-09,3.4268665722294507e-09,1.5760279369822866e-09,1.376977319154849e-09,inf,inf,9.124372266739555e-10,7.971973953001759e-10
1498,VEN,2555.0,1.6679388816771213e-10,1.4975342651602466e-10,1.893336055735821e-09,1.699903785489308e-09,6.906676588729491e-09,6.201057462970447e-09,2.4766364974205278e-08,2.223611463211668e-08,2.724300173405965e-09,2.4459726330950695e-09,inf,inf,1.4859819127668902e-10,1.3341668907791288e-10
1499,VEN,2731.0,1.9378458204464678e-08,1.7246926342208588e-08,3.303819245677931e-07,2.9404159287063616e-07,2.2475954912055606e-06,2.0003714162859164e-06,1.5649114137778785e-06,1.3927791158994408e-06,inf,inf,2.1082692748894375e-06,1.8763703752851839e-06,8.395160555780618e-07,7.471735584371947e-07
1500,VEN,2735.0,5.946068954347657e-07,5.292031605367865e-07,3.1152935034568827e-06,2.7726270594686895e-06,2.1209689676892388e-05,1.8876731664554532e-05,4.3221423514250035e-05,3.846728671034977e-05,inf,inf,1.5801380843865653e-05,1.4063309301694009e-05,1.2858374113776805e-05,1.1444018346608008e-05
1501,VEN,2805.0,4.763758977234235e-10,4.162101388971487e-10,2.418626538681359e-08,2.1131566320119493e-08,2.1556009050775344e-07,1.8833508504454828e-07,1.486621378775979e-07,1.2988627122085334e-07,inf,inf,inf,inf,1.9160897219542144e-08,1.6740896697863094e-08
1502,VEN,2903.0,1.9249315273160244e-10,1.7282713125222388e-10,2.5865595922999627e-09,2.3223042887838464e-09,5.131038748164726e-09,4.606827279855366e-09,1.0360799207008809e-08,9.30229038808648e-09,6.703421282106199e-07,6.018567690960352e-07,inf,inf,2.8727842210199716e-10,2.579286839973007e-10
1503,VEN,2905.0,1.0332609474291834e-10,9.027612112655256e-11,3.200968506284548e-09,2.7966896582572052e-09,1.011734709278931e-08,8.839537136291707e-09,2.0355859906586145e-08,1.7784936894540404e-08,inf,inf,inf,inf,1.6997142585210063e-09,1.4850421925317892e-09
1504,VEN,2907.0,1.0973073680225048e-11,8.636608149900186e-12,6.938129417336357e-10,5.460813151999219e-10,1.6405702299540868e-09,1.2912482528974047e-09,3.6940907402875127e-09,2.9075184514193127e-09,1.0282223227644275e-10,8.092858529420196e-11,inf,inf,6.088908818059214e-11,4.7924146920492386e-11
