,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high
931,BFA,2555.0,8.460284773651321e-10,7.219635968686987e-10
932,BFA,2805.0,3.188946029705538e-09,2.8702801534012167e-09
933,BFA,2903.0,2.0259625680608757e-10,1.7288675994854368e-10
934,BFA,2905.0,9.394463784928365e-11,8.455691222913623e-11
935,BFA,2907.0,1.2081284044908406e-09,9.1133791716033e-10
937,BFA,2913.0,6.082456426253247e-11,5.190501545493138e-11
938,BFA,2918.0,1.2843946632597661e-08,8.836294545354505e-09
939,BFA,2919.0,7.540948179213278e-09,5.187972293007471e-09
940,BWA,2514.0,5.336533545615311e-09,4.803262953106119e-09
941,BWA,2903.0,6.636286147754425e-09,5.6631155395670195e-09
942,BWA,2905.0,7.17246816781544e-10,6.455735795216208e-10
943,BWA,2907.0,7.42696202653472e-10,5.602444308842779e-10
944,BWA,2913.0,3.7545147428568565e-09,3.2039382133937704e-09
945,BWA,2918.0,1.9806587017169815e-08,1.3626406417612946e-08
946,BWA,2919.0,3.2109386618135347e-08,2.2090406161328375e-08
947,CAF,2514.0,2.2121436699293345e-10,1.9910879686027802e-10
948,CAF,2805.0,1.1583429446489823e-09,1.042591732154621e-09
949,CAF,2903.0,3.787313636176859e-12,3.231927350436023e-12
950,CAF,2905.0,8.13918076922172e-11,7.325846473795336e-11
951,CAF,2907.0,9.109471866003961e-13,6.871626464484484e-13
953,CAF,2913.0,4.439357513488344e-13,3.788352997532585e-13
954,CAF,2918.0,5.568057036253072e-11,3.83067552560478e-11
955,CAF,2919.0,4.655352551329647e-12,3.2027590531724786e-12
956,CIV,2514.0,2.8141013303723394e-10,2.532893038322611e-10
957,CIV,2555.0,2.8837424602903224e-08,2.4608593383974853e-08
958,CIV,2805.0,4.968451275282404e-10,4.4719625091619606e-10
959,CIV,2903.0,4.099625779799151e-11,3.498440836196634e-11
960,CIV,2905.0,3.301660892242707e-10,2.971731614140945e-10
961,CIV,2907.0,5.445630838694397e-12,4.107849668720738e-12
963,CIV,2913.0,2.6485477656122612e-11,2.2601545012943197e-11
964,CIV,2918.0,1.984567366846818e-09,1.3653296996773977e-09
965,CIV,2919.0,1.4359383905310912e-10,9.87887518584995e-11
966,CMR,2511.0,5.222643602012326e-08,4.700753835124646e-08
967,CMR,2514.0,2.0780629711665553e-10,1.870405722798668e-10
968,CMR,2555.0,1.457900245217567e-09,1.2441081276496659e-09
969,CMR,2805.0,1.8749353631562757e-09,1.6875763062927998e-09
970,CMR,2903.0,1.1201902014727052e-10,9.559211878435017e-11
971,CMR,2905.0,8.482887758814855e-11,7.635207416760417e-11
972,CMR,2907.0,9.453732639550825e-12,7.131315662385949e-12
974,CMR,2913.0,1.2744991114696604e-11,1.0876016438457048e-11
975,CMR,2918.0,5.755439439160245e-10,3.959589647725294e-10
976,CMR,2919.0,5.14482529541263e-11,3.539503315848181e-11
977,COG,2514.0,3.240387844855643e-10,2.916581476692635e-10
978,COG,2805.0,3.7141936554164683e-09,3.343040689846672e-09
979,COG,2903.0,8.378524224104492e-11,7.14986510161567e-11
981,COG,2907.0,8.315432137309482e-13,6.272651628861813e-13
983,COG,2913.0,2.9130911732635806e-12,2.4859042428522747e-12
984,COG,2918.0,2.9759497990673594e-11,2.0473745125978737e-11
985,COG,2919.0,1.4512211060584615e-11,9.984016214316988e-12
986,CPV,2514.0,1.5343433340217203e-09,1.3810190511605038e-09
987,CPV,2903.0,3.804684813998578e-10,3.246751151711688e-10
988,CPV,2907.0,2.754196758301158e-10,2.0775969903776398e-10
990,CPV,2913.0,2.835169936609048e-10,2.4194096770159473e-10
991,CPV,2918.0,1.4294039346518466e-09,9.83391986293068e-10
992,CPV,2919.0,1.0105998806240278e-09,6.952659076011704e-10
993,ETH,2511.0,2.0927630948997525e-10,1.8836368885226713e-10
994,ETH,2514.0,1.891970591090326e-10,1.7029092332825635e-10
995,ETH,2555.0,6.47718062376567e-10,5.5273418635575e-10
996,ETH,2805.0,5.792696760841252e-09,5.213842565046308e-09
997,ETH,2903.0,1.7968631934311351e-10,1.5333642411786544e-10
998,ETH,2905.0,2.9972869111497325e-11,2.6977731999800274e-11
999,ETH,2907.0,8.741831138419468e-11,6.59430086424635e-11
1001,ETH,2913.0,1.4082291503510158e-10,1.2017209938005238e-10
1002,ETH,2918.0,4.253483617986832e-09,2.926283888238976e-09
1003,ETH,2919.0,3.116397661509602e-09,2.14399891600791e-09
1004,GHA,2514.0,2.244297401610693e-10,2.0200286333374898e-10
1005,GHA,2805.0,8.640278456897166e-10,7.776870333858243e-10
1006,GHA,2903.0,9.767829823947002e-11,8.335437567374683e-11
1007,GHA,2905.0,1.1103002944521658e-10,9.993499011257487e-11
1008,GHA,2907.0,2.161743710563989e-12,1.6306867741017224e-12
1010,GHA,2913.0,1.6521329500349135e-11,1.4098577991455901e-11
1011,GHA,2918.0,1.9985099508135267e-09,1.3749218275628012e-09
1012,GHA,2919.0,7.11942151881606e-11,4.897973133361622e-11
1013,GIN,2514.0,2.0717972960836616e-10,1.8647661658194761e-10
1014,GIN,2805.0,1.961028375207046e-09,1.7650661921466147e-09
1015,GIN,2903.0,4.691457163674429e-11,4.0034837822368157e-11
1016,GIN,2905.0,1.5612075548489157e-10,1.4051987767371095e-10
1017,GIN,2907.0,6.686157748865894e-12,5.0436270300464095e-12
1019,GIN,2913.0,2.0122115373083817e-12,1.7171330729436808e-12
1020,GIN,2918.0,1.651281560456433e-10,1.1360379066410533e-10
1021,GIN,2919.0,2.0385814210177214e-11,1.4024899360047196e-11
1022,GMB,2514.0,2.6861352014190064e-10,2.417714343913584e-10
1023,GMB,2805.0,6.402273285771927e-09,5.762505159266931e-09
1024,GMB,2903.0,2.457847955611368e-11,2.0974196472865596e-11
1025,GMB,2905.0,6.372219875948123e-11,5.735454934849284e-11
1026,GMB,2907.0,7.384735550705948e-12,5.570591247208132e-12
1027,GMB,2913.0,4.711923056209199e-13,4.020948477318414e-13
1028,GMB,2918.0,2.689080731110896e-10,1.8500162042114772e-10
1029,GMB,2919.0,6.748883616231934e-11,4.6430528864072004e-11
1030,KEN,2511.0,1.00114692442518e-09,9.011040390926916e-10
1031,KEN,2514.0,3.035788598437683e-10,2.732427480066815e-10
1032,KEN,2555.0,8.23092905758534e-10,7.023913859841319e-10
1033,KEN,2805.0,4.265824402395673e-09,3.8395479277589114e-09
1034,KEN,2903.0,3.945244843320325e-10,3.366698915953791e-10
1035,KEN,2905.0,3.644361495302179e-10,3.280186737042808e-10
1036,KEN,2907.0,1.8707235729317927e-10,1.4111590441885982e-10
1038,KEN,2913.0,6.274321862257668e-10,5.354231093609459e-10
1039,KEN,2918.0,3.4048795971604153e-09,2.3424668345801497e-09
1040,KEN,2919.0,7.300105570867215e-10,5.022278967794171e-10
1041,MDG,2511.0,4.6401461657337205e-09,4.176464362934377e-09
1042,MDG,2514.0,2.9008479297234737e-10,2.6109711996252024e-10
1043,MDG,2555.0,0.0,0.0
1044,MDG,2805.0,1.0821971702687974e-09,9.740550736684335e-10
1045,MDG,2903.0,1.9405764238623973e-10,1.656002808952296e-10
1046,MDG,2905.0,9.726390710501348e-09,8.754449263337277e-09
1047,MDG,2907.0,1.536518231617979e-11,1.1590550471923939e-11
1049,MDG,2913.0,9.036964298894246e-11,7.711748983111238e-11
1050,MDG,2918.0,1.5845922296181972e-09,1.0901574162298234e-09
1051,MDG,2919.0,1.7736423979632982e-10,1.220218916727378e-10
1052,MLI,2511.0,5.988199758538033e-09,5.389809285396018e-09
1053,MLI,2514.0,3.589691178880343e-10,3.230979531043072e-10
1054,MLI,2555.0,1.2773538383539251e-09,1.0900377425641079e-09
1055,MLI,2805.0,8.163950148055577e-10,7.348140691325715e-10
1056,MLI,2903.0,6.625371780701387e-10,5.653801697413978e-10
1057,MLI,2905.0,1.0017972157486571e-10,9.016893479258664e-11
1058,MLI,2907.0,5.66115236994676e-10,4.270425883852035e-10
1060,MLI,2913.0,1.4605480097550788e-10,1.2463676137784507e-10
1061,MLI,2918.0,4.021173176099248e-09,2.7664604671987258e-09
1062,MLI,2919.0,2.2354759681724977e-09,1.5379481610193092e-09
1063,MUS,2514.0,4.1499905721492825e-08,3.7352891723734026e-08
1064,MUS,2805.0,2.4842405464224958e-08,2.235994673553475e-08
1065,MUS,2903.0,7.791210323758477e-08,6.648677177888377e-08
1066,MUS,2907.0,1.3274864021045737e-09,1.001374264735131e-09
1068,MUS,2913.0,4.04444682046201e-09,3.4513535323761022e-09
1069,MUS,2918.0,5.3989512428187375e-09,3.7143352259402487e-09
1070,MUS,2919.0,4.200185559550979e-09,2.8896162379826727e-09
1071,MWI,2511.0,1.095666251780978e-07,9.861782130972075e-08
1072,MWI,2514.0,2.543430371902061e-10,2.2892697618662628e-10
1073,MWI,2555.0,9.518827626484534e-10,8.122950012974516e-10
1074,MWI,2805.0,3.0115905585269034e-09,2.710647508546402e-09
1075,MWI,2903.0,5.568010418702453e-10,4.751495885585759e-10
1076,MWI,2905.0,6.537686061774198e-10,5.884386370129622e-10
1077,MWI,2907.0,3.931836624158206e-11,2.965936225284909e-11
1079,MWI,2913.0,1.4942605945434226e-10,1.2751364550464608e-10
1080,MWI,2918.0,3.4637155548035883e-09,2.3829444125758107e-09
1081,MWI,2919.0,3.625177519755962e-10,2.494025961028362e-10
1082,NAM,2511.0,1.2983779677450158e-09,1.1686332969316644e-09
1083,NAM,2514.0,6.425485091086346e-10,5.783397448913094e-10
1084,NAM,2903.0,8.307509497646481e-10,7.08926424867045e-10
1085,NAM,2905.0,2.5812553787657583e-10,2.3233149810364225e-10
1086,NAM,2907.0,1.0037373296392839e-10,7.57157835184788e-11
1087,NAM,2913.0,1.0267965539003126e-08,8.762231451298028e-09
1088,NAM,2918.0,5.253424983410903e-09,3.614217020143e-09
1089,NAM,2919.0,1.996198624119056e-09,1.3733316961143377e-09
1090,NER,2511.0,6.8695370674582855e-09,6.1830760772079276e-09
1091,NER,2514.0,1.883670163509808e-09,1.695438253113198e-09
1092,NER,2805.0,1.3544590075575572e-09,1.2191102551669546e-09
1093,NER,2903.0,2.788592910661508e-11,2.379662885880429e-11
1094,NER,2905.0,9.244477432630799e-11,8.320692748097635e-11
1095,NER,2907.0,1.4075064720971308e-10,1.0617364941529345e-10
1097,NER,2913.0,2.533034640397259e-11,2.1615806664920965e-11
1098,NER,2918.0,3.2956834488990846e-10,2.267342781447879e-10
1099,NER,2919.0,4.4843014643126105e-10,3.085080443129865e-10
1100,NGA,2511.0,4.292955469748993e-09,3.863967834348556e-09
1101,NGA,2514.0,2.2459808335768568e-10,2.0215438428509376e-10
1102,NGA,2555.0,1.1898930068844402e-09,1.0154025049069897e-09
1103,NGA,2805.0,1.4464863933903704e-09,1.3019415030666598e-09
1104,NGA,2903.0,9.773753086175495e-11,8.34049221957386e-11
1105,NGA,2905.0,1.01834389746958e-10,9.165825482829127e-11
1106,NGA,2907.0,6.13659882041491e-12,4.629073504651518e-12
1108,NGA,2913.0,2.084774763862352e-11,1.7790553479555808e-11
1109,NGA,2918.0,6.168971349448864e-10,4.244088631389657e-10
1110,NGA,2919.0,2.0413661752724465e-10,1.4044057730550486e-10
1111,RWA,2511.0,3.788853892567951e-09,3.4102402582770964e-09
1112,RWA,2514.0,1.0236665948991025e-10,9.21373357739142e-11
1113,RWA,2555.0,1.403665347000933e-09,1.197826444184075e-09
1114,RWA,2805.0,1.0865270774458578e-09,9.779523006897177e-10
1115,RWA,2903.0,2.1342979435722754e-10,1.821316257497424e-10
1116,RWA,2905.0,1.7921185745060328e-10,1.6130352564860823e-10
1117,RWA,2907.0,5.793275395141063e-11,4.370091384755677e-11
1119,RWA,2913.0,8.67252864359536e-10,7.400755578555623e-10
1120,RWA,2918.0,1.5034571512123108e-09,1.0343386347242008e-09
1121,RWA,2919.0,6.860281691836705e-11,4.719691807136688e-11
1122,SEN,2514.0,4.222659386202702e-10,3.8006963171810533e-10
1123,SEN,2805.0,5.891008033921624e-10,5.302329762179667e-10
1124,SEN,2903.0,5.01083501257713e-10,4.2760268309910335e-10
1125,SEN,2905.0,8.362335109122222e-11,7.526701385416685e-11
1126,SEN,2907.0,9.211788103641805e-11,6.948807554304032e-11
1128,SEN,2913.0,1.9103802548525205e-11,1.6302347226841816e-11
1129,SEN,2918.0,1.033659609073974e-09,7.111303890217387e-10
1130,SEN,2919.0,1.193171611883689e-09,8.208704152508099e-10
1131,SWZ,2511.0,8.824786927836644e-09,7.942941191545632e-09
1132,SWZ,2514.0,3.041019152050616e-10,2.7371353534791124e-10
1133,SWZ,2805.0,7.893092295441895e-08,7.10434919673535e-08
1134,SWZ,2903.0,2.0084393496680937e-09,1.7139140534547297e-09
1135,SWZ,2905.0,3.270919163119832e-09,2.944061852984538e-09
1136,SWZ,2907.0,2.859605910611924e-10,2.1571111851928963e-10
1138,SWZ,2913.0,3.8535986578122206e-10,3.2884920807243296e-10
1139,SWZ,2918.0,1.5903354428117236e-08,1.0941085945449033e-08
1140,SWZ,2919.0,6.833861425323366e-10,4.701515364680433e-10
1141,TGO,2514.0,2.0351852542872033e-10,1.831812702209566e-10
1142,TGO,2555.0,2.250071525677288e-09,1.9201123547862807e-09
1143,TGO,2805.0,3.396632231077337e-10,3.057212630896864e-10
1144,TGO,2903.0,1.85573780834173e-10,1.5836052553788988e-10
1145,TGO,2905.0,9.511244876326166e-11,8.560802581277563e-11
1146,TGO,2907.0,2.555748469657501e-12,1.927899781567487e-12
1147,TGO,2913.0,2.176297610156014e-11,1.8571569309089356e-11
1148,TGO,2918.0,1.2057253670334207e-09,8.295070657544608e-10
1149,TGO,2919.0,6.234386296587519e-10,4.2890923796237813e-10
1150,TZA,2511.0,1.1952145769200968e-09,1.075778845810809e-09
1151,TZA,2514.0,2.1717011824690955e-10,1.9546868291573376e-10
1152,TZA,2555.0,5.898375380315407e-09,5.0334148544463565e-09
1153,TZA,2805.0,1.5026040654393458e-09,1.3524514329421822e-09
1154,TZA,2903.0,1.2487052414366547e-10,1.0655902864453138e-10
1155,TZA,2905.0,8.923646531037829e-11,8.031921925116616e-11
1156,TZA,2907.0,3.698026891863998e-11,2.7895645137609016e-11
1158,TZA,2913.0,9.839021854291879e-12,8.396189723680635e-12
1159,TZA,2918.0,1.4196937019170273e-09,9.76711603774891e-10
1160,TZA,2919.0,1.8760882135930117e-10,1.290698920089098e-10
1161,UGA,2511.0,3.1873815001461528e-09,2.8688719645821268e-09
1162,UGA,2514.0,1.8702740254621278e-10,1.6833807680343338e-10
1163,UGA,2555.0,1.317314251446147e-09,1.1241382064849792e-09
1164,UGA,2805.0,1.264832744800773e-09,1.1384401902558609e-09
1165,UGA,2903.0,1.8178218341242927e-10,1.551249425927324e-10
1166,UGA,2905.0,1.3681236486308644e-10,1.231409412227222e-10
1167,UGA,2907.0,2.3934658868294425e-11,1.8054837614853743e-11
1169,UGA,2913.0,3.512382677380203e-11,2.9973133283151956e-11
1170,UGA,2918.0,1.4835232566087254e-09,1.0206246440644852e-09
1171,UGA,2919.0,7.485070223818744e-11,5.149529742085844e-11
1172,ZMB,2511.0,1.0046803389988918e-09,9.042843656426517e-10
1173,ZMB,2514.0,2.949425499812363e-10,2.654694496923987e-10
1174,ZMB,2555.0,5.019037132812638e-10,4.283026160665631e-10
1175,ZMB,2805.0,9.83791129834833e-09,8.854825791196667e-09
1176,ZMB,2903.0,7.259363189160418e-09,6.194822159349789e-09
1177,ZMB,2905.0,2.024369564909942e-09,1.8220778060163645e-09
1178,ZMB,2907.0,1.594577660921276e-10,1.202851517150472e-10
1180,ZMB,2913.0,4.772913944695735e-10,4.072995426571344e-10
1181,ZMB,2918.0,1.632442482636627e-08,1.123077120884114e-08
1182,ZMB,2919.0,1.5984432193190406e-08,1.0996865296902218e-08
1183,ZWE,2511.0,1.6117328532330036e-09,1.4506751692020877e-09
1184,ZWE,2514.0,4.024300830666371e-10,3.6221593899612976e-10
1185,ZWE,2555.0,8.61614278750187e-10,7.352638361976154e-10
1186,ZWE,2805.0,1.6391485308267769e-07,1.4753512454217658e-07
1187,ZWE,2903.0,2.7547979366756905e-09,2.350823737284779e-09
1188,ZWE,2905.0,2.646656004014213e-10,2.382180234609875e-10
1189,ZWE,2907.0,2.6075034137745085e-10,1.9669405348508438e-10
1191,ZWE,2913.0,3.113717099742486e-10,2.657109609315741e-10
1192,ZWE,2918.0,9.866760439747279e-09,6.78806942663428e-09
1193,ZWE,2919.0,3.1230807356078198e-09,2.148596693691788e-09
1194,AZE,2511.0,1.8713861996277924e-10,1.5806424785123083e-10
1195,AZE,2514.0,5.238787007904576e-10,4.42487461017899e-10
1196,AZE,2555.0,0.0,0.0
1197,AZE,2805.0,2.572131556984014e-08,2.17251810454708e-08
1198,AZE,2903.0,7.924759542250465e-10,6.708603200486546e-10
1199,AZE,2905.0,5.7131108699630106e-11,4.825506208878763e-11
1200,AZE,2907.0,2.688635280072253e-10,2.2089992013212464e-10
1202,AZE,2913.0,6.785660369310522e-10,5.744313455603462e-10
1203,AZE,2918.0,6.930280455644888e-10,4.953202819907029e-10
1204,AZE,2919.0,3.03299605609348e-10,2.167739778203705e-10
1205,CYP,2511.0,2.3363915591870547e-09,1.973403322960904e-09
1206,CYP,2903.0,2.056415640553424e-08,1.740832194869298e-08
1207,CYP,2905.0,6.355595808809405e-10,5.368172915701213e-10
1208,CYP,2907.0,2.815923937861841e-10,2.313580341604021e-10
1209,CYP,2913.0,2.2525109217073013e-09,1.906834131424666e-09
1210,CYP,2918.0,6.848305411223748e-10,4.894613701647309e-10
1211,CYP,2919.0,4.860324226503134e-10,3.4737658625010987e-10
1212,DZA,2511.0,2.1319361728794064e-10,1.800712689342472e-10
1213,DZA,2514.0,1.0302803962033833e-07,8.702131924139756e-08
1214,DZA,2805.0,7.084539967362497e-07,5.983866299408751e-07
1215,DZA,2903.0,8.326598354653694e-10,7.048774675544635e-10
1216,DZA,2905.0,1.0849322493314155e-10,9.16374182914368e-11
1217,DZA,2907.0,1.675352551897954e-10,1.3764799102742703e-10
1218,DZA,2913.0,1.9902672825629024e-10,1.684835153728019e-10
1219,DZA,2918.0,3.403528797266769e-10,2.432566552559207e-10
1220,DZA,2919.0,1.270388336689014e-10,9.079706271540038e-11
1221,EGY,2511.0,6.118261508074181e-10,5.167711526478226e-10
1222,EGY,2514.0,9.365835632929823e-10,7.910733578732986e-10
1223,EGY,2555.0,1.4965915638691708e-09,1.26692032757157e-09
1224,EGY,2805.0,1.4509974243532199e-09,1.2255664627647754e-09
1225,EGY,2903.0,3.499157037100581e-10,2.962166356334861e-10
1226,EGY,2905.0,3.3128305601087543e-10,2.798140067754646e-10
1227,EGY,2907.0,7.793983442591184e-10,6.403584497832024e-10
1229,EGY,2913.0,6.902978798760349e-10,5.84362786219045e-10
1230,EGY,2918.0,2.5770048640598453e-09,1.84183422897098e-09
1231,EGY,2919.0,8.009888918512085e-10,5.72481945460088e-10
1232,GEO,2511.0,1.256421269739726e-09,1.0612201961583216e-09
1233,GEO,2514.0,7.456787541938703e-10,6.298280464168199e-10
1235,GEO,2903.0,1.1245491379950485e-09,9.519726000564034e-10
1236,GEO,2905.0,9.312679043923338e-10,7.865835543996393e-10
1237,GEO,2907.0,8.636823013504128e-10,7.096066647712392e-10
1238,GEO,2913.0,5.463440967172811e-09,4.625005637412238e-09
1239,GEO,2918.0,9.099450566724707e-09,6.503549819544982e-09
1240,GEO,2919.0,1.3234327031999028e-09,9.458824414685179e-10
1241,ISR,2511.0,6.022568817949462e-10,5.086885916604472e-10
1242,ISR,2514.0,1.1321352542945347e-09,9.562435988441068e-10
1243,ISR,2903.0,2.5354266159570415e-09,2.146332771325694e-09
1244,ISR,2905.0,1.5486730665701165e-09,1.3080669478248364e-09
1245,ISR,2907.0,2.577571220710559e-10,2.117748290405994e-10
1246,ISR,2913.0,5.175142583133629e-10,4.3809503507440544e-10
1247,ISR,2918.0,8.782202589357071e-10,6.276806676007806e-10
1248,ISR,2919.0,3.6885638034047887e-10,2.636286474892953e-10
1249,JOR,2511.0,1.8280240571299746e-09,1.5440171980624543e-09
1250,JOR,2514.0,5.071330469003198e-09,4.283434580993773e-09
1251,JOR,2903.0,1.0736003113431484e-08,9.088425265550303e-09
1252,JOR,2905.0,4.959803038558854e-10,4.189234359727463e-10
1253,JOR,2907.0,5.536339967942508e-10,4.548690801639424e-10
1254,JOR,2913.0,2.527524378458357e-10,2.1396432338713345e-10
1255,JOR,2918.0,6.681631638301532e-10,4.775488796482698e-10
1256,JOR,2919.0,8.416552681497012e-10,6.015469755185795e-10
1257,KWT,2511.0,1.199539499970846e-06,1.0131757350163453e-06
1258,KWT,2514.0,3.503809996639516e-09,2.959448412319177e-09
1259,KWT,2903.0,1.7716290586282888e-07,1.4997497790845992e-07
1260,KWT,2905.0,5.886305883380859e-09,4.971793167353293e-09
1261,KWT,2907.0,1.8823505353751295e-09,1.5465507203857485e-09
1262,KWT,2913.0,6.993712549765346e-07,5.920437351379242e-07
1263,KWT,2918.0,4.397587300200038e-09,3.143039009106199e-09
1264,KWT,2919.0,6.953681263345527e-10,4.969927820782931e-10
1265,LBN,2511.0,4.659028088828013e-10,3.935188635701322e-10
1266,LBN,2514.0,1.548116373999996e-08,1.3075967445477255e-08
1267,LBN,2903.0,1.1178561031369283e-09,9.46306697535227e-10
1268,LBN,2905.0,5.733402390389442e-10,4.842645182729268e-10
1269,LBN,2907.0,2.6468189414807803e-10,2.174642641606587e-10
1271,LBN,2913.0,2.495606811947398e-10,2.1126238287139189e-10
1272,LBN,2918.0,9.926603032075612e-10,7.094731366971681e-10
1273,LBN,2919.0,4.1030376961813e-10,2.932518823297593e-10
1274,MAR,2511.0,3.583872544626894e-10,3.0270722220447956e-10
1275,MAR,2514.0,1.7150600410554713e-09,1.448603583071481e-09
1276,MAR,2555.0,9.37002732486058e-10,7.932076041559642e-10
1277,MAR,2805.0,1.3910827016810404e-09,1.17496025664721e-09
1278,MAR,2903.0,8.479667613923422e-10,7.178353487009922e-10
1279,MAR,2905.0,3.113762617681719e-10,2.6299998698773735e-10
1280,MAR,2907.0,3.98270096532585e-10,3.272211488376264e-10
1282,MAR,2913.0,9.671681859901366e-11,8.18743780596735e-11
1283,MAR,2918.0,8.943922060684017e-10,6.392390647902918e-10
1284,MAR,2919.0,8.917911394536046e-10,6.373800331719271e-10
1285,OMN,2511.0,6.447941038537258e-09,5.4461711358574015e-09
1286,OMN,2514.0,2.1536684976630183e-09,1.819068620211597e-09
1287,OMN,2905.0,4.070131606905768e-10,3.4377847353423834e-10
1288,OMN,2907.0,2.3045600939069808e-09,1.8934406777182998e-09
1290,OMN,2918.0,1.1428230892068822e-09,8.167973265069902e-10
1291,OMN,2919.0,6.008826321554114e-11,4.2946220821425426e-11
1292,SAU,2511.0,5.464355017459983e-10,4.615397751670395e-10
1293,SAU,2514.0,1.3444737046424333e-08,1.1355925619326023e-08
1294,SAU,2903.0,1.6286283550664164e-08,1.378694373873582e-08
1295,SAU,2905.0,5.817152369315624e-11,4.913383533953384e-11
1296,SAU,2907.0,1.2193342815940701e-09,1.0018125084308693e-09
1297,SAU,2913.0,1.573683711525342e-08,1.3321816930100098e-08
1298,SAU,2918.0,5.112878660201036e-09,3.654271303973318e-09
1299,SAU,2919.0,4.0769276575356224e-10,2.9138574837060164e-10
1300,SYR,2511.0,1.8157144164059185e-10,1.533620017070344e-10
1301,SYR,2514.0,1.048232266100574e-09,8.853760102940422e-10
1302,SYR,2555.0,5.996177895601907e-10,5.075987227960522e-10
1303,SYR,2903.0,1.57532551424323e-10,1.3335715399711789e-10
1304,SYR,2905.0,8.280702631578226e-11,6.994189833185953e-11
1305,SYR,2907.0,2.9346554047885714e-10,2.411130841501426e-10
1307,SYR,2913.0,5.838757191481625e-11,4.942724756859188e-11
1308,SYR,2918.0,5.761912584069867e-10,4.118148153185658e-10
1309,SYR,2919.0,1.8437316443593697e-10,1.3177499580921145e-10
1310,TUN,2511.0,3.1161594824059543e-10,2.63202435108768e-10
1311,TUN,2903.0,1.1716280601028806e-09,9.918266556708616e-10
1312,TUN,2905.0,2.075368518012298e-10,1.7529335413448226e-10
1313,TUN,2907.0,8.530400319642106e-10,7.008629111098148e-10
1315,TUN,2913.0,1.4296203410324965e-10,1.2102267007848795e-10
1316,TUN,2918.0,9.87065841400661e-10,7.054746687888125e-10
1317,TUN,2919.0,5.976576361251935e-10,4.2715724241477447e-10
1318,TUR,2511.0,5.332202284221701e-10,4.5037766315352333e-10
1319,TUR,2514.0,5.485886592492041e-10,4.63358412182302e-10
1320,TUR,2555.0,9.95022062424786e-10,8.423231212188963e-10
1321,TUR,2805.0,1.2375318972837547e-09,1.045265528702568e-09
1322,TUR,2903.0,4.711934292588717e-10,3.988827333777531e-10
1323,TUR,2905.0,3.398820386505508e-10,2.870770277568976e-10
1324,TUR,2907.0,6.733856720562611e-10,5.532577894735789e-10
1326,TUR,2913.0,4.040403790394404e-10,3.420351829602704e-10
1327,TUR,2918.0,1.1042522861733728e-09,7.892300423870462e-10
1328,TUR,2919.0,1.3723451887027386e-09,9.808411220979535e-10
1329,YEM,2511.0,3.373035901071696e-10,2.8489917409038176e-10
1330,YEM,2514.0,1.2665206743314078e-09,1.0697505293992475e-09
1331,YEM,2903.0,4.143742182060674e-10,3.507831615124197e-10
1332,YEM,2905.0,1.1401123057048259e-10,9.629813135471917e-11
1333,YEM,2907.0,4.1112264324572665e-10,3.37780879878391e-10
1334,YEM,2913.0,3.3719866742421934e-10,2.8545119223131894e-10
1335,YEM,2918.0,1.0521455884451374e-09,7.519883977270073e-10
1336,YEM,2919.0,2.3818821718967865e-10,1.702376341914953e-10
1337,BDI,960.0,2.268539144013594e-08,1.9631411865431483e-08
1338,BDI,976.0,4.306671721640815e-08,3.6430497399662304e-08
1339,BDI,1016.0,3.683583132268901e-08,3.115973874842607e-08
1340,BDI,1049.0,1.1448902177614268e-08,9.684722402097933e-09
1341,BDI,1052.0,2.562681031759231e-09,2.1677933842633147e-09
1342,BDI,1053.0,1.4758773923786487e-09,1.2484570680206354e-09
1343,BDI,2731.0,6.036843000457116e-08,5.1066161399116906e-08
1344,ETH,960.0,2.8493835900119725e-08,2.4657905051248075e-08
1345,ETH,976.0,4.061430911578624e-08,3.4355984812977883e-08
1346,ETH,1016.0,6.880883933814434e-08,5.8205974464824e-08
1347,ETH,1049.0,2.6631041809229624e-08,2.2527421686364448e-08
1348,ETH,1052.0,4.947082227854035e-09,4.184778359867363e-09
1349,ETH,1053.0,7.718008347736237e-09,6.528728011236773e-09
1350,ETH,2731.0,1.0296652837053408e-07,8.710025018173065e-08
1351,ETH,2735.0,5.0822611599327535e-08,4.299127352590371e-08
1352,KEN,960.0,1.1190304157038402e-08,9.683829806771652e-09
1353,KEN,976.0,3.7199669281509725e-08,3.1467512330194835e-08
1354,KEN,1016.0,4.623205152347186e-08,3.910808024543844e-08
1355,KEN,1049.0,4.4516903288450036e-09,3.765722196427389e-09
1356,KEN,1052.0,3.6279796761501694e-09,3.0689384448290577e-09
1357,KEN,1053.0,9.471800233296863e-09,8.012275280591285e-09
1358,KEN,2731.0,2.5799652772061248e-08,2.1824142724922477e-08
1359,KEN,2735.0,1.5696144993276197e-08,1.3277500731920466e-08
1360,MDG,960.0,2.0561299227063292e-08,1.7793271704393326e-08
1361,MDG,976.0,4.022566868110432e-08,3.402723060879886e-08
1362,MDG,1016.0,3.9469933448448025e-08,3.338794783528788e-08
1363,MDG,1049.0,2.453157812483398e-09,2.0751467742377254e-09
1364,MDG,1052.0,2.925071891802516e-09,2.4743428530358815e-09
1365,MDG,1053.0,2.4262262882465752e-09,2.0523651719449765e-09
1366,MDG,2731.0,4.307947401460885e-08,3.644128848228286e-08
