,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low
519,DNK,960.0,6.887457165322161e-10,6.451653597289456e-10
520,DNK,976.0,5.1277158905551324e-08,4.5352424456694236e-08
521,DNK,1049.0,5.710253768792748e-10,5.050471949016071e-10
522,DNK,1052.0,5.199527937092964e-09,4.598757088157446e-09
523,DNK,1053.0,1.9952527442075616e-09,1.764714568534506e-09
524,DNK,2511.0,2.59653453440691e-11,2.1314353022975595e-11
525,DNK,2514.0,1.0583860767893233e-09,8.688047155299087e-10
526,DNK,2731.0,5.113642636362807e-09,4.5227952623378954e-09
527,DNK,2735.0,5.826347500027563e-09,5.153151822240342e-09
528,DNK,2903.0,4.004440714497894e-09,3.6036362247271154e-09
529,DNK,2905.0,1.3654126620555262e-11,1.1208357568692966e-11
530,DNK,2907.0,2.7791760566624368e-11,2.0112661768437125e-11
532,DNK,2913.0,4.036074137455577e-11,3.6321034582335836e-11
533,DNK,2918.0,3.631005229395128e-10,2.8183190444191603e-10
534,DNK,2919.0,1.991277502680795e-09,1.5455927364399845e-09
536,ESP,960.0,8.705060312965304e-10,8.154247980740408e-10
537,ESP,976.0,5.372013108359901e-09,4.751312745817661e-09
538,ESP,1016.0,3.2969603280969053e-09,2.9160185043041636e-09
539,ESP,1049.0,7.737577588151728e-10,6.843551993409504e-10
540,ESP,1052.0,2.1342574021920675e-09,1.887658163400649e-09
541,ESP,1053.0,1.1173647674784556e-09,9.88260704946198e-10
542,ESP,2511.0,6.195084996368428e-11,5.085402364967859e-11
543,ESP,2514.0,5.875427681496707e-11,4.823003049061645e-11
544,ESP,2555.0,1.7077006359476368e-10,1.5367768713394628e-10
545,ESP,2731.0,5.609620958253445e-09,4.961466589997353e-09
546,ESP,2735.0,1.4637458876643723e-09,1.2946197919500654e-09
547,ESP,2805.0,6.230412776950562e-10,5.114402125104607e-10
548,ESP,2903.0,3.9635326213294185e-10,3.566822622794463e-10
549,ESP,2905.0,2.0679897515240214e-11,1.6975650825282274e-11
550,ESP,2907.0,6.396386532008605e-11,4.629010765621367e-11
552,ESP,2913.0,2.7750665598078098e-11,2.497310134907614e-11
553,ESP,2918.0,3.4083226519359695e-11,2.6454769499399848e-11
554,ESP,2919.0,2.298115562550946e-11,1.783754758538953e-11
556,EST,960.0,7.841502814179087e-10,7.345332047068712e-10
557,EST,976.0,3.134210050021084e-08,2.77207293771505e-08
558,EST,1016.0,4.268517792763416e-08,3.775318969893241e-08
559,EST,1049.0,9.231070854204212e-10,8.164482052151387e-10
560,EST,1052.0,2.768652984262109e-09,2.4487535580282413e-09
561,EST,1053.0,2.656616146846556e-09,2.349661831542091e-09
562,EST,2511.0,2.6342887832886096e-11,2.1624268942875208e-11
563,EST,2731.0,6.847084395196585e-09,6.055949362439122e-09
564,EST,2735.0,1.0957629102782547e-07,9.691547985795656e-08
565,EST,2903.0,1.0394395750145515e-10,9.354020631085972e-11
566,EST,2905.0,1.1375826693708282e-11,9.338153714688463e-12
567,EST,2907.0,3.866150867459872e-11,2.7979006424066527e-11
568,EST,2913.0,7.917203710138792e-11,7.124770753904758e-11
569,EST,2918.0,1.603874989350101e-10,1.244898076917937e-10
570,EST,2919.0,1.91425198873526e-09,1.485806958358074e-09
572,FIN,960.0,6.551169488350755e-10,6.136644509206771e-10
573,FIN,976.0,3.4865263213801554e-08,3.0836814086739715e-08
575,FIN,1049.0,5.932580078438545e-10,5.247109933221063e-10
576,FIN,1052.0,1.557025040763148e-09,1.3771211597050294e-09
577,FIN,1053.0,8.380619846617594e-10,7.412294998521238e-10
578,FIN,2511.0,5.0090474427005884e-11,4.11181149673945e-11
579,FIN,2731.0,4.923935189304075e-09,4.355007248234953e-09
580,FIN,2735.0,1.0887954685222997e-07,9.629923983483945e-08
581,FIN,2903.0,1.5818058019646806e-09,1.4234828518764044e-09
582,FIN,2905.0,9.673543196217061e-12,7.940788459964394e-12
583,FIN,2907.0,3.063207118585591e-11,2.2168170510496024e-11
585,FIN,2913.0,1.2752980713732638e-10,1.1476534814679016e-10
586,FIN,2918.0,1.6865606268275276e-10,1.309077138109041e-10
587,FIN,2919.0,2.4207648717580047e-09,1.8789528819469685e-09
589,FRA,960.0,9.419490375287064e-10,8.823472510338528e-10
590,FRA,976.0,5.898872900281499e-09,5.217297395170124e-09
591,FRA,1016.0,4.229117352580568e-09,3.740470988353459e-09
592,FRA,1049.0,9.61392865748785e-10,8.503103184282738e-10
593,FRA,1052.0,4.071017332133236e-09,3.6006383730725215e-09
594,FRA,1053.0,1.6522036034119094e-09,1.461302472877538e-09
595,FRA,2511.0,2.3541374161091578e-11,1.932457099516583e-11
596,FRA,2514.0,4.392773730381665e-11,3.605926622531698e-11
597,FRA,2555.0,2.0368844056253052e-11,1.8330126359764266e-11
598,FRA,2731.0,6.783077579601914e-09,5.999338108404597e-09
599,FRA,2735.0,3.4243340305818623e-09,3.028675023171731e-09
600,FRA,2805.0,1.1878122456849962e-09,9.750476719666023e-10
601,FRA,2903.0,7.816394970040711e-10,7.034051961072761e-10
602,FRA,2905.0,3.2198817762985056e-11,2.6431266737589608e-11
603,FRA,2907.0,3.918474433509625e-11,2.8357667640564243e-11
605,FRA,2913.0,2.7185817239190626e-11,2.4464788665061345e-11
606,FRA,2918.0,1.5449517131347857e-10,1.1991629206662181e-10
607,FRA,2919.0,7.019772491085521e-11,5.4486174624462787e-11
609,GBR,960.0,7.043509755955589e-10,6.59783196668762e-10
610,GBR,976.0,1.2488480729342806e-08,1.1045519895118138e-08
611,GBR,1049.0,5.74804647006159e-10,5.083897955173446e-10
612,GBR,1052.0,1.0293013118376204e-09,9.103723955197171e-10
613,GBR,1053.0,3.098063935291282e-10,2.7401032659805873e-10
614,GBR,2511.0,9.078882898662598e-12,7.452645539357386e-12
615,GBR,2731.0,6.655042145420348e-09,5.886096316533969e-09
616,GBR,2735.0,8.20908517754195e-09,7.260580018849949e-09
617,GBR,2903.0,5.821481550692864e-11,5.2388094351617383e-11
618,GBR,2905.0,3.750415326718234e-12,3.0786294269222896e-12
619,GBR,2907.0,1.625807908948739e-11,1.1765834156043076e-11
621,GBR,2913.0,7.972028246440436e-12,7.174107902112542e-12
622,GBR,2918.0,2.3045099732596095e-10,1.7887179817621443e-10
623,GBR,2919.0,4.25171065526319e-10,3.3000991059118494e-10
625,GRC,946.0,3.561265800745113e-07,3.149785238608763e-07
626,GRC,960.0,1.2534457931059113e-09,1.1741340622509452e-09
627,GRC,976.0,2.381640417013818e-09,2.1064577172573284e-09
628,GRC,1016.0,2.600010826375044e-09,2.2995968791280974e-09
629,GRC,1049.0,1.2287643265724812e-09,1.086788786379623e-09
630,GRC,1052.0,2.3063494419417937e-09,2.0398661132740753e-09
631,GRC,1053.0,1.4779999080825534e-09,1.307226855173097e-09
632,GRC,2511.0,4.11632608053965e-11,3.378997123885513e-11
633,GRC,2514.0,2.340232776512138e-11,1.921043101624357e-11
634,GRC,2555.0,2.5006367706245546e-11,2.25034802460228e-11
635,GRC,2731.0,4.96125523577512e-09,4.388015211710776e-09
636,GRC,2735.0,1.6437514208472759e-09,1.4538268837567995e-09
637,GRC,2805.0,5.310131853642689e-10,4.358964744250576e-10
638,GRC,2903.0,2.45826028374225e-10,2.2122130004894566e-10
639,GRC,2905.0,3.653546708366453e-11,2.9991122126877654e-11
640,GRC,2907.0,3.307065521171925e-11,2.393295311894307e-11
642,GRC,2913.0,1.204180651186274e-11,1.0836542041987637e-11
643,GRC,2918.0,1.880537218673592e-11,1.459638177940525e-11
644,GRC,2919.0,1.8663650607279397e-11,1.4486380112882168e-11
646,HRV,960.0,1.3523288863647693e-09,1.2667603318627112e-09
647,HRV,976.0,1.3835468724214869e-08,1.2236872391734242e-08
648,HRV,1016.0,9.976215495890691e-09,8.82353018962021e-09
649,HRV,1049.0,1.2880553578806394e-09,1.139229133617185e-09
650,HRV,1052.0,2.844115670998757e-09,2.515497033536057e-09
651,HRV,1053.0,2.7261578795149406e-09,2.411168479818758e-09
652,HRV,2511.0,3.8657069554916234e-11,3.1732696654289255e-11
653,HRV,2514.0,2.2303350354458588e-11,1.830830581109999e-11
654,HRV,2555.0,1.6326635882416644e-11,1.4692502820879787e-11
655,HRV,2731.0,4.6446087804144895e-09,4.107955146903474e-09
656,HRV,2735.0,4.213452332265133e-09,3.726615956880733e-09
657,HRV,2903.0,2.3924098953815913e-09,2.152953577806613e-09
658,HRV,2905.0,4.5584512477482286e-11,3.741927474680106e-11
659,HRV,2907.0,6.42927354751785e-11,4.652810820242777e-11
661,HRV,2913.0,3.699796201231725e-11,3.329483582213095e-11
662,HRV,2918.0,1.8456453959217645e-11,1.4325557910136533e-11
663,HRV,2919.0,6.796453502176768e-11,5.275281397180734e-11
665,HUN,960.0,7.711585581179884e-10,7.223635321628534e-10
666,HUN,976.0,9.862575335762454e-08,8.723020393690303e-08
667,HUN,1016.0,6.573233805646863e-08,5.813740385965771e-08
668,HUN,1049.0,8.444284291140535e-10,7.468603440182806e-10
669,HUN,1052.0,5.045460105985523e-09,4.4624907695734315e-09
670,HUN,1053.0,1.5410821432723156e-09,1.36302035791518e-09
671,HUN,2511.0,2.3089862161334136e-11,1.895393521006783e-11
672,HUN,2514.0,3.0348549607700884e-11,2.4912424291001285e-11
673,HUN,2555.0,1.833410584723442e-11,1.649904510756615e-11
674,HUN,2731.0,1.2285166787603564e-08,1.0865697526240297e-08
675,HUN,2735.0,3.191737066196247e-09,2.8229530900282594e-09
676,HUN,2805.0,9.208457395174573e-10,7.55901025451267e-10
677,HUN,2903.0,6.470592281978929e-10,5.822950670329176e-10
678,HUN,2905.0,2.043783913116112e-11,1.6776950681607448e-11
679,HUN,2907.0,6.506651967598015e-11,4.708808927578135e-11
681,HUN,2913.0,9.799170831921185e-12,8.818371777699867e-12
682,HUN,2918.0,5.558155261282192e-11,4.314137225112081e-11
683,HUN,2919.0,5.56770411306526e-11,4.3215488671044113e-11
685,IRL,960.0,1.246658548025391e-09,1.1677762798229255e-09
686,IRL,976.0,9.184264998217983e-09,8.12308430131936e-09
687,IRL,1049.0,6.354935820112218e-10,5.620665279830421e-10
688,IRL,1052.0,3.714182560922549e-09,3.285033484848061e-09
689,IRL,1053.0,1.060442099151024e-09,9.379150721090049e-10
690,IRL,2511.0,2.349445807180252e-10,1.928605865973129e-10
691,IRL,2731.0,6.5519680567325465e-09,5.7949317528094765e-09
692,IRL,2735.0,2.7534605473889968e-08,2.4353165061262435e-08
693,IRL,2903.0,2.512124425754189e-09,2.260685880276467e-09
694,IRL,2905.0,4.2874411434586855e-11,3.519461531744355e-11
695,IRL,2907.0,1.6756540627649742e-10,1.2126566550005695e-10
697,IRL,2913.0,5.968098561640114e-10,5.37075154880019e-10
698,IRL,2918.0,7.506540977080922e-10,5.826438150557062e-10
699,IRL,2919.0,4.693401834879544e-09,3.6429316232508853e-09
701,ISL,960.0,1.2044863862246491e-09,1.1282725598205515e-09
702,ISL,976.0,6.261629816662514e-09,5.538140164103882e-09
703,ISL,1049.0,3.1322963304402633e-10,2.770380335695497e-10
704,ISL,1052.0,3.2679783469475957e-10,2.89038519819412e-10
705,ISL,1053.0,3.0894574784555466e-13,2.7324912279540375e-13
706,ISL,2731.0,8.17634216206244e-09,7.2316202408959075e-09
707,ISL,2735.0,3.7295092951106245e-08,3.298589316904061e-08
708,ISL,2905.0,4.066847879081748e-11,3.3383816096745104e-11
709,ISL,2907.0,9.521935204769059e-11,6.890943871489875e-11
710,ISL,2918.0,1.7622151203434581e-09,1.3677987555128672e-09
711,ISL,2919.0,1.1270601369550202e-07,8.748032149529964e-08
713,ITA,946.0,5.588989638573139e-09,4.9432190819993665e-09
714,ITA,960.0,9.604371819552435e-10,8.996655588844244e-10
715,ITA,976.0,2.8946637119429358e-09,2.560204584759348e-09
716,ITA,1016.0,8.990168068976793e-09,7.951413980487009e-09
717,ITA,1049.0,6.232229203743373e-10,5.512136596338908e-10
718,ITA,1052.0,1.6050359181576098e-09,1.4195846997412972e-09
719,ITA,1053.0,7.996222618877603e-10,7.072312312184197e-10
720,ITA,2511.0,4.5282126918629795e-11,3.7171053416985256e-11
721,ITA,2514.0,2.8536687842135482e-11,2.3425108763772453e-11
722,ITA,2555.0,1.5485931441134894e-11,1.3935944491042766e-11
723,ITA,2731.0,2.683157167277373e-09,2.3731362136994435e-09
724,ITA,2735.0,2.9335065721188946e-09,2.594559410951198e-09
725,ITA,2805.0,7.266225389194688e-10,5.964676804315246e-10
726,ITA,2903.0,5.033896397464892e-10,4.530053683589714e-10
727,ITA,2905.0,9.73921018929499e-11,7.994692979772369e-11
728,ITA,2907.0,8.43257088061624e-11,6.102580135347162e-11
730,ITA,2913.0,5.5078059093592245e-11,4.956529590230598e-11
731,ITA,2918.0,2.949800470935464e-11,2.2895805208903344e-11
732,ITA,2919.0,1.7764598281930382e-11,1.3788552340576107e-11
734,LTU,960.0,1.003591712626942e-09,9.400894884079668e-10
735,LTU,976.0,8.298507971385482e-08,7.339670603996551e-08
736,LTU,1016.0,1.2460554547091101e-08,1.1020820397369694e-08
737,LTU,1049.0,1.3362108916850237e-09,1.181820615977934e-09
738,LTU,1052.0,4.028006397013243e-09,3.562597065256809e-09
739,LTU,1053.0,2.797842219471013e-09,2.474570171370624e-09
740,LTU,2511.0,1.8632202939363208e-11,1.5294745584272488e-11
741,LTU,2514.0,3.880528098048289e-10,3.1854359994587864e-10
742,LTU,2731.0,5.094732099201957e-09,4.506069711891493e-09
743,LTU,2735.0,4.254071849045105e-09,3.76254215883011e-09
744,LTU,2903.0,9.796761251672019e-11,8.816203372349069e-11
745,LTU,2905.0,1.4147794261771752e-11,1.1613597947416117e-11
746,LTU,2907.0,4.0352417897061025e-11,2.920270310895222e-11
748,LTU,2913.0,1.8804864543843163e-11,1.692268556403806e-11
749,LTU,2918.0,1.7595227123761163e-10,1.365708958288596e-10
750,LTU,2919.0,5.338982113114021e-10,4.1440190846844626e-10
752,LVA,960.0,1.0812543861400573e-09,1.0128380594580737e-09
753,LVA,976.0,4.906999073989323e-08,4.340027988330617e-08
754,LVA,1016.0,1.7594285356390496e-08,1.556138277795331e-08
755,LVA,1049.0,1.3640416187816163e-09,1.2064356877791614e-09
756,LVA,1052.0,2.6720391096000757e-09,2.3633027735932242e-09
757,LVA,1053.0,4.296663252700731e-09,3.800212409250073e-09
758,LVA,2511.0,1.5683051116187958e-11,1.2873854883819412e-11
759,LVA,2731.0,7.620200161206026e-09,6.739736746970415e-09
760,LVA,2735.0,1.575462938804883e-08,1.3934286813369956e-08
761,LVA,2903.0,4.3857404174380677e-10,3.946771638623533e-10
762,LVA,2905.0,1.405156052170451e-11,1.1534601890119966e-11
763,LVA,2907.0,2.0425175405911263e-11,1.4781526471318135e-11
764,LVA,2913.0,1.8292527647836634e-11,1.64616284703398e-11
765,LVA,2918.0,1.1892659110565604e-10,9.230861853006903e-11
766,LVA,2919.0,1.3962843188496867e-09,1.083770041249279e-09
768,MDA,960.0,1.0949047164826398e-09,1.0256246657112966e-09
769,MDA,976.0,8.950734955087858e-09,7.916537100470426e-09
770,MDA,1016.0,1.143102281156085e-08,1.01102442020815e-08
771,MDA,1049.0,1.2327178514386706e-09,1.0902855077592494e-09
772,MDA,1052.0,4.4711835362376185e-09,3.954568035501642e-09
773,MDA,1053.0,4.624829488440688e-09,4.090461220480971e-09
774,MDA,2511.0,1.6823811956871058e-11,1.3810279142804277e-11
775,MDA,2514.0,4.082496292360771e-11,3.351227031156828e-11
776,MDA,2555.0,2.5023652298424437e-11,2.2519034823289967e-11
777,MDA,2731.0,3.2621906701381393e-09,2.8852662489215186e-09
778,MDA,2735.0,2.4357495418114974e-08,2.1543148927947765e-08
779,MDA,2903.0,1.1163994093659283e-10,1.0046589872811888e-10
780,MDA,2905.0,1.4466039818179725e-11,1.1874838383365958e-11
781,MDA,2907.0,6.574580724902713e-11,4.7579683939870526e-11
783,MDA,2913.0,5.553507317674241e-12,4.9976567443744425e-12
784,MDA,2918.0,3.264316510847185e-10,2.5337020489681553e-10
785,MDA,2919.0,3.107909915499384e-11,2.4123021449490416e-11
787,MKD,960.0,2.6263642737770264e-09,2.4601811826895752e-09
788,MKD,976.0,3.369932424624792e-09,2.980559160726322e-09
789,MKD,1016.0,3.5692132536191697e-09,3.156814416195565e-09
790,MKD,1049.0,2.0791480742396353e-09,1.83891635152637e-09
791,MKD,1052.0,1.5139847880271953e-09,1.3390539217287656e-09
792,MKD,1053.0,5.456260337628984e-09,4.825825768431678e-09
793,MKD,2511.0,2.3228816574728148e-11,1.906799968261516e-11
794,MKD,2514.0,5.855338717844045e-11,4.806512482212459e-11
795,MKD,2555.0,3.14792616395009e-11,2.8328502195341414e-11
796,MKD,2731.0,1.2411162983680938e-08,1.0977135700398016e-08
797,MKD,2805.0,4.1380742760913294e-10,3.3968497159253524e-10
798,MKD,2903.0,1.3266365562497554e-10,1.1938534971539192e-10
799,MKD,2905.0,1.176935968430663e-11,9.661195868630638e-12
800,MKD,2907.0,3.695052760249429e-11,2.674078391157263e-11
802,MKD,2913.0,6.743628411989479e-11,6.068658612814896e-11
803,MKD,2918.0,7.768087861019634e-11,6.029446000296718e-11
804,MKD,2919.0,3.673095205602673e-11,2.8509885048111605e-11
806,MLT,960.0,9.467396934934925e-10,8.868347784400781e-10
807,MLT,976.0,1.2872323730227274e-09,1.1385012391824288e-09
808,MLT,1016.0,1.1434303469068348e-09,1.0113145801447626e-09
809,MLT,1049.0,5.938155514693637e-10,5.252041164922842e-10
810,MLT,1052.0,2.833732011303296e-10,2.5063131366124805e-10
811,MLT,1053.0,1.640031006694191e-10,1.4505363386987903e-10
812,MLT,2511.0,1.4587088306234502e-10,1.197420429485715e-10
813,MLT,2731.0,4.5234097339601566e-09,4.000759843656116e-09
814,MLT,2735.0,3.836085093751916e-10,3.3928509913017e-10
815,MLT,2903.0,2.3724043927661285e-09,2.134950426041137e-09
816,MLT,2905.0,3.564019222940757e-10,2.925621165126619e-10
817,MLT,2907.0,1.1303405672475595e-10,8.180178962643836e-11
818,MLT,2913.0,1.7776248393036585e-08,1.5997023608558032e-08
819,MLT,2918.0,1.0739017791078038e-10,8.335426816224464e-11
820,MLT,2919.0,3.6693336949599065e-10,2.8480688898807074e-10
822,NLD,960.0,7.866911164722499e-10,7.369132685279568e-10
823,NLD,976.0,1.0218619807944626e-08,9.03792629667935e-09
824,NLD,1016.0,2.596067942659302e-09,2.2961095693848036e-09
825,NLD,1049.0,6.096747243914696e-10,5.392308675301148e-10
826,NLD,1052.0,5.9177164403368e-10,5.233963689580641e-10
827,NLD,1053.0,2.5660551862841383e-10,2.2695645872661783e-10
828,NLD,2511.0,1.2269284191403088e-10,1.0071572364220935e-10
829,NLD,2514.0,6.670456203446696e-10,5.475623622970061e-10
830,NLD,2731.0,4.067063843627689e-09,3.597141683852308e-09
831,NLD,2735.0,7.138000838918984e-08,6.313252347213144e-08
832,NLD,2903.0,1.8109220250610875e-08,1.6296668311356398e-08
833,NLD,2905.0,4.08359652313837e-10,3.352130185221977e-10
834,NLD,2907.0,1.3927161595237597e-11,1.00789689047542e-11
836,NLD,2913.0,3.3773973961091256e-09,3.0393536749972726e-09
837,NLD,2918.0,3.823842367017469e-11,2.9679956609749715e-11
838,NLD,2919.0,4.902219488688845e-10,3.805012020650841e-10
840,NOR,960.0,7.619024763273434e-10,7.136931285657043e-10
841,NOR,976.0,1.2135727357454418e-08,1.0733524827687046e-08
842,NOR,1016.0,1.4422409799843758e-09,1.2755996332318015e-09
843,NOR,1049.0,5.380512050183995e-10,4.758829691476625e-10
844,NOR,1052.0,7.39003804283433e-10,6.536168329588479e-10
845,NOR,1053.0,4.552902916720448e-10,4.0268452854331717e-10
846,NOR,2511.0,1.6788437875501958e-11,1.3781241375419576e-11
847,NOR,2731.0,5.0614086728736e-09,4.476596585699407e-09
848,NOR,2735.0,1.98492078391081e-09,1.7555763974881907e-09
849,NOR,2903.0,8.995567763467066e-10,8.095201344111308e-10
850,NOR,2905.0,3.499250051899997e-12,2.87245364671795e-12
851,NOR,2907.0,2.6700077633815908e-11,1.9322620074845387e-11
852,NOR,2913.0,2.0402115764415982e-10,1.8360067902502152e-10
853,NOR,2918.0,3.5777628712990475e-10,2.7769933116503953e-10
854,NOR,2919.0,1.0130349172070546e-09,7.862989501399972e-10
856,POL,960.0,8.421289156753418e-10,7.888432432732456e-10
857,POL,976.0,9.250538902576202e-08,8.181700697098861e-08
858,POL,1016.0,4.248668466348723e-08,3.757763101043393e-08
859,POL,1049.0,4.4025972118382044e-10,3.893906404426952e-10
860,POL,1052.0,2.5496617596509807e-09,2.255065311978012e-09
861,POL,1053.0,9.152873453761705e-10,8.095319840906202e-10
862,POL,2511.0,3.5061137060019104e-11,2.8780878620390716e-11
863,POL,2514.0,6.429670830288959e-11,5.2779684645946984e-11
864,POL,2731.0,6.104033644389864e-09,5.398753180694281e-09
865,POL,2735.0,5.237337833533354e-09,4.632198302698733e-09
866,POL,2903.0,3.6492019225418234e-10,3.283953285112985e-10
867,POL,2905.0,1.1232141418735946e-11,9.220205787003253e-12
868,POL,2907.0,2.1021895779173894e-11,1.521336795214105e-11
870,POL,2913.0,2.6813661880958273e-11,2.4129882338368335e-11
871,POL,2918.0,6.754196193542252e-11,5.242482056456458e-11
872,POL,2919.0,7.813380498516323e-11,6.064601307095922e-11
874,PRT,960.0,7.217081380976358e-10,6.760420854294916e-10
875,PRT,976.0,3.9080355992522005e-09,3.4564880947405434e-09
876,PRT,1016.0,4.024029401756103e-09,3.5590795853337068e-09
877,PRT,1049.0,5.258069930041283e-10,4.6505349434326054e-10
878,PRT,1052.0,6.480006759224074e-10,5.731285104307165e-10
879,PRT,1053.0,1.648025597093774e-10,1.4576072073837566e-10
880,PRT,2511.0,5.96915403457412e-10,4.899940850218383e-10
881,PRT,2514.0,5.199971379424683e-11,4.268536552152708e-11
882,PRT,2731.0,9.26961311945134e-09,8.198571015157896e-09
883,PRT,2735.0,6.918290761958743e-09,6.1189283074185945e-09
884,PRT,2805.0,7.954449050973239e-10,6.529623732289138e-10
885,PRT,2903.0,1.052800824045003e-09,9.474259846613408e-10
886,PRT,2905.0,1.9303706614414298e-10,1.5845967460839348e-10
887,PRT,2907.0,4.675602743581628e-11,3.3836941103388337e-11
889,PRT,2913.0,5.6158110974633826e-11,5.0537245385542156e-11
890,PRT,2918.0,3.3273191714269204e-11,2.5826035478488185e-11
891,PRT,2919.0,3.5026410703282466e-11,2.7186851603392662e-11
893,ROU,960.0,1.1823628353197675e-09,1.1075488756865947e-09
894,ROU,976.0,3.887878820471414e-09,3.4386602975993303e-09
895,ROU,1016.0,4.872465055265143e-08,4.3094841456372414e-08
896,ROU,1049.0,1.005698549606238e-09,8.894967753817184e-10
897,ROU,1052.0,3.5191164875545704e-09,3.1125059980428688e-09
898,ROU,1053.0,2.1001150769592377e-09,1.8574607566225177e-09
899,ROU,2511.0,2.623576794513448e-11,2.153633669806719e-11
900,ROU,2514.0,1.6427636254472985e-11,1.3485067647707924e-11
901,ROU,2555.0,1.7634693775896112e-11,1.586963719370665e-11
902,ROU,2731.0,3.963541333169866e-09,3.5055805105089566e-09
903,ROU,2735.0,8.23230847676013e-09,7.2811200204004976e-09
904,ROU,2805.0,6.803720349445181e-10,5.585017086275791e-10
905,ROU,2903.0,8.120610897084125e-10,7.307818914561058e-10
906,ROU,2905.0,2.818196903716221e-11,2.3133928279442195e-11
907,ROU,2907.0,2.2834463418571234e-11,1.652510780310225e-11
909,ROU,2913.0,1.3220214517475735e-11,1.1897003184828626e-11
910,ROU,2918.0,4.317335942540915e-11,3.3510362390872545e-11
911,ROU,2919.0,6.3343990656182e-11,4.916643296753566e-11
913,RUS,960.0,1.119768193390398e-09,1.0489149071433183e-09
914,RUS,976.0,2.4540867970881296e-08,2.1705334002633437e-08
915,RUS,1016.0,1.6159837888835795e-08,1.4292676168657761e-08
916,RUS,1049.0,1.4440913503206276e-09,1.2772362055903896e-09
917,RUS,1052.0,3.3774796141201907e-09,2.9872343227040146e-09
918,RUS,1053.0,2.8965018181257063e-09,2.5618303100057683e-09
919,RUS,2511.0,3.15329761375356e-11,2.5884692706928264e-11
920,RUS,2514.0,4.2307221528423376e-11,3.472902220744094e-11
921,RUS,2555.0,4.892710713824859e-11,4.402999275682996e-11
922,RUS,2731.0,4.4368601085476266e-09,3.924210451449989e-09
923,RUS,2735.0,7.097776916052212e-09,6.277676030933076e-09
924,RUS,2805.0,5.395486759900729e-10,4.4290306178262734e-10
925,RUS,2903.0,9.061999338413775e-11,8.154983782412096e-11
926,RUS,2905.0,1.221556670322467e-11,1.0027476917333155e-11
927,RUS,2907.0,1.758339652642864e-11,1.2724955161749445e-11
929,RUS,2913.0,8.379440977884213e-12,7.540742691367977e-12
930,RUS,2918.0,2.2145547992980272e-11,1.7188964409206298e-11
931,RUS,2919.0,2.4297625260393803e-11,1.8859366946418694e-11
933,SVK,960.0,6.369716646668982e-10,5.966673088597604e-10
934,SVK,976.0,1.0679448911456721e-08,9.445509664216817e-09
935,SVK,1016.0,7.801153228890953e-09,6.8997818919735486e-09
936,SVK,1049.0,4.994340832704603e-10,4.4172779881082127e-10
937,SVK,1052.0,2.0938774740175367e-09,1.8519438671878785e-09
938,SVK,1053.0,1.4885293833878673e-09,1.316539719683248e-09
939,SVK,2511.0,2.041932026112431e-11,1.6761748968388515e-11
940,SVK,2514.0,2.4017943080517428e-11,1.971577542760527e-11
941,SVK,2555.0,1.9747890768630067e-11,1.7771324289592484e-11
942,SVK,2731.0,7.472942313401413e-09,6.6094935634407775e-09
943,SVK,2735.0,4.3958985288401895e-10,3.8879817096679e-10
944,SVK,2903.0,1.2669183144978632e-09,1.140112454497201e-09
945,SVK,2905.0,1.582473839329763e-11,1.2990162701149077e-11
946,SVK,2907.0,7.06235675634225e-11,5.110967777224238e-11
948,SVK,2913.0,1.2367279171019417e-11,1.1129438141172944e-11
949,SVK,2918.0,3.0838091413639807e-10,2.39359557020187e-10
950,SVK,2919.0,2.4956507140315677e-10,1.9370778864852052e-10
952,SVN,960.0,9.461682248754116e-10,8.862994694752338e-10
953,SVN,976.0,1.1594167129173874e-08,1.025453827956173e-08
954,SVN,1016.0,8.141803780462836e-09,7.201072539428324e-09
955,SVN,1049.0,4.881173048841191e-10,4.317185988509513e-10
956,SVN,1052.0,1.2524796013848272e-09,1.1077639190186553e-09
957,SVN,1053.0,3.435734397281122e-10,3.0387581533712626e-10
958,SVN,2511.0,8.789868380051189e-11,7.215400188031603e-11
959,SVN,2514.0,3.878655090767528e-11,3.183898490988641e-11
960,SVN,2555.0,1.4417765427806401e-11,1.2974691218964906e-11
961,SVN,2731.0,6.018769719361722e-09,5.3233409347497924e-09
962,SVN,2735.0,3.31679319214891e-08,2.9335598129077706e-08
963,SVN,2903.0,1.3622933760467353e-09,1.2259414256912945e-09
964,SVN,2905.0,5.030373454669893e-11,4.129317528015471e-11
965,SVN,2907.0,5.889741389295596e-11,4.2623559663480306e-11
966,SVN,2913.0,2.2488590607948196e-10,2.0237707469224345e-10
967,SVN,2918.0,1.9829507317381915e-10,1.539129650973714e-10
968,SVN,2919.0,5.3240322432121757e-11,4.1324152724082177e-11
970,SWE,960.0,6.075908215714796e-10,5.691455373992639e-10
971,SWE,976.0,2.1173262672105574e-08,1.8726833083851943e-08
972,SWE,1049.0,4.901382839599633e-10,4.3350606724471727e-10
973,SWE,1052.0,1.328488797131878e-09,1.1749907580578794e-09
974,SWE,1053.0,9.652854295414642e-10,8.53753122380722e-10
975,SWE,2511.0,8.96147329853875e-12,7.356266707026632e-12
976,SWE,2731.0,5.757380401683203e-09,5.092153413115895e-09
977,SWE,2735.0,2.0885334000998054e-09,1.8472172654451546e-09
