,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
1407,ZMB,976.0,3.263364897971164e-08,2.760507745048023e-08,4.270138200801028e-07,3.612145728191511e-07,2.445806069476277e-06,2.068927873150882e-06,2.0648107503027337e-06,1.7466407363187498e-06,3.8769744110465776e-09,3.279565180008149e-09,2.964311622027541e-07,2.5075360700331963e-07,1.0240223227611793e-07,8.662290738132713e-08
1408,ZMB,1016.0,3.555689205953868e-08,3.0077873296123316e-08,2.671035292659258e-07,2.2594511625918843e-07,1.499269644931244e-06,1.268244770703135e-06,1.3237904910463948e-06,1.1198054822574085e-06,inf,inf,3.5863993853794304e-06,3.033765328030095e-06,1.0347265781441331e-06,8.752838932445847e-07
1409,ZMB,1049.0,3.5828714731377705e-09,3.030781037467613e-09,7.246792729107828e-08,6.130122766196593e-08,2.5628068890208995e-07,2.1678998479768334e-07,4.4639053372590617e-07,3.776054974522108e-07,3.6306430927796073e-07,3.071191451300514e-07,1.8779188951293708e-06,1.5885473481067212e-06,3.6306430927796073e-07,3.071191451300514e-07
1410,ZMB,1052.0,1.283668122451844e-09,1.0858656340584567e-09,1.4615010778496106e-08,1.2362960229510727e-08,1.0489402372035068e-07,8.873073466877675e-08,1.4229809840221344e-07,1.203711552419802e-07,1.1472783844413354e-09,9.704924104397456e-10,2.0625229714727688e-07,1.7447054850132643e-07,3.905628542779015e-09,3.303803950433177e-09
1411,ZMB,1053.0,1.7799181602142074e-09,1.5056477042691914e-09,1.4594511990614755e-08,1.2345620132868227e-08,3.10400364793644e-07,2.6257027266895526e-07,1.7314849792980505e-07,1.464677670204204e-07,inf,inf,4.5451481397675694e-07,3.8447789427469225e-07,2.545282969106317e-07,2.1530762171049437e-07
1412,ZMB,2731.0,1.3567124609440808e-08,1.1476544527912587e-08,2.3374737408909523e-07,1.9772886475513185e-07,1.320195792204521e-06,1.116764696349502e-06,1.088443261920468e-06,9.207232867047087e-07,inf,inf,1.474164576312718e-06,1.2470081825408709e-06,6.0585177922278e-07,5.12495102811021e-07
1413,ZMB,2735.0,1.6180725147184474e-11,1.3687411149475059e-11,1.0479908163806134e-10,8.865042236485582e-11,6.681593201063551e-10,5.652015743707717e-10,9.089679646104736e-10,7.689036270101848e-10,inf,inf,5.770140474631852e-10,4.881010235827158e-10,3.8371433920466037e-10,3.245871786875514e-10
1414,ZWE,960.0,6.58118219906513e-09,5.69520251181169e-09,1.2744511174249523e-07,1.102880453024208e-07,1.338173743720424e-05,1.1580245366189093e-05,1.0850056999169259e-06,9.389387803873084e-07,8.727219872673324e-09,7.55233376566333e-09,8.921158328396053e-07,7.720163609414784e-07,8.029042282859458e-08,6.948147064410262e-08
1415,ZWE,976.0,6.21837770696102e-08,5.260177871120665e-08,8.687442045937736e-07,7.348780109566182e-07,5.863865399275701e-06,4.960292935884463e-06,4.264470977242918e-06,3.607351776238787e-06,1.166924810021291e-08,9.871114866606409e-09,8.520701328394345e-07,7.207732737732415e-07,2.745568030519138e-07,2.3224990308366367e-07
1416,ZWE,1016.0,2.3479527127878308e-08,1.9861528977917548e-08,1.77513874402357e-07,1.5016047560168323e-07,9.91454906494463e-07,8.386800231703701e-07,8.790548306729599e-07,7.435998560575393e-07,inf,inf,2.3698807668986383e-06,2.004702022728519e-06,6.867736629430431e-07,5.809476031405247e-07
1417,ZWE,1049.0,1.2416034439706902e-09,1.0502827696315055e-09,2.511293770279226e-08,2.1243244686662408e-08,8.881116399225644e-08,7.51261086983477e-08,1.546915729981832e-07,1.3085489937721323e-07,1.258158156556966e-07,1.0642865398932588e-07,6.507714790138114e-07,5.504930537160719e-07,1.258158156556966e-07,1.0642865398932588e-07
1418,ZWE,1052.0,1.486948968126179e-09,1.2578226068299622e-09,1.6929434342211004e-08,1.4320750538810389e-08,1.215049728240249e-07,1.0278207587239118e-07,1.6483233234875818e-07,1.3943305278731274e-07,1.3289606402627724e-09,1.1241789548542786e-09,2.389142762468986e-07,2.020995906379128e-07,4.524121328554119e-09,3.82699218673797e-09
1419,ZWE,1053.0,8.115197393099316e-10,6.864713556909178e-10,6.654706358447513e-09,5.629271937972844e-09,1.410307367521642e-07,1.1929908338972955e-07,7.899010830284479e-08,6.681839529736583e-08,2.3254481464060695e-06,1.9671160962883674e-06,2.0692608417529394e-07,1.7504051060103225e-07,1.1295180915906068e-07,9.554688297181298e-08
1420,ZWE,2731.0,1.861943559775204e-08,1.5750336779062683e-08,3.17329796921727e-07,2.6843193744026233e-07,2.173602135251788e-06,1.8386682815476247e-06,1.503949972692022e-06,1.272203899221378e-06,inf,inf,2.0257780073777188e-06,1.7136226116150242e-06,8.058234921890941e-07,6.816528524629904e-07
1421,ZWE,2735.0,5.453250562427336e-09,4.612950400559578e-09,3.5319532696225876e-08,2.987708901938123e-08,2.2518398619452852e-07,1.9048502309295716e-07,3.0634165151139766e-07,2.591369730531091e-07,inf,inf,1.944660792538468e-07,1.6450048790532474e-07,1.293199419089911e-07,1.0939282378469856e-07
1422,CAF,960.0,1.2760427078698248e-08,1.1042577784993636e-08,2.471066756300521e-07,2.138403887273661e-07,2.594620230662925e-05,2.2453241998022793e-05,2.103746058835541e-06,1.8205330708206319e-06,1.6921435908708546e-08,1.464341836705678e-08,1.7297468276017382e-06,1.496882806064101e-06,1.5567721036011864e-07,1.347194489769224e-07
1423,CAF,976.0,1.4690058349235347e-08,1.2426443599207299e-08,1.9232043199369643e-07,1.6268546688715158e-07,1.102835598902348e-06,9.328978853015498e-07,9.300655377315949e-07,7.867502411104897e-07,1.7504852545733817e-09,1.4807501624615683e-09,1.3380825509968088e-07,1.1318952556720632e-07,4.620595934639388e-08,3.908600865394902e-08
1424,CAF,1016.0,4.479906510506883e-08,3.7895905012135696e-08,2.9682685177433153e-07,2.510883241315369e-07,1.833597944868378e-06,1.5510558844523128e-06,1.4935443426051065e-06,1.2634016894332865e-06,inf,inf,4.453799331945685e-06,3.7675062198436424e-06,1.1779543713633811e-06,9.964414851319279e-07
1425,CAF,1049.0,3.5385356607457023e-09,2.9932770018118425e-09,7.157118163528017e-08,6.054266298851865e-08,2.53109374321575e-07,2.141073431884236e-07,4.4086672772135135e-07,3.7293286361123385e-07,3.5857161362223124e-07,3.0331873618360007e-07,1.8546808134827918e-06,1.5688900598870309e-06,3.5857161362223124e-07,3.0331873618360007e-07
1426,CAF,1052.0,8.337540438442843e-10,7.052795404302328e-10,9.492581551471891e-09,8.029854371979483e-09,6.812961615413296e-08,5.7631413875156166e-08,9.242390061660828e-08,7.818215291777964e-08,7.451676766858292e-10,6.303435892595206e-10,1.3396273054616281e-07,1.1332019764335023e-07,2.536741027015589e-09,2.145850516628155e-09
1427,CAF,1053.0,2.428867500459208e-09,2.0545993955139743e-09,1.991559873449481e-08,1.68467720505362e-08,4.2357079950644043e-07,3.5830209283082263e-07,2.3627758218075568e-07,1.9986918900693532e-07,inf,inf,6.202286626552256e-07,5.246566291207489e-07,3.473280525656667e-07,2.938077135584983e-07
1428,CAF,2731.0,2.1156679661350344e-08,1.7896612818556358e-08,3.6094579928544965e-07,3.0532707975424127e-07,2.423368480760039e-06,2.049947728616667e-06,1.7077747127236833e-06,1.4446209567927228e-06,inf,inf,2.3015393157498883e-06,1.946891415854236e-06,9.18349460782333e-07,7.768395133276042e-07
1429,CAF,2735.0,3.333959237111074e-12,2.8202240887745317e-12,2.1593337943124804e-11,1.826598572243455e-11,1.376709583079504e-10,1.1645701861705774e-10,1.8728840112449819e-10,1.584288297588983e-10,inf,inf,1.1889092089407838e-10,1.0057082741437738e-10,7.906246190863405e-11,6.687959981951032e-11
1430,CMR,960.0,5.772267996382758e-09,4.995186912849665e-09,1.1178042448226548e-07,9.673218808213627e-08,1.1736945188319442e-05,1.0156880283151618e-05,9.516441709231223e-07,8.235308047484561e-07,7.654529299551048e-09,6.624052210518034e-09,7.824630157934095e-07,6.77125355012873e-07,7.042166955586964e-08,6.094128033676591e-08
1431,CMR,976.0,9.981826525788094e-09,8.443710800252442e-09,1.5107148182725149e-07,1.277926338851287e-07,1.3664284393315968e-06,1.1558732804210259e-06,8.913201792584828e-07,7.539752173256278e-07,2.6380592788082552e-09,2.2315564758245243e-09,1.9279343000197554e-07,1.6308557987055057e-07,5.703699983161556e-08,4.824807666692896e-08
1432,CMR,1016.0,1.4541450153345808e-08,1.2300734679562508e-08,1.5762563971065916e-07,1.3333685102451841e-07,1.2781884275422662e-06,1.0812303141627891e-06,9.542832801805445e-07,8.072362326217259e-07,3.244207548176925e-08,2.744302382137345e-08,2.8442076840200096e-06,2.4059391412659956e-06,5.990153173910351e-07,5.067120823933565e-07
1433,CMR,1049.0,4.0723993334155034e-09,3.44487676134869e-09,8.236922284452883e-08,6.967681663710706e-08,2.9129632879019125e-07,2.464100083411769e-07,5.073808886580923e-07,4.291977503652087e-07,4.126697991194376e-07,3.4908084515000053e-07,2.134499022382084e-06,1.8055906303173212e-06,4.126697991194376e-07,3.4908084515000053e-07
1434,CMR,1052.0,2.974355432920806e-09,2.516032213929912e-09,3.386407744408781e-08,2.864590721112074e-08,2.4304732966152876e-07,2.055957751954157e-07,3.297153794459836e-07,2.78909005605823e-07,2.6583301681729706e-09,2.2487037911998594e-09,4.779020603866507e-07,4.0426136221908164e-07,9.049634615056921e-09,7.6551618423825e-09
1435,CMR,1053.0,2.135271386692325e-09,1.8062439797670708e-09,1.750824535244213e-08,1.4810371628274045e-08,3.723705011712243e-07,3.1499133092644477e-07,2.0771687234977902e-07,1.7570944495211127e-07,inf,inf,5.452567982089447e-07,4.612373000125281e-07,3.053438082970026e-07,2.582928891066911e-07
1436,CMR,2731.0,2.4118395548377688e-08,2.040195313457609e-08,4.1128950106609887e-07,3.4791323944673237e-07,2.7853215327206264e-06,2.356126851859108e-06,1.9473971938298946e-06,1.6473196238625813e-06,inf,inf,2.623873629110169e-06,2.219556715735038e-06,1.0455631009238923e-06,8.844505987765075e-07
1437,CMR,2735.0,3.392262580218374e-10,2.869543375842292e-10,2.1959227101193922e-09,1.8575494430855984e-09,1.3995422083987804e-08,1.1838844954814446e-08,1.904919578289468e-08,1.6113874525128744e-08,inf,inf,1.2098052109060062e-08,1.0233843775122315e-08,8.070318853655679e-09,6.8267504238873006e-09
1438,COG,960.0,2.7093914206364605e-09,2.3446445270094112e-09,5.246757830321457e-08,4.5404225973806234e-08,5.509096011765362e-06,4.767443978146479e-06,4.4668344467262555e-07,3.865494981198985e-07,3.5928886230179156e-09,3.1092025249472626e-09,3.67273068971245e-07,3.178295998586625e-07,3.3054575331764827e-08,2.8604663229514816e-08
1439,COG,976.0,2.0412738658841468e-08,1.7267306883274254e-08,2.738878470576967e-07,2.3168402759597894e-07,1.663298674592413e-06,1.406998303007744e-06,1.3318421494780334e-06,1.126616447673761e-06,2.831124387951571e-09,2.394871871359975e-09,2.1355877386801648e-07,1.8065115845676052e-07,7.222031090227503e-08,6.109176688131061e-08
1440,COG,1016.0,3.329046671544971e-08,2.816068508348415e-08,2.407520475278476e-07,2.0365417678236776e-07,1.3915354195131596e-06,1.1771114855904999e-06,1.1988843418011684e-06,1.0141463227163051e-06,inf,inf,3.343710673830243e-06,2.8284729109045197e-06,9.397258054277351e-07,7.949219425990396e-07
1441,COG,1049.0,2.871678082137411e-09,2.429176581495185e-09,5.808317714435493e-08,4.9133046832633085e-08,2.0540944399288781e-07,1.7375757194694974e-07,3.5778283463003076e-07,3.026515014166715e-07,2.9099671232325767e-07,2.4615656025817876e-07,1.505155451878905e-06,1.273223624178876e-06,2.9099671232325767e-07,2.4615656025817876e-07
1442,COG,1052.0,1.4869687066609454e-09,1.2578393038221167e-09,1.6929659072336588e-08,1.4320940639908984e-08,1.2150658574429442e-07,1.0278344025517868e-07,1.6483452041895593e-07,1.3943490369424972e-07,1.32897828157822e-09,1.1241938777910168e-09,2.389174477193895e-07,2.0210227341309988e-07,4.5241813840960685e-09,3.827042988224739e-09
1443,COG,1053.0,7.733557688520139e-10,6.541881329056378e-10,6.3411623600511436e-09,5.364042439265969e-09,1.3486570232984473e-07,1.1408402905060826e-07,7.52312059819428e-08,6.363870828897153e-08,inf,inf,1.9748191870536503e-07,1.6705161179861453e-07,1.10589874945838e-07,9.354890300550621e-08
1444,COG,2731.0,3.348162893631446e-08,2.8322390809860565e-08,5.722369098759995e-07,4.840600028201328e-07,3.715079493585056e-06,3.1426169111172605e-06,2.699617653535949e-06,2.283629221447919e-06,inf,inf,3.641529973281666e-06,3.0804007548522043e-06,1.4607914631588906e-06,1.235695753930912e-06
1445,COG,2735.0,1.6558030221793555e-12,1.4006576677470971e-12,1.0724280557235562e-11,9.071758894238829e-12,6.83739579942074e-11,5.78381046875701e-11,9.301634439592033e-11,7.868330608098036e-11,inf,inf,5.904689653514894e-11,4.994826515038656e-11,3.9266185954539006e-11,3.3215596120859734e-11
1446,DZA,960.0,1.3728374111829403e-09,1.227832609806502e-09,2.6585104618033718e-08,2.3777075216075556e-08,2.7914361317987715e-06,2.496593029076423e-06,2.263326513592464e-07,2.0242645468365418e-07,1.8205017843947688e-09,1.628212808656448e-09,1.8609574289020774e-07,1.6643953596068998e-07,1.674861641643187e-08,1.4979557839639323e-08
1447,DZA,976.0,6.593578276458646e-09,5.776339192163789e-09,9.905596603202987e-08,8.677850399552282e-08,8.688360646787505e-07,7.611484389117944e-07,5.787479712670336e-07,5.070152273388296e-07,1.637125496180405e-09,1.4342124669757489e-09,1.2032877540875163e-07,1.0541466138655701e-07,3.613495006097441e-08,3.165621450029917e-08
1448,DZA,1016.0,6.266351120004779e-09,5.489670107592007e-09,9.59733505293572e-08,8.407796234789666e-08,1.3810973535720581e-06,1.2099176558068733e-06,7.727176996347131e-07,6.769434358297989e-07,9.08953982796395e-09,7.962939536861228e-09,2.5178587317498054e-06,2.2057834854960837e-06,3.515750702004861e-07,3.0799920344276823e-07
1449,DZA,1049.0,3.583977029743131e-07,3.139762070412399e-07,7.249028851622803e-06,6.350550142136843e-06,2.5635976871574396e-05,2.2458533397773386e-05,4.465282752013766e-05,3.9118346189412776e-05,3.631763390139706e-05,3.1816255646845634e-05,0.000187849835929782,0.00016456684428800417,3.631763390139706e-05,3.1816255646845634e-05
1450,DZA,1052.0,8.57631705675531e-10,7.513328008288368e-10,9.76443708712421e-09,8.554186857407962e-09,7.008076223520054e-08,6.13946231534421e-08,9.507080429322814e-08,8.328728193463668e-08,7.665083369475058e-10,6.715036907407728e-10,1.3779925380093828e-07,1.2071976656790312e-07,2.6093900832255517e-09,2.285970011032418e-09
1451,DZA,1053.0,1.0756430117995422e-09,9.423227609230554e-10,8.753827519962353e-09,7.668836990308476e-09,1.8729582498421002e-07,1.640815000631209e-07,1.0395157648673712e-07,9.106732947895676e-08,2.8922199102875514e-07,2.533744579904086e-07,2.649058929572701e-07,2.3207221141023205e-07,1.2950773613289025e-07,1.1345593857340358e-07
