,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW,ProteinI-BaU,ProteinI-HalfW,IronI-BaU,IronI-HalfW,ZincI-BaU,ZincI-HalfW,Vitamin AI-BaU,Vitamin AI-HalfW,Vitamin BI-BaU,Vitamin BI-HalfW,FolateI-BaU,FolateI-HalfW
1802,MLI,2908.0,3.8619365622459394e-10,3.295607282678361e-10,1.222946605379534e-06,1.0436089961746265e-06,2.0669520253597686e-07,1.7638462045997335e-07,4.891786421518134e-06,4.174435984698506e-06,inf,inf,inf,inf,1.4675358936534568e-07,1.2523307674177773e-07
1803,MLI,2913.0,2.459257593619695e-11,2.0986225705379662e-11,5.50095888724796e-10,4.694277049435935e-10,3.120440372812115e-09,2.6628469556793013e-09,3.806427017471652e-09,3.248237871744818e-09,inf,inf,inf,inf,5.983458949750836e-11,5.1060214409472475e-11
1804,MLI,2918.0,6.770815202603452e-10,4.658141236006363e-10,1.4489356301414357e-08,9.9682927463232e-09,3.40775536722974e-08,2.3444452880963588e-08,6.159178798322233e-08,4.237351616001744e-08,5.414337307171495e-10,3.7249204300370716e-10,inf,inf,6.648978126143538e-10,4.5743205596254494e-10
1805,MLI,2919.0,3.7640743155060385e-10,2.589583271702534e-10,2.6414826524676794e-08,1.817269988837384e-08,1.1949715026523446e-07,8.221086923502288e-08,2.2932324495525414e-07,1.5776830879834313e-07,6.270839435387241e-10,4.314171172050365e-10,inf,inf,7.220257395144554e-10,4.967345541194285e-10
1806,MLI,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,MUS,960.0,3.7899503045648e-09,3.279735135925131e-09,7.339268621561294e-08,6.351232928076992e-08,7.706232458196144e-06,6.6687949254402815e-06,6.248296367541428e-07,5.40713083008411e-07,5.025803664748972e-09,4.349213984596369e-09,5.137488326729246e-07,4.445863302029223e-07,4.623739371569055e-08,4.001276865828659e-08
1808,MUS,976.0,1.613443319288603e-08,1.3648252396969723e-08,2.489417911733183e-07,2.1058194963956035e-07,2.379872659338929e-06,2.0131542483702967e-06,1.2532986754240991e-06,1.060175864034567e-06,1.590456499978484e-08,1.3453804963956473e-08,7.632051332897312e-07,6.456016251251988e-07,1.6514560257573722e-07,1.396980507004809e-07
1809,MUS,1016.0,3.227226147619689e-08,2.7299376729412764e-08,2.054829683906551e-07,1.7381976685185077e-07,1.3076893988943028e-06,1.1061854333265597e-06,1.0385514528228855e-06,8.78519386823957e-07,inf,inf,3.192659642136483e-06,2.7006975759588773e-06,8.213092353707606e-07,6.947523725373136e-07
1810,MUS,1049.0,1.8350026980908436e-09,1.5522441769883109e-09,3.711515835864491e-08,3.139602383154287e-08,1.3125666358108622e-07,1.1103111289516389e-07,2.2862328161380635e-07,1.9339435194193978e-07,1.859469400732055e-07,1.572940766014822e-07,9.617945452953357e-07,8.135900747977514e-07,1.859469400732055e-07,1.572940766014822e-07
1811,MUS,1052.0,6.136585479707026e-10,5.19098913989427e-10,6.986717311151847e-09,5.910122788256515e-09,5.0144669919891704e-08,4.2417796971707466e-08,6.802571701921368e-08,5.75435247252708e-08,5.484573272488155e-10,4.6394465437805035e-10,9.85990716520017e-08,8.340578190294083e-08,1.867088773612989e-09,1.5793860574571925e-09
1812,MUS,1053.0,1.17402237214388e-09,9.931153740048198e-10,9.645521388775795e-09,8.159227463436797e-09,2.042289011582697e-07,1.7275894085903486e-07,1.1443416640662777e-07,9.680082140369996e-08,5.015143263238389e-06,4.242351760694008e-06,3.0043174527399597e-07,2.5413773378599634e-07,1.6574443620892867e-07,1.402046090946856e-07
1813,MUS,2514.0,6.886026441103474e-09,6.197917696186399e-09,2.6681524741469004e-07,2.401528599560325e-07,9.274537327022935e-07,8.347748809091885e-07,1.1372848903252455e-06,1.0236379728775324e-06,4.5698175472777597e-07,4.11316356201461e-07,inf,inf,2.645683843160809e-07,2.3813052201137223e-07
1814,MUS,2731.0,5.104301904511816e-10,4.3177718033396423e-10,8.629241089482984e-09,7.29954743222678e-09,7.010114322392281e-08,5.9299145163529806e-08,4.1441130774837446e-08,3.5055400190952726e-08,inf,inf,5.558891933255362e-08,4.7023133224165724e-08,2.1590523869712663e-08,1.8263605274126676e-08
1815,MUS,2735.0,4.534918876685812e-10,3.8361259232881177e-10,2.8810960326940923e-09,2.4371433048825576e-09,1.848614808061659e-08,1.563758775010813e-08,2.5961303901533102e-08,2.1960884771507665e-08,inf,inf,1.5728670641211216e-08,1.3305014450381173e-08,1.06693007658718e-08,9.025251027473716e-09
1816,MUS,2805.0,4.7685292385695675e-09,4.292018336742902e-09,2.421048466557479e-07,2.1791172692326963e-07,2.157759448299608e-06,1.942138268436048e-06,1.4881100293389778e-06,1.3394057608693285e-06,inf,inf,inf,inf,1.9180084270690926e-07,1.7263451532232565e-07
1817,MUS,2903.0,1.2916153565028704e-08,1.1022078966606783e-08,3.8004064112217434e-07,3.243100150427149e-07,1.0730052355215188e-07,9.156556073723337e-08,9.957919296124695e-07,8.497651585852751e-07,2.6802501522574897e-07,2.2872079276316855e-07,inf,inf,5.4335608370456e-08,4.6367625093845465e-08
1818,MUS,2907.0,2.2115043966614722e-10,1.668223181536544e-10,9.117910277442587e-09,6.877991884150169e-09,2.34239439706166e-08,1.7669585642147564e-08,6.056996156546326e-08,4.5690261407945435e-08,6.117660659740792e-10,4.6147877186047343e-10,inf,inf,1.1628113469007193e-09,8.771535103352782e-10
1819,MUS,2908.0,4.296913059271392e-12,3.666797147733353e-12,1.3606891658497137e-08,1.1611524560693414e-08,2.2997563547472487e-09,1.9625112088022477e-09,5.442756663398854e-08,4.644609824277365e-08,inf,inf,inf,inf,1.6328269625231293e-09,1.3933829161386741e-09
1820,MUS,2913.0,6.704824288901942e-10,5.721602983228092e-10,2.9004592487751028e-08,2.475124712513677e-08,1.0027495823570502e-07,8.557025142838504e-08,1.6187535849583362e-07,1.3813733129650163e-07,inf,inf,inf,inf,3.2223506889411585e-09,2.74981274980918e-09
1821,MUS,2918.0,8.95030174319693e-10,6.157570156198372e-10,2.2349741408058356e-08,1.5376029171040553e-08,5.384980098315821e-08,3.704723449163618e-08,9.908782792283885e-08,6.816979690365817e-08,2.4994755209986876e-10,1.7195728497028912e-10,inf,inf,9.516043417355232e-10,6.546785419422622e-10
1822,MUS,2919.0,6.963005673630201e-10,4.790363181439602e-10,5.567196381823983e-08,3.830083418189922e-08,1.4061047182561225e-07,9.673627435191956e-08,4.46817385029352e-07,3.073985072535224e-07,1.604244932353207e-08,1.103677954343716e-08,inf,inf,3.2452579870346476e-09,2.2326514014254144e-09
1823,MUS,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,MWI,960.0,1.3183520716546334e-08,1.1408713211140364e-08,2.5529991725778694e-07,2.2093063009840486e-07,2.680649272281602e-05,2.319771738116146e-05,2.1734993333656053e-06,1.8808959375966253e-06,1.7482494863246223e-08,1.512894577999048e-08,1.7870995222515842e-06,1.5465144984787814e-06,1.6083895274186527e-07,1.3918630117591243e-07
1825,MWI,976.0,1.764928921091393e-08,1.49296818114365e-08,2.8829804276771313e-07,2.438737330407758e-07,4.030979155489566e-06,3.4098390853484056e-06,2.1968721743092286e-06,1.8583526028092687e-06,6.786012128427018e-09,5.740344590382405e-09,5.04381349525651e-07,4.2666041504857687e-07,1.3124229222847026e-07,1.1101895604741822e-07
1826,MWI,1016.0,2.1888550513566036e-08,1.851570851244348e-08,2.5771586259657937e-07,2.180040102661777e-07,1.8933591902152469e-06,1.6016084232555308e-06,1.8403549688982324e-06,1.556771707766918e-06,inf,inf,4.630014767948795e-06,3.916568335510212e-06,1.4277606649208412e-06,1.2077547245909376e-06
1827,MWI,1049.0,5.375300242955513e-09,4.547011571357636e-09,1.0872197624021128e-07,9.196883181976373e-08,3.844920644372885e-07,3.252450629865227e-07,6.697095227612253e-07,5.665129038018824e-07,5.446970912861586e-07,4.6076383923090707e-07,2.8173988291015374e-06,2.383261305978768e-06,5.446970912861586e-07,4.6076383923090707e-07
1828,MWI,1052.0,4.610019945286789e-09,3.8996545472747485e-09,5.248669029870375e-08,4.4398931658420045e-08,3.7670448695772046e-07,3.1865748586302223e-07,5.11033233853009e-07,4.322872998067758e-07,4.120205326100067e-09,3.485316251626806e-09,7.407110817662559e-07,6.265737182286493e-07,1.4026230897361933e-08,1.1864906388516787e-08
1829,MWI,1053.0,3.1523248104595988e-09,2.66657800345613e-09,2.5847616633693006e-08,2.1864715757867463e-08,5.497346973508921e-07,4.6502519246383646e-07,3.066547204913338e-07,2.594018007297153e-07,inf,inf,8.04968653529514e-07,6.809297372692206e-07,4.507824478957226e-07,3.8132065449422664e-07
1830,MWI,2511.0,2.0052823710526885e-08,1.804897962518776e-08,5.616802610033533e-07,5.055525213338296e-07,1.8869932727531258e-06,1.6984292897816862e-06,2.1989185133762266e-06,1.979184379132652e-06,inf,inf,inf,inf,1.6384624251284163e-07,1.4747337010824147e-07
1831,MWI,2514.0,6.503981006451223e-11,5.854049402849005e-11,2.5201200086281375e-09,2.268288762987491e-09,8.759974294974337e-09,7.884605173293378e-09,1.0741868897636734e-08,9.668452466776777e-09,4.316278304281265e-09,3.88496005825434e-09,inf,inf,2.4988979656365226e-09,2.2491874021472494e-09
1832,MWI,2555.0,1.6641307039308623e-10,1.4200961561144258e-10,1.8890132593115338e-09,1.6120010658182904e-09,6.890907514469788e-09,5.8803982465581105e-09,2.470981930518431e-08,2.108627605433096e-08,2.718080149753742e-09,2.3194903883202287e-09,inf,inf,1.4825891725929496e-10,1.2651765754473972e-10
1833,MWI,2731.0,2.5383430913736876e-08,2.1472057163091185e-08,4.3343701072423615e-07,3.6664800367209484e-07,2.8620015498748464e-06,2.4209911216734463e-06,2.0478277751388505e-06,1.7322746951497085e-06,inf,inf,2.7610555767045014e-06,2.3356000760869128e-06,1.1045938892406329e-06,9.343852378498033e-07
1834,MWI,2805.0,8.793749101838028e-10,7.915004921963554e-10,4.4647084484864406e-08,4.0185578341683884e-08,3.979171409287432e-07,3.5815396738194066e-07,2.7442562641937937e-07,2.4700274691352306e-07,inf,inf,inf,inf,3.5370413054059616e-08,3.1835908686120065e-08
1835,MWI,2903.0,1.01169664351766e-10,8.63337543871785e-11,1.657248668911091e-09,1.4142233292657073e-09,6.524534437003214e-09,5.567751530897421e-09,1.1861319252024802e-08,1.0121929627557825e-08,1.3361690729367853e-08,1.1402280841970074e-08,inf,inf,8.20793017608236e-11,7.004287623067869e-11
1836,MWI,2905.0,1.1898704241743153e-10,1.0709687250310673e-10,3.81044339341418e-09,3.4296723575423475e-09,1.2584684731622367e-08,1.1327118893047684e-08,2.446657320081204e-08,2.202167074195151e-08,inf,inf,inf,inf,1.025215011237097e-09,9.22767043503262e-10
1837,MWI,2907.0,7.019095863236864e-12,5.2947751088154065e-12,4.477856967558123e-10,3.3778204593046885e-10,1.2884448062128663e-09,9.71923681046919e-10,2.346253588453371e-09,1.7698697013354235e-09,2.10797812022683e-12,1.5901293127171337e-12,inf,inf,4.4729738727251567e-11,3.374136952271968e-11
1838,MWI,2908.0,3.820281905518428e-11,3.260061025546468e-11,1.209755963787655e-07,1.0323526811645954e-07,2.0446579830571874e-08,1.7448214466865698e-08,4.83902385515062e-07,4.1294107246583817e-07,inf,inf,inf,inf,1.4517071240970026e-08,1.2388231897076581e-08
1839,MWI,2913.0,2.734055285815142e-11,2.3331228687862233e-11,6.000192131021989e-10,5.120300803948365e-10,4.2260698991028805e-09,3.606342701934916e-09,4.601787510226839e-09,3.926963632779657e-09,1.7614746404904282e-07,1.5031652021952133e-07,inf,inf,6.354081521797792e-11,5.4222944889055e-11
1840,MWI,2918.0,6.33757582563065e-10,4.3600840380839127e-10,1.3801042642305684e-08,9.494751209173038e-09,4.462249030304499e-08,3.0699089535627016e-08,7.43270086686636e-08,5.113501013812588e-08,5.221759146606769e-10,3.592431764486744e-10,inf,inf,4.774994447674388e-10,3.2850695038702245e-10
1841,MWI,2919.0,6.6330035042753e-11,4.5633304435718566e-11,5.24353396258658e-09,3.607412260215383e-09,1.7139532251543573e-08,1.179154349332668e-08,4.140801319588838e-08,2.8487614562969784e-08,1.520118094792264e-10,1.0458009219079825e-10,inf,inf,1.6922855659131537e-10,1.1642475745974228e-10
1842,MWI,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,NAM,960.0,8.843321821894128e-09,7.652805701073728e-09,1.712516237472109e-07,1.4819718528009923e-07,1.7981421439767483e-05,1.556070527332545e-05,1.4579530383337297e-06,1.2616787614847142e-06,1.1727013720337866e-08,1.0148285820989075e-08,1.1987614342797595e-06,1.0373803558489667e-06,1.0788852622710835e-07,9.33642295530995e-08
1844,NAM,976.0,2.3326874788961444e-08,1.9732399083757793e-08,3.145187556313393e-07,2.660540540296179e-07,1.9330427098376633e-06,1.63517704542725e-06,1.531123036475857e-06,1.2951898218433303e-06,3.3424931973956048e-09,2.827443037374496e-09,2.513526803314257e-07,2.126213410044505e-07,8.459647645486178e-08,7.15608691515325e-08
1845,NAM,1016.0,7.360951055131943e-08,6.226690251906576e-08,5.036451919472795e-07,4.2603769317707125e-07,3.036652150171045e-06,2.5687295296874193e-06,2.524788749238001e-06,2.1357399845829924e-06,inf,inf,7.346294119791855e-06,6.21429182733869e-06,1.986863387394549e-06,1.680704408098793e-06
1846,NAM,1049.0,1.585075675953879e-09,1.3408288122110508e-09,3.2060080775179264e-08,2.7119891294341434e-08,1.1337953070352453e-07,9.590869621462577e-08,1.9748483368434688e-07,1.6705407760379036e-07,1.6062100182999308e-07,1.3587065297071984e-07,8.30798309233486e-07,7.027792597259546e-07,1.6062100182999308e-07,1.3587065297071984e-07
1847,NAM,1052.0,2.1465688237509974e-09,1.8158005765543456e-09,2.4439437224617565e-08,2.0673524981872222e-08,1.754053381693672e-07,1.4837684711272654e-07,2.3795298517331677e-07,2.012864264540614e-07,1.918495886227454e-09,1.6228717652954465e-09,3.448981423934833e-07,2.9175223215822533e-07,6.531049825455162e-09,5.524669839303648e-09
1848,NAM,1053.0,1.1440905815098166e-09,9.677958211960435e-10,9.381017668916275e-09,7.935481547765473e-09,1.9951823729630413e-07,1.6877415077829394e-07,1.1129588433449182e-07,9.414612227040276e-08,inf,inf,2.9215170082028545e-07,2.4713357471753904e-07,1.6360495315590378e-07,1.3839480243103422e-07
1849,NAM,2511.0,2.455979421283593e-10,2.210557633903584e-10,6.8792065510517945e-09,6.191779305984317e-09,2.3111042678490124e-08,2.08015960466424e-08,2.6931362365173993e-08,2.424015777650309e-08,inf,inf,inf,inf,2.006714893000009e-09,1.8061873350187821e-09
1850,NAM,2514.0,1.4019292535978615e-10,1.2618368813993653e-10,5.432103751792498e-09,4.889282993424006e-09,1.888207270702142e-08,1.699521975009618e-08,2.3154034784192586e-08,2.084029202537682e-08,9.303712319331267e-09,8.374008394741243e-09,inf,inf,5.386359763823363e-09,4.848110123271246e-09
1851,NAM,2731.0,3.4677044838230985e-08,2.9333603150180135e-08,5.879517880245728e-07,4.973533500852801e-07,4.477203763030332e-06,3.787304224448576e-06,2.810162390336553e-06,2.3771399417176876e-06,inf,inf,3.775199449063101e-06,3.193472885829823e-06,1.4788838235412822e-06,1.2510002333634274e-06
1852,NAM,2735.0,8.324633041852203e-09,7.041876929240276e-09,6.515444441939824e-08,5.511469114467355e-08,4.3364765518209735e-07,3.6682618958619196e-07,6.116210620861771e-07,5.173753875863098e-07,5.60256620180549e-08,4.739257752586453e-08,4.3088066080859524e-07,3.6448556583207065e-07,1.130384078020008e-07,9.562013749039148e-08
1853,NAM,2903.0,1.5719115795373293e-10,1.3414003999684977e-10,2.2635126319828492e-09,1.9315824053979094e-09,1.0599669998853395e-08,9.045293489205687e-09,1.2095363101930802e-08,1.0321652384207079e-08,inf,inf,inf,inf,2.1607590938109648e-09,1.8438970425592987e-09
1854,NAM,2905.0,4.7326588449734585e-11,4.259732409707909e-11,1.5975160325752926e-09,1.4378790109108604e-09,5.7003464290785494e-09,5.130720642646454e-09,1.0424979902245153e-08,9.383229642109628e-09,inf,inf,inf,inf,2.3650018671190266e-10,2.1286713098043164e-10
1855,NAM,2907.0,1.886994508280326e-11,1.423432839155808e-11,6.895803201850501e-10,5.201770692388035e-10,5.195699937712527e-10,3.9193171370062675e-10,6.366952913570039e-09,4.802838494105455e-09,1.167812298547885e-09,8.809259213149442e-10,inf,inf,8.650268994917269e-11,6.525232002989674e-11
1856,NAM,2913.0,1.942860725422202e-09,1.6579521317169211e-09,4.467403661125449e-08,3.812286349858331e-08,2.778036873938609e-07,2.3706548271152233e-07,2.9953475249457504e-07,2.5560982057206496e-07,1.63086767510358e-06,1.3917109461866427e-06,inf,inf,4.607924322883881e-09,3.932200519548512e-09
1857,NAM,2918.0,9.94030709925011e-10,6.838667577248245e-10,2.7325310090654814e-08,1.87990884274906e-08,9.201492920399718e-08,6.330383022247261e-08,1.487664382777083e-07,1.023473629008117e-07,6.877740315992031e-10,4.73170287739461e-10,inf,inf,1.0452056109383721e-09,7.190737319998309e-10
1858,NAM,2919.0,3.7771220522807503e-10,2.598559768459302e-10,3.0316026355006914e-08,2.085662187646388e-08,6.928404996027534e-08,4.766558833172533e-08,3.6597979219520487e-07,2.51784387929243e-07,1.0204127908803069e-08,7.0201692953017344e-09,inf,inf,7.189562576197329e-09,4.9462283200633874e-09
1859,NAM,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,NER,960.0,1.87369112275083e-08,1.6214488622067987e-08,3.6284176199197444e-07,3.139948495242111e-07,3.809838701416552e-05,3.296946093512979e-05,3.089058297697915e-06,2.6731994410792946e-06,2.4846773584304484e-08,2.1501821868394505e-08,2.5398924781241865e-06,2.1979640714398237e-06,2.2859031697560126e-07,1.9781676118922945e-07
1861,NER,976.0,1.5840575353283105e-08,1.3399675585142369e-08,2.6535806981210573e-07,2.2446861746374788e-07,4.4606662021044116e-06,3.77331496292021e-06,1.977211932970064e-06,1.6725401618306752e-06,1.2453596752249971e-08,1.0534601971622582e-08,8.121211001122455e-07,6.869800518386847e-07,1.6537612253222514e-07,1.398930494656109e-07
1862,NER,1016.0,1.912693172555558e-08,1.6179632011187825e-08,2.4312225141951195e-07,2.0565915213904646e-07,2.8897975228923526e-06,2.44450396844203e-06,2.4471642953555732e-06,2.0700768078169545e-06,inf,inf,7.727848504564349e-06,6.537051882451231e-06,1.9397565507209222e-06,1.6408563397558678e-06
1863,NER,1049.0,9.35697124368228e-09,7.915140474923625e-09,1.89256108357701e-07,1.6009332981545662e-07,6.692986489598619e-07,5.661653422063016e-07,1.1657865538412178e-06,9.861486262085676e-07,9.481730860264709e-07,8.02067568125594e-07,4.904343689533584e-06,4.148625471749033e-06,9.481730860264709e-07,8.02067568125594e-07
1864,NER,1052.0,5.559097097814315e-09,4.7024868728382096e-09,6.32922657984837e-08,5.353945862657747e-08,4.542576485642553e-07,3.842603558947794e-07,6.162410143373457e-07,5.212834439544568e-07,4.968443031171543e-09,4.202847642599149e-09,8.932032559155303e-07,7.55568127667812e-07,1.691384861675419e-08,1.430756644289072e-08
1865,NER,1053.0,5.299250907955582e-09,4.482680800868692e-09,4.3451425265601126e-08,3.6755925165965665e-08,9.241376663995072e-07,7.817358050190647e-07,5.155053504006272e-07,4.3607030071302825e-07,inf,inf,1.3532015653774365e-06,1.1446845567769326e-06,7.577928798376483e-07,6.410233545242229e-07
1866,NER,2511.0,1.5383364933679965e-09,1.3846131809808957e-09,4.3088856491184735e-08,3.8783061383707666e-08,1.4475919482063664e-07,1.302936581696806e-07,1.6868829267637707e-07,1.5183156255073077e-07,inf,inf,inf,inf,1.256933476288485e-08,1.1313302820209757e-08
1867,NER,2514.0,4.395591126716479e-10,3.9563472871460903e-10,1.703174891992911e-08,1.5329795627522483e-08,5.920261028293399e-08,5.3286595552808125e-08,7.259686577185558e-08,6.534238619376384e-08,2.9170741113663904e-08,2.625575926924224e-08,inf,inf,1.6888323802647523e-08,1.5200702734824454e-08
1868,NER,2731.0,4.041715098842322e-08,3.4189207098992204e-08,6.838254968838954e-07,5.784537247375841e-07,5.4562131578689285e-06,4.615456484898184e-06,3.279756059529473e-06,2.774373166123115e-06,inf,inf,4.401246142203683e-06,3.723051035748242e-06,1.713403059451888e-06,1.4493820225088752e-06
1869,NER,2735.0,2.86935858030694e-08,2.4272144954374333e-08,3.3844697991169694e-07,2.862951396931424e-07,2.113853820366098e-06,1.788126680729998e-06,1.816716836427696e-06,1.5367760131990336e-06,2.301327821218152e-08,1.9467125108555165e-08,2.31424000759197e-06,1.95763503763534e-06,7.70727691380273e-07,6.519650201241536e-07
1870,NER,2805.0,4.943838800990889e-10,4.449809516973642e-10,2.5100555641422093e-08,2.2592300410794142e-08,2.2370870241131826e-07,2.0135387764265067e-07,1.542818704703303e-07,1.388647492668594e-07,inf,inf,inf,inf,1.9885218288430017e-08,1.7898122723827315e-08
1871,NER,2903.0,6.143615047498292e-12,5.2426916305256375e-12,8.83336477096333e-11,7.538006075586937e-11,2.2839752911897835e-10,1.949044341299342e-10,4.4305627545325105e-10,3.780847935966428e-10,8.328070459411874e-10,7.106810071663849e-10,inf,inf,3.3334110060597828e-12,2.8445867534763576e-12
1872,NER,2905.0,1.6332920643353382e-11,1.4700800055253075e-11,5.432637776120245e-10,4.889763653621793e-10,1.895216317255118e-09,1.7058306196300887e-09,3.5273294993841672e-09,3.17484954661459e-09,3.560511278317898e-05,3.204715527612966e-05,inf,inf,9.21564032627647e-11,8.294737284041697e-11
1873,NER,2907.0,3.043987757441554e-11,2.2961975336532716e-11,2.248269729766787e-09,1.6959566922886766e-09,7.142688488000085e-09,5.388005799203455e-09,1.130747210386218e-08,8.529662937463387e-09,2.0250493566429083e-11,1.5275729433806275e-11,inf,inf,1.8335394305251454e-10,1.3831096094047613e-10
1874,NER,2908.0,1.1858274149230315e-10,1.011933107038728e-10,3.755120231189744e-07,3.204454910581121e-07,6.346682130834569e-08,5.415980173185202e-08,1.5020480924758976e-06,1.2817819642324485e-06,inf,inf,inf,inf,4.5061441767075195e-08,3.845345806747167e-08
1875,NER,2913.0,5.681063141197768e-12,4.847970120617084e-12,1.3021700735709938e-10,1.1112148292903763e-10,6.139642792459938e-10,5.239301882293874e-10,8.099282978641962e-10,6.911572869897781e-10,inf,inf,inf,inf,1.4489877593651468e-11,1.2365026031133118e-11
1876,NER,2918.0,7.39152377468465e-11,5.0851722667812535e-11,1.7433160801293237e-09,1.1993552145864078e-09,4.210475784971359e-09,2.8966956400818526e-09,8.564629164465985e-09,5.8922376535637195e-09,6.145010118158334e-11,4.2276039399307924e-11,inf,inf,8.921411522790431e-11,6.137694450989184e-11
1877,NER,2919.0,1.00573436133231e-10,6.919185594061376e-11,8.146771958653685e-09,5.604762981325103e-09,1.9661795850498336e-08,1.3526793936116987e-08,1.1334653681608293e-07,7.797941035201988e-08,5.164709183532823e-10,3.5531829033739477e-10,inf,inf,4.941958158268115e-10,3.3999361073678676e-10
1878,NER,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,NGA,960.0,2.002926307120548e-08,1.7332859948638187e-08,3.8786825725509035e-07,3.3565219836718767e-07,4.07261691550853e-05,3.524348268331754e-05,3.3021217070210566e-06,2.857579576326833e-06,2.6560544507468135e-08,2.298487949710716e-08,2.715077954910635e-06,2.349565521946518e-06,2.4435700946870685e-07,2.1146089137338588e-07
1880,NGA,976.0,3.555083850308506e-08,3.0072752541933156e-08,4.858854051011709e-07,4.1101454048900846e-07,3.0907544278041613e-06,2.6144951002259174e-06,2.3727832537616356e-06,2.0071572607162125e-06,5.606094868059882e-09,4.742242680974632e-09,4.175256769702371e-07,3.531884729621625e-07,1.3848361604305296e-07,1.1714445261293682e-07
1881,NGA,1016.0,5.43814356307961e-08,4.6001712630718406e-08,3.6526647864441983e-07,3.0898197867214085e-07,2.233317094204874e-06,1.8891816663020242e-06,1.8350374077638326e-06,1.5522735381918874e-06,inf,inf,5.4153713846644485e-06,4.58090808630428e-06,1.4459299141995126e-06,1.2231242449858723e-06
1882,NGA,1049.0,2.666301401296319e-09,2.2554467241732043e-09,5.3929184324333116e-08,4.561914945643919e-08,1.907189708221367e-07,1.6133077744674216e-07,3.321949208957931e-07,2.8100647052021927e-07,2.7018520866469364e-07,2.2855193471621802e-07,1.3975097402026564e-06,1.1821652135830422e-06,2.7018520866469364e-07,2.2855193471621802e-07
1883,NGA,1052.0,1.6440626818598903e-09,1.3907264153758004e-09,1.8718228953143543e-08,1.5833906907210805e-08,1.343434077176939e-07,1.1364221565642253e-07,1.822488143086859e-07,1.5416580099201396e-07,1.4693810219122771e-09,1.2429617337421215e-09,2.641583902076184e-07,2.2345379842165355e-07,5.0021481597013686e-09,4.231359093590201e-09
1884,NGA,1053.0,1.1071226364936721e-09,9.365243263659615e-10,9.07789748683915e-09,7.679069642733189e-09,1.9307138829213327e-07,1.6332070712011367e-07,1.076996829505323e-07,9.110406534954031e-08,inf,inf,2.827116720438536e-07,2.3914817517885505e-07,1.5831853701859514e-07,1.3392297867033248e-07
1885,NGA,2511.0,6.826371701146139e-10,6.144224151497698e-10,1.912068990459859e-08,1.7209992342697633e-08,6.423692574833201e-08,5.781784055717309e-08,7.485546838452413e-08,6.737529054309247e-08,inf,inf,inf,inf,5.577645170448673e-09,5.020280709150558e-09
1886,NGA,2514.0,6.185893506788841e-11,5.5677478383756015e-11,2.3968695453198118e-09,2.1573545058893684e-09,8.331553867880335e-09,7.498996060519168e-09,1.0216520773778246e-08,9.195601474790308e-09,4.105183872687139e-09,3.694959929103807e-09,inf,inf,2.376685399976765e-09,2.1391873273758884e-09
1887,NGA,2555.0,2.0533695622983675e-10,1.7522555263323953e-10,2.330851969912026e-09,1.9890468429704083e-09,8.502685344007224e-09,7.255818755794539e-09,3.0489426540420374e-08,2.6018339382783825e-08,3.353836951754001e-09,2.862017359676246e-09,inf,inf,1.8293656100476365e-10,1.5611003780052247e-10
1888,NGA,2731.0,2.9042147102316124e-08,2.4566995881646597e-08,4.956541948375545e-07,4.192780416818411e-07,3.305141286674455e-06,2.795846742733286e-06,2.3437636062744952e-06,1.982609297447803e-06,inf,inf,3.1592267849774743e-06,2.672416441604608e-06,1.261928105023441e-06,1.0674755709288646e-06
1889,NGA,2735.0,5.679719014992355e-09,4.804521964531307e-09,3.678632022477719e-08,3.111785689533132e-08,2.3453566888581447e-07,1.9839568993704072e-07,3.1906373698680233e-07,2.698986918881224e-07,inf,inf,2.0254207567851905e-07,1.7133204103416672e-07,1.3469047949839012e-07,1.139358065874567e-07
1890,NGA,2805.0,7.34298518318609e-10,6.609213339356638e-10,3.728135474962468e-08,3.3555893274129463e-08,3.322700745879607e-07,2.990668991494438e-07,2.2915178558629524e-07,2.0625304290443823e-07,inf,inf,inf,inf,2.9535118181259605e-08,2.6583724764967812e-08
1891,NGA,2903.0,1.5247664721022616e-11,1.3011688330068423e-11,2.1770698776404917e-10,1.8578159501095353e-10,5.22994790935963e-10,4.4630081670969817e-10,1.0080887883521385e-09,8.602587585093899e-10,2.333026200608998e-09,1.990902236088258e-09,inf,inf,9.24122752314096e-12,7.886058259962577e-12
1892,NGA,2905.0,1.7401460227309286e-11,1.5662562321651614e-11,5.493739461241409e-10,4.944759552739859e-10,1.779711493518117e-09,1.6018679937009716e-09,3.5127099546114475e-09,3.161690907734529e-09,inf,inf,inf,inf,1.880822091627977e-10,1.69287478414203e-10
