,ISO3,FBS Code2,EnergyI-BaU,EnergyI-HalfW
1369,PER,1052.0,1.2649399529322833e-09,1.1258029903799851e-09
1370,PER,1053.0,5.802061124604691e-10,5.163863904611052e-10
1371,PER,2511.0,2.9708913442322245e-10,2.595670992047403e-10
1372,PER,2514.0,9.895362960913999e-11,8.6455893593317e-11
1373,PER,2555.0,4.459793974240592e-09,4.004160083650678e-09
1374,PER,2731.0,2.1710651345322087e-08,1.932259009686708e-08
1375,PER,2735.0,1.0179548125251316e-07,9.059849594883028e-08
1376,PER,2805.0,4.5245163402884216e-10,3.9530748373990797e-10
1377,PER,2903.0,1.560767797511855e-10,1.401312291720498e-10
1378,PER,2905.0,7.948198549140407e-11,6.944349699321876e-11
1379,PER,2907.0,2.9615612460463824e-11,2.3309643896885018e-11
1381,PER,2913.0,6.732045235696514e-11,6.044267284498666e-11
1382,PER,2918.0,3.2557871799007587e-10,2.3341434281929247e-10
1383,PER,2919.0,5.948314410053591e-11,4.2644737576106166e-11
1385,PRY,960.0,3.229639103440727e-09,2.8584350525754934e-09
1386,PRY,976.0,5.3061395118309914e-08,4.7224911474612236e-08
1387,PRY,1016.0,1.491727519241129e-07,1.327645077618703e-07
1388,PRY,1049.0,1.3708760995733877e-09,1.2200866995801108e-09
1389,PRY,1052.0,4.117776766104985e-09,3.6648422608929862e-09
1390,PRY,1053.0,8.751149753299892e-09,7.788567780383407e-09
1391,PRY,2511.0,5.672379280235157e-11,4.9559639339156627e-11
1392,PRY,2514.0,4.54426962489896e-11,3.9703333036034315e-11
1393,PRY,2555.0,9.895672949362907e-11,8.884683654349264e-11
1394,PRY,2731.0,3.9977656980233595e-08,3.558031800039258e-08
1395,PRY,2735.0,1.5807342665654813e-07,1.4068615353402465e-07
1396,PRY,2805.0,3.647114770505678e-10,3.1864881335522955e-10
1397,PRY,2903.0,3.3142244822884184e-10,2.9756274520499193e-10
1398,PRY,2905.0,7.728346716342183e-10,6.752264914379907e-10
1399,PRY,2907.0,7.606884680638427e-12,5.987172249335094e-12
1401,PRY,2913.0,3.516943133969143e-11,3.157635396354042e-11
1402,PRY,2918.0,2.539425362176731e-09,1.8205683274088971e-09
1403,PRY,2919.0,5.182086390061255e-10,3.7151485104312535e-10
1405,SLV,960.0,2.5755270926626842e-09,2.2795045157465783e-09
1406,SLV,976.0,1.1387244632015174e-07,1.0134705627087901e-07
1407,SLV,1016.0,8.621174751369335e-08,7.67288936773713e-08
1408,SLV,1049.0,1.6406000175968637e-09,1.4601423581779151e-09
1409,SLV,1052.0,5.276064257776196e-10,4.695724018418586e-10
1410,SLV,1053.0,3.9681613658285914e-10,3.531683793846701e-10
1411,SLV,2514.0,7.667546850048237e-11,6.699144005206992e-11
1412,SLV,2555.0,1.1278166953990245e-10,1.012593545682917e-10
1413,SLV,2731.0,2.291532207076728e-08,2.0394753168312123e-08
1414,SLV,2805.0,7.880565036085153e-10,6.885258225556399e-10
1415,SLV,2903.0,1.9343682026757582e-10,1.7367438919768198e-10
1416,SLV,2905.0,9.534981329246218e-11,8.330723536587006e-11
1417,SLV,2907.0,1.8711557152730278e-10,1.4727358232709788e-10
1419,SLV,2913.0,1.3836627567994496e-10,1.2423011493381427e-10
1420,SLV,2918.0,3.1780092947851776e-09,2.278382799696682e-09
1421,SLV,2919.0,5.61604948816312e-10,4.026265932284234e-10
1423,SUR,960.0,1.6636959938394364e-09,1.4724762715913607e-09
1424,SUR,976.0,7.733477903523497e-08,6.882834659180359e-08
1425,SUR,1016.0,1.5730160137352922e-07,1.399992251073754e-07
1426,SUR,1049.0,2.283057857362293e-09,2.0319331024929575e-09
1427,SUR,1052.0,2.403020675498328e-09,2.1387006206497573e-09
1428,SUR,1053.0,1.7069263668279118e-09,1.5191731462656867e-09
1429,SUR,2514.0,2.6916088417317558e-08,2.351661566480809e-08
1430,SUR,2555.0,4.7428000975154925e-08,4.258252947310157e-08
1431,SUR,2731.0,1.9290713346851636e-08,1.716883297274687e-08
1432,SUR,2805.0,8.503798369591396e-10,7.429777865495377e-10
1433,SUR,2903.0,1.564010415705855e-08,1.4042236285252766e-08
1434,SUR,2907.0,2.0136367692027678e-10,1.5848787895388154e-10
1436,SUR,2913.0,1.4517786553403518e-10,1.3034580017790504e-10
1437,SUR,2918.0,2.1792480721831114e-09,1.562349528707021e-09
1438,SUR,2919.0,9.716635802662837e-11,6.966063919331752e-11
1440,TTO,960.0,5.8410569306913926e-09,5.169705140425677e-09
1441,TTO,976.0,2.2026913398396882e-08,1.960406493230884e-08
1442,TTO,1016.0,1.3502115545390967e-08,1.2016951494195538e-08
1443,TTO,1049.0,8.280545065462866e-10,7.369727215164796e-10
1444,TTO,1052.0,1.1571467740260388e-09,1.0298665130208012e-09
1445,TTO,1053.0,1.4703964787315016e-09,1.3086603430959403e-09
1446,TTO,2514.0,1.7894637743562327e-09,1.5634564419307353e-09
1447,TTO,2731.0,2.4234701162770578e-08,2.1569007269290513e-08
1448,TTO,2735.0,2.333799588585211e-07,2.0770935013050877e-07
1449,TTO,2805.0,3.812048725218339e-09,3.330591108803298e-09
1450,TTO,2903.0,3.227417873293913e-09,2.8976894215622986e-09
1451,TTO,2907.0,3.302498080838608e-10,2.5993065089320974e-10
1452,TTO,2913.0,1.1342668361585764e-10,1.018384709201345e-10
1453,TTO,2918.0,6.226004794439771e-09,4.463555930360966e-09
1454,TTO,2919.0,2.609048921703813e-10,1.8704829455758288e-10
1456,URY,960.0,2.2846604467885275e-09,2.0220691213998882e-09
1457,URY,976.0,2.4531244190595547e-08,2.1832932071987887e-08
1458,URY,1049.0,5.81991822363465e-09,5.179756813551778e-09
1459,URY,1052.0,6.801058626337328e-09,6.0529767610953505e-09
1460,URY,1053.0,5.344515970955106e-09,4.7566463912275145e-09
1461,URY,2511.0,6.617973209647294e-11,5.782130376386318e-11
1462,URY,2514.0,1.31514233234789e-10,1.1490412832217492e-10
1463,URY,2555.0,1.0338349102633177e-10,9.282133893787885e-11
1464,URY,2731.0,1.9805841494855595e-08,1.762729964391763e-08
1465,URY,2735.0,3.169629616132353e-08,2.8209864760511644e-08
1466,URY,2805.0,5.389442332363773e-10,4.70876161546198e-10
1467,URY,2903.0,7.742338430669976e-09,6.951344092858516e-09
1468,URY,2905.0,1.053197542655374e-11,9.201798361537365e-12
1469,URY,2907.0,5.224781097957903e-10,4.112283242332354e-10
1471,URY,2913.0,3.9735868224880576e-10,3.567626180811703e-10
1472,URY,2918.0,5.457652208030645e-09,3.912707536100574e-09
1473,URY,2919.0,9.86242163719774e-10,7.070580900571797e-10
1475,VCT,960.0,2.990348583683749e-09,2.6466477947689932e-09
1476,VCT,976.0,1.4606331237171245e-08,1.2999709074860941e-08
1477,VCT,1016.0,5.283848125223115e-08,4.702651700027621e-08
1478,VCT,1049.0,6.941674917622972e-10,6.178125975379039e-10
1479,VCT,1052.0,3.706035776370248e-10,3.29839068630967e-10
1480,VCT,1053.0,1.046987674872492e-09,9.318243546107196e-10
1481,VCT,2514.0,1.2686250168369516e-09,1.1083990541701638e-09
1482,VCT,2731.0,1.280260904787292e-08,1.1394387154385958e-08
1483,VCT,2903.0,5.810862576971425e-10,5.217197053648756e-10
1484,VCT,2907.0,5.255009315898394e-11,4.136075051357775e-11
1486,VCT,2913.0,1.35920348703801e-10,1.2203407556025382e-10
1487,VCT,2918.0,2.9716674873905207e-09,2.1304519470092007e-09
1488,VCT,2919.0,4.9427365645701576e-11,3.543553503958442e-11
1490,VEN,960.0,5.841466135532962e-09,5.170067312614383e-09
1491,VEN,976.0,2.872025645515887e-08,2.5561174288744154e-08
1492,VEN,1016.0,5.030868978260969e-08,4.47749897282223e-08
1493,VEN,1049.0,1.5527014387915036e-09,1.3819121760733559e-09
1494,VEN,1052.0,5.921327383269599e-10,5.270011481296516e-10
1495,VEN,1053.0,3.814711190705639e-10,3.3951123576869953e-10
1496,VEN,2511.0,3.156682940556747e-07,2.757997311413477e-07
1497,VEN,2514.0,7.913145569389847e-11,6.913723872867469e-11
1498,VEN,2555.0,1.034863104717373e-09,9.291365385679526e-10
1499,VEN,2731.0,2.7686813453984376e-08,2.464140476259986e-08
1500,VEN,2735.0,8.496882891747517e-07,7.562268980644632e-07
1501,VEN,2805.0,8.557580158889459e-10,7.4767670731796e-10
1502,VEN,2903.0,1.202357163835133e-09,1.0795186032197538e-09
1503,VEN,2905.0,6.423582419966926e-10,5.612290932451718e-10
1504,VEN,2907.0,6.808180576492129e-11,5.3585339501446e-11
1506,VEN,2913.0,6.6795244978779e-11,5.997112316544572e-11
1507,VEN,2918.0,6.861809337039165e-10,4.919377798536274e-10
1508,VEN,2919.0,1.3143618358200228e-10,9.422940971959993e-11
1510,BDI,960.0,1.473430815181438e-08,1.2750728707669115e-08
1511,BDI,976.0,3.417729603807431e-08,2.8910861447507337e-08
1512,BDI,1016.0,2.7531311097446227e-08,2.3288967030035898e-08
1513,BDI,1049.0,9.84998139904003e-09,8.332181901427449e-09
1514,BDI,1052.0,1.1860646508896073e-09,1.0033020386239909e-09
1515,BDI,1053.0,7.289414174208133e-10,6.166176604177655e-10
1516,BDI,2511.0,2.1131712835261326e-10,1.9020057220606214e-10
1517,BDI,2514.0,7.332068525400036e-11,6.599387564353578e-11
1518,BDI,2555.0,2.5377159288576757e-10,2.1655754727489589e-10
1519,BDI,2731.0,3.992249555764477e-08,3.3770773920207034e-08
1520,BDI,2735.0,0.0,0.0
1521,BDI,2805.0,5.502683891284658e-10,4.952810181316661e-10
1522,BDI,2903.0,3.0995091263661416e-11,2.644985147979703e-11
1523,BDI,2905.0,2.5784995170677422e-11,2.320834507844449e-11
1524,BDI,2907.0,1.4015762559083704e-12,1.0572631030384752e-12
1526,BDI,2913.0,1.0206414925011624e-11,8.709706856847994e-12
1527,BDI,2918.0,6.959938571802573e-11,4.7882530967495325e-11
1528,BDI,2919.0,4.649646844583798e-12,3.19883367829839e-12
1530,BEN,960.0,2.3113815101025158e-08,2.0002159769958786e-08
1531,BEN,976.0,3.7053476107419495e-08,3.1343846297750805e-08
1532,BEN,1016.0,2.1254232811850508e-08,1.7979133846982255e-08
1533,BEN,1049.0,7.058021334554516e-09,5.970439459854755e-09
1534,BEN,1052.0,1.0744867069516677e-08,9.089173197687051e-09
1535,BEN,1053.0,2.0362269222715278e-09,1.722461436384403e-09
1536,BEN,2514.0,6.842845799468713e-11,6.159052021590198e-11
1537,BEN,2555.0,1.6775302191219275e-10,1.4315307146930763e-10
1538,BEN,2731.0,2.877514189402e-08,2.434113393592062e-08
1539,BEN,2735.0,1.3582525521208577e-10,1.1489572288382204e-10
1540,BEN,2805.0,1.5189763130951813e-10,1.367187630129393e-10
1541,BEN,2903.0,1.5846577322699604e-11,1.3522774076807532e-11
1542,BEN,2905.0,1.9739309963914685e-11,1.7766794766511255e-11
1543,BEN,2907.0,1.9196700624830078e-13,1.448081271721783e-13
1545,BEN,2913.0,1.6214347138485205e-12,1.3836612707690543e-12
1546,BEN,2918.0,7.719863448850839e-11,5.311061252063607e-11
1547,BEN,2919.0,3.0345453625921265e-11,2.087686705817502e-11
1549,BFA,960.0,4.5693653764094714e-08,3.954222870901413e-08
1550,BFA,976.0,2.1362557642136126e-08,1.807076672970719e-08
1551,BFA,1016.0,3.2038570342815305e-08,2.710169543914395e-08
1552,BFA,1049.0,5.0364959029077264e-09,4.260414137727318e-09
1553,BFA,1052.0,1.720583904175118e-09,1.4554563593036318e-09
1554,BFA,1053.0,1.973227601304997e-09,1.6691697822488218e-09
1555,BFA,2514.0,7.65302021328668e-11,6.888267103662282e-11
1556,BFA,2555.0,1.479070764624357e-10,1.2621741203998228e-10
1557,BFA,2731.0,4.13946085255001e-08,3.5016046629941925e-08
1558,BFA,2735.0,4.828534898651702e-08,4.084498179547581e-08
1559,BFA,2805.0,1.565509381500074e-09,1.4090707292710106e-09
1560,BFA,2903.0,4.028017636232654e-11,3.4373335871175395e-11
1561,BFA,2905.0,1.6921724949368312e-11,1.52307661625653e-11
1562,BFA,2907.0,2.4005603585982386e-10,1.8108353955510035e-10
1564,BFA,2913.0,1.20931364393444e-11,1.0319752248014386e-11
1565,BFA,2918.0,2.5536327457645243e-09,1.7568315836013449e-09
1566,BFA,2919.0,1.4992908920751055e-09,1.031472358964756e-09
1568,BWA,960.0,2.447713591328798e-09,2.118194599674146e-09
1569,BWA,976.0,1.5587062506932294e-08,1.3185226941579507e-08
1570,BWA,1016.0,2.079075721957778e-08,1.7587075955170952e-08
1571,BWA,1049.0,5.978801494521964e-10,5.057518343104523e-10
1572,BWA,1052.0,1.02192395972447e-09,8.64454050916396e-10
1573,BWA,1053.0,1.0222703621707405e-10,8.64747075651824e-11
1574,BWA,2514.0,1.0597999772995511e-09,9.538959935608718e-10
1575,BWA,2731.0,2.3554000011348055e-08,1.9924526214831543e-08
1576,BWA,2735.0,5.612655444709872e-09,4.747792327802524e-09
1577,BWA,2903.0,1.0947185803828535e-09,9.341848235577768e-10
1578,BWA,2905.0,1.19352771821081e-10,1.074260551982768e-10
1579,BWA,2907.0,1.2251480941635725e-10,9.241765264334889e-11
1580,BWA,2913.0,6.193429514364045e-10,5.285201111750788e-10
1581,BWA,2918.0,3.2672850957462914e-09,2.2478054678604645e-09
1582,BWA,2919.0,5.296749017892119e-09,3.6440228065200254e-09
1584,CAF,960.0,1.6790035629866115e-08,1.4529707611833733e-08
1585,CAF,976.0,2.4898403981754823e-08,2.106176881221576e-08
1586,CAF,1016.0,7.593061882215054e-08,6.423034747819608e-08
1587,CAF,1049.0,4.3685625441304956e-09,3.695403705940545e-09
1588,CAF,1052.0,1.34476458684562e-09,1.1375476458552142e-09
1589,CAF,1053.0,4.048112500765346e-09,3.424332325856624e-09
1590,CAF,2514.0,7.86746158195001e-11,7.081279716233649e-11
1591,CAF,2731.0,2.898175296075389e-08,2.4515907970625152e-08
1592,CAF,2735.0,3.704399152345638e-12,3.13358232086059e-12
1593,CAF,2805.0,5.817726971459832e-10,5.236371549891057e-10
1594,CAF,2903.0,5.90844561026031e-13,5.042008347014077e-13
1595,CAF,2905.0,1.4197150120466514e-11,1.2778453396840806e-11
1596,CAF,2907.0,1.5705836367978175e-13,1.1847518980307784e-13
1598,CAF,2913.0,6.925674748031739e-14,5.910067078833985e-14
1599,CAF,2918.0,8.686516437212284e-12,5.976092863658004e-12
1600,CAF,2919.0,7.262640485693677e-13,4.996503983108392e-13
1602,CIV,960.0,3.965850865149151e-08,3.431955403373644e-08
1603,CIV,976.0,2.411303918691586e-08,2.0397422143478576e-08
1604,CIV,1016.0,6.020913694883202e-08,5.093141406688519e-08
1605,CIV,1049.0,3.977386630053665e-09,3.3645047184700753e-09
1606,CIV,1052.0,2.2721582777466565e-09,1.9220377493163946e-09
1607,CIV,1053.0,5.48536289188403e-09,4.640114489451952e-09
1608,CIV,2514.0,6.559603700488442e-11,5.904113817011726e-11
1609,CIV,2555.0,4.5174998324744595e-09,3.855036225334299e-09
1610,CIV,2731.0,2.128303351043111e-08,1.800349659953376e-08
1611,CIV,2735.0,0.0,0.0
1612,CIV,2805.0,1.9862247019140347e-10,1.7877446933855834e-10
1613,CIV,2903.0,6.464504639837129e-12,5.5165247348251426e-12
1614,CIV,2905.0,5.3066432363768306e-11,4.776359530913627e-11
1615,CIV,2907.0,8.49552392932043e-13,6.408501823277281e-13
1617,CIV,2913.0,4.131899790346742e-12,3.525982061301591e-12
1618,CIV,2918.0,3.0960489342384057e-10,2.1299995314779994e-10
1619,CIV,2919.0,2.2401534953683177e-11,1.5411661756396183e-11
1621,CMR,960.0,7.595089468924682e-09,6.572614359012717e-09
1622,CMR,976.0,1.691835004370863e-08,1.4311374237716003e-08
1623,CMR,1016.0,2.4646525683636956e-08,2.0848702846716112e-08
1624,CMR,1049.0,5.02765349804383e-09,4.2529342732699876e-09
1625,CMR,1052.0,4.7973474724529126e-09,4.058116474080504e-09
1626,CMR,1053.0,3.5587856444872086e-09,3.0104066329451177e-09
1627,CMR,2511.0,8.156109919324035e-09,7.34108392312812e-09
1628,CMR,2514.0,5.6227556503043706e-11,5.060883376562952e-11
1629,CMR,2555.0,2.418669585170682e-10,2.0639865442651295e-10
1630,CMR,2731.0,3.303889801147629e-08,2.7947881006268618e-08
1631,CMR,2735.0,3.769180644687081e-10,3.188381528713658e-10
1632,CMR,2805.0,8.344295200292593e-10,7.510464173560317e-10
1633,CMR,2903.0,1.84378640897515e-11,1.573406455332377e-11
1634,CMR,2905.0,1.4495589773483407e-11,1.3047070490094472e-11
1635,CMR,2907.0,1.5343800575805285e-12,1.1574421399330556e-12
1637,CMR,2913.0,1.988298145818503e-12,1.6967264334566377e-12
1638,CMR,2918.0,8.978844678877137e-11,6.17720693872901e-11
1639,CMR,2919.0,8.026248510784136e-12,5.521846046565026e-12
1641,COG,960.0,3.5649887113637644e-09,3.0850585881702775e-09
1642,COG,976.0,3.45978621336296e-08,2.9266621836058055e-08
1643,COG,1016.0,5.6424519856694416e-08,4.772997471776974e-08
1644,COG,1049.0,3.5452815828856923e-09,2.9989834339446727e-09
1645,COG,1052.0,2.3983366236466858e-09,2.028773070680833e-09
1646,COG,1053.0,1.2889262814200232e-09,1.0903135548427298e-09
1647,COG,2514.0,1.0089536892134246e-10,9.081306873411216e-11
1648,COG,2731.0,4.5865245118238986e-08,3.8797795629945985e-08
1649,COG,2735.0,1.839781135754839e-12,1.5562862974967745e-12
1650,COG,2805.0,1.6783046192855449e-09,1.5105945334991125e-09
1651,COG,2903.0,1.3887908476450927e-11,1.1851331988101028e-11
1653,COG,2907.0,1.3883886529959633e-13,1.0473151848156638e-13
1655,COG,2913.0,4.5446040144517636e-13,3.878165745479367e-13
1656,COG,2918.0,4.6426673932408105e-12,3.1940320009327203e-12
1657,COG,2919.0,2.2639954852706116e-12,1.5575688321867377e-12
1659,CPV,960.0,5.908837631726125e-09,5.1133711093539396e-09
1660,CPV,976.0,3.410472685447215e-08,2.884947456628234e-08
1661,CPV,1016.0,9.382609160235841e-09,7.93682780362444e-09
1662,CPV,1049.0,9.709075381792536e-10,8.212988319313047e-10
1663,CPV,1052.0,1.118525756143589e-09,9.461703209437897e-10
1664,CPV,1053.0,4.942052721961764e-09,4.180523858638276e-09
1665,CPV,2514.0,5.326506100575707e-10,4.794237533353513e-10
1666,CPV,2731.0,1.509703637168751e-08,1.2770709722723549e-08
1667,CPV,2903.0,8.141889979858683e-11,6.94793181604817e-11
1668,CPV,2907.0,5.709690428496323e-11,4.3070400161058067e-11
1670,CPV,2913.0,6.067162676167586e-11,5.1774505299341305e-11
1671,CPV,2918.0,3.058873505077889e-10,2.104423822444876e-10
1672,CPV,2919.0,2.1626477471734743e-10,1.4878442770364629e-10
1674,ETH,960.0,1.852741885658216e-08,1.603319878066633e-08
1675,ETH,976.0,3.235924233370937e-08,2.7372954566504597e-08
1676,ETH,1016.0,5.163473538501758e-08,4.367825584949518e-08
1677,ETH,1049.0,2.515474197223498e-08,2.127860726889906e-08
1678,ETH,1052.0,3.964173074579875e-09,3.3533272610402626e-09
1679,ETH,1053.0,4.9973512852317245e-09,4.2273013772331644e-09
1680,ETH,2511.0,4.1360128576585234e-11,3.722708226782285e-11
1681,ETH,2514.0,4.3130579450310613e-11,3.882061503949382e-11
1682,ETH,2555.0,1.1323742349240682e-10,9.663185076149476e-11
1683,ETH,2731.0,6.812108939398476e-08,5.7624201017211936e-08
1684,ETH,2735.0,2.8946006482965605e-08,2.448566972517056e-08
1685,ETH,2805.0,1.4883532849664694e-09,1.3396247083815434e-09
1686,ETH,2903.0,3.310890296685741e-11,2.8253685678257342e-11
1687,ETH,2905.0,5.380526105005617e-12,4.8428594119169866e-12
1688,ETH,2907.0,1.6022696311508634e-11,1.2086538673823134e-11
1690,ETH,2913.0,2.6114446965127777e-11,2.2284923694174395e-11
1691,ETH,2918.0,7.887734203717471e-10,5.426551877957974e-10
1692,ETH,2919.0,5.779102174774267e-10,3.975868982077532e-10
1694,GHA,960.0,3.1441373960009785e-08,2.720863615921391e-08
1695,GHA,976.0,3.639990707964464e-08,3.0790986774067845e-08
1696,GHA,1016.0,5.819109189676602e-08,4.922433282704362e-08
1697,GHA,1049.0,3.4637613492569913e-09,2.930024784407792e-09
1698,GHA,1052.0,3.4238670611016096e-09,2.8962778713658035e-09
1699,GHA,1053.0,5.589446758714867e-09,4.728159905611113e-09
1700,GHA,2514.0,5.940797578841992e-11,5.347143923755491e-11
1701,GHA,2731.0,3.112744107865432e-08,2.6330963550711855e-08
1702,GHA,2735.0,9.293371623941918e-11,7.861341023019079e-11
1703,GHA,2805.0,3.701883967201336e-10,3.3319610875425477e-10
1704,GHA,2903.0,1.577591407762963e-11,1.3462473162663347e-11
1705,GHA,2905.0,1.8193375320930707e-11,1.637534270589986e-11
1706,GHA,2907.0,3.372455086683291e-13,2.543973126523748e-13
1708,GHA,2913.0,2.5774304992744355e-12,2.199466145312933e-12
1709,GHA,2918.0,3.1178002352785135e-10,2.1449638495519523e-10
1710,GHA,2919.0,1.1106741839026615e-11,7.641143733793483e-12
1712,GIN,960.0,2.6175961121948064e-08,2.2652069950590413e-08
1713,GIN,976.0,2.953398070269232e-08,2.498304205042087e-08
1714,GIN,1016.0,2.915357290869417e-08,2.4661251906063622e-08
1715,GIN,1049.0,4.401342555227709e-08,3.723132592334118e-08
1716,GIN,1052.0,1.023678061134161e-08,8.659378600148088e-09
1717,GIN,1053.0,3.1348988498999975e-08,2.651837237224445e-08
1718,GIN,2514.0,6.749556523282272e-11,6.075084981863334e-11
1719,GIN,2731.0,5.4679879357343264e-08,4.625416868278498e-08
1720,GIN,2735.0,4.5346847650487993e-10,3.8359278862902986e-10
1721,GIN,2805.0,1.0552706550313472e-09,9.498192786545413e-10
1722,GIN,2903.0,7.318965933969469e-12,6.245684527670539e-12
1723,GIN,2905.0,2.700636278566508e-11,2.4307663534338758e-11
1724,GIN,2907.0,1.1331491040307402e-12,8.547781348909576e-13
1726,GIN,2913.0,3.1391755652236844e-13,2.678834747182029e-13
1727,GIN,2918.0,2.576102278403172e-11,1.7722900259610818e-11
1728,GIN,2919.0,3.1803142293568207e-12,2.187971819040124e-12
1730,GMB,960.0,3.1433912629760313e-09,2.720217929698263e-09
1731,GMB,976.0,1.8760558593477886e-08,1.5869713905092255e-08
1732,GMB,1016.0,6.306153522301652e-08,5.334428169708591e-08
1733,GMB,1049.0,1.806324717911183e-09,1.5279852329617006e-09
1734,GMB,1052.0,2.383233106809688e-09,2.0159968790781364e-09
1735,GMB,1053.0,3.255155965086548e-09,2.7535637398524503e-09
1736,GMB,2514.0,9.621365552686819e-11,8.659919088390817e-11
1737,GMB,2731.0,5.673770291200357e-08,4.799489889169104e-08
1738,GMB,2735.0,2.114503439186751e-08,1.7886761987403363e-08
1739,GMB,2805.0,3.640982952086942e-09,3.2771458058235996e-09
1740,GMB,2903.0,3.8343961866011985e-12,3.2721055339883927e-12
1741,GMB,2905.0,1.1132644159510906e-11,1.0020178230759421e-11
1742,GMB,2907.0,1.152064828503268e-12,8.690469964443265e-13
1743,GMB,2913.0,7.350894003446489e-14,6.2729305418384e-14
1744,GMB,2918.0,4.195133745882834e-11,2.8861407241988724e-11
1745,GMB,2919.0,1.0528679588505358e-11,7.2434522408848686e-12
1747,KEN,960.0,7.282143793303327e-09,6.301798425955504e-09
1748,KEN,976.0,2.9699045636121616e-08,2.5122671862413603e-08
1749,KEN,1016.0,3.469416511825488e-08,2.9348085338682167e-08
1750,KEN,1049.0,4.04131154133072e-09,3.4185793372145276e-09
1751,KEN,1052.0,2.5047197083202246e-09,2.1187634145023217e-09
1752,KEN,1053.0,6.834224856179909e-09,5.7811281412671045e-09
1753,KEN,2511.0,1.8102958710433177e-10,1.6293961271334522e-10
1754,KEN,2514.0,7.531594162145019e-11,6.778974948369842e-11
1755,KEN,2555.0,1.438973611465969e-10,1.2279569685037272e-10
1756,KEN,2731.0,1.7084030727877466e-08,1.4451524918425132e-08
1757,KEN,2735.0,1.0555297549332221e-08,8.928814750177986e-09
1758,KEN,2805.0,9.076987651209354e-10,8.16993993163938e-10
1759,KEN,2903.0,6.935170795554478e-11,5.91817058930553e-11
1760,KEN,2905.0,6.414529322681267e-11,5.7735364715477094e-11
1761,KEN,2907.0,3.285381707415812e-11,2.4782903134992673e-11
1763,KEN,2913.0,1.1051355326397045e-10,9.430741937397213e-11
1764,KEN,2918.0,5.997227285735648e-10,4.125933271764096e-10
1765,KEN,2919.0,1.285813229779621e-10,8.846053906678696e-11
1767,MDG,960.0,1.3360481850317483e-08,1.1561851274038794e-08
1768,MDG,976.0,3.219650074694484e-08,2.72352900929472e-08
1769,MDG,1016.0,2.9645478067550284e-08,2.507735860675639e-08
1770,MDG,1049.0,2.115438236168192e-09,1.7894669513493749e-09
1771,MDG,1052.0,1.6123713189725527e-09,1.3639184256361266e-09
1772,MDG,1053.0,1.2428004025224821e-09,1.0512952869122965e-09
1773,MDG,2511.0,4.5274419911934556e-09,4.075022522158457e-09
1774,MDG,2514.0,1.7171124594674632e-10,1.5455243731492403e-10
1775,MDG,2555.0,0.0,0.0
1776,MDG,2731.0,2.849312916153754e-08,2.4102576999580475e-08
1777,MDG,2735.0,4.736681402363539e-09,4.006798536436615e-09
1778,MDG,2805.0,5.800585840170908e-10,5.220943302286006e-10
1779,MDG,2903.0,1.4985733186607824e-10,1.2788167446577142e-10
1780,MDG,2905.0,9.506857875594616e-09,8.556853965962211e-09
1781,MDG,2907.0,7.644933407741196e-12,5.766868540415239e-12
1783,MDG,2913.0,9.036964298894246e-11,7.711748983111238e-11
1784,MDG,2918.0,1.5845922296181974e-09,1.0901574162298236e-09
1785,MDG,2919.0,1.7736423979632982e-10,1.2202189167273782e-10
1787,MLI,960.0,1.9344735880093467e-08,1.67404859859817e-08
1788,MLI,976.0,1.1966894067699737e-08,1.0122896087591082e-08
1789,MLI,1016.0,1.3973721655229854e-08,1.1820488380073318e-08
1790,MLI,1049.0,9.467387694844068e-09,8.008542677295273e-09
1791,MLI,1052.0,3.629857090658677e-09,3.0705265655122895e-09
1792,MLI,1053.0,3.5919078707837583e-09,3.038425002046809e-09
1793,MLI,2511.0,1.011778755222643e-09,9.106734493768457e-10
1794,MLI,2514.0,7.738629261267938e-11,6.965321387141288e-11
1795,MLI,2555.0,2.2331360810383305e-10,1.9056603890980907e-10
1796,MLI,2731.0,3.7521632523745755e-08,3.1739863737898547e-08
1797,MLI,2735.0,1.2275178429338706e-08,1.0383676415439384e-08
1798,MLI,2805.0,3.44588029000699e-10,3.101539416243045e-10
1799,MLI,2903.0,1.1155741374756867e-10,9.519820412830422e-11
1800,MLI,2905.0,1.7309742598131008e-11,1.558000987695824e-11
1801,MLI,2907.0,9.55308836798434e-11,7.206263525768657e-11
1803,MLI,2913.0,2.459257593619695e-11,2.0986225705379662e-11
1804,MLI,2918.0,6.770815202603452e-10,4.658141236006363e-10
1805,MLI,2919.0,3.7640743155060385e-10,2.589583271702534e-10
1807,MUS,960.0,3.7899503045648e-09,3.279735135925131e-09
1808,MUS,976.0,1.613443319288603e-08,1.3648252396969723e-08
1809,MUS,1016.0,3.227226147619689e-08,2.7299376729412764e-08
1810,MUS,1049.0,1.8350026980908436e-09,1.5522441769883109e-09
1811,MUS,1052.0,6.136585479707026e-10,5.19098913989427e-10
1812,MUS,1053.0,1.17402237214388e-09,9.931153740048198e-10
1813,MUS,2514.0,6.886026441103474e-09,6.197917696186399e-09
1814,MUS,2731.0,5.104301904511816e-10,4.3177718033396423e-10
1815,MUS,2735.0,4.534918876685812e-10,3.8361259232881177e-10
1816,MUS,2805.0,4.7685292385695675e-09,4.292018336742902e-09
1817,MUS,2903.0,1.2916153565028704e-08,1.1022078966606783e-08
1818,MUS,2907.0,2.2115043966614722e-10,1.668223181536544e-10
