,ISO3,FBS Code2,EnergyI-BaU_high,EnergyI-HalfW_high,ProteinI-BaU_high,ProteinI-HalfW_high,IronI-BaU_high,IronI-HalfW_high,ZincI-BaU_high,ZincI-HalfW_high,Vitamin AI-BaU_high,Vitamin AI-HalfW_high,Vitamin BI-BaU_high,Vitamin BI-HalfW_high,FolateI-BaU_high,FolateI-HalfW_high
2031,TUR,946.0,1.8238556106848398e-08,1.5977983733750457e-08,3.9837059731931663e-07,3.4899467297098363e-07,9.717631791351139e-06,8.51318282999843e-06,6.076463901677015e-06,5.3233184036570175e-06,3.4864414838108734e-08,3.0543155385028406e-08,4.2740896322366355e-06,3.744338873120866e-06,2.9105966065290946e-07,2.549843582034918e-07
2032,TUR,960.0,2.9126409888369303e-09,2.6049957246368188e-09,5.6403522203172605e-08,5.044594742601445e-08,5.92237014301038e-06,5.296824758488124e-06,4.801921568359948e-07,4.2947226258098005e-07,3.862415224327234e-09,3.4544508522357816e-09,3.948246778349548e-07,3.5312165202752014e-07,3.553422006381055e-08,3.178094784056919e-08
2033,TUR,976.0,7.145669340929019e-09,6.260001495033492e-09,1.1593991671587719e-07,1.0156977846963872e-07,1.5268543425574196e-06,1.3376088384555955e-06,8.066401934554058e-07,7.066614163157519e-07,3.3168205921674312e-09,2.9057182574622912e-09,2.3365819691262534e-07,2.0469750169124068e-07,5.8053227439394067e-08,5.085783755491803e-08
2034,TUR,1016.0,1.7143189979325257e-08,1.501838243277388e-08,2.1766409527443463e-07,1.9068578418938182e-07,2.2880104586147274e-06,2.004423687721088e-06,1.4933639069484591e-06,1.3082693648557496e-06,2.9142661115877065e-08,2.5530582713882817e-08,4.753081285135301e-06,4.1639620490883635e-06,8.173342269022453e-07,7.160299809905412e-07
2035,TUR,1049.0,3.567036928088819e-06,3.1249216045830314e-06,7.214765438486381e-05,6.320533497477623e-05,0.00025514805320917667,0.00022352380418664503,0.000444417705208695,0.00038933448586694403,0.0003614597420463337,0.0003166587225977472,0.001869619409209726,0.0016378899916008273,0.0003614597420463337,0.0003166587225977472
2036,TUR,1052.0,2.3724334271749913e-09,2.0783828767330026e-09,2.7010984773229578e-08,2.366311635695706e-08,1.9386170290629928e-07,1.6983357221303966e-07,2.629906900142034e-07,2.3039438772222309e-07,2.1203623755376486e-09,1.8575546960801215e-09,3.811887477965983e-07,3.339424226403417e-07,7.218254895447313e-09,6.323590454740838e-09
2037,TUR,1053.0,1.857757023250731e-09,1.6274978855160083e-09,1.5231550776673754e-08,1.334368077844191e-08,3.227721719465782e-07,2.8276627178470753e-07,1.8073229531886642e-07,1.5833148511596892e-07,7.308821752726596e-07,6.402932030024965e-07,4.666851772040761e-07,4.0884202271633023e-07,2.367393053623425e-07,2.0739672307713846e-07
2038,TUR,2731.0,1.7040838193569407e-08,1.4928716608442903e-08,2.9052515274260997e-07,2.545160997160165e-07,1.9768256624554822e-06,1.7318085979028815e-06,1.3761449631798316e-06,1.2055790879582668e-06,inf,inf,1.8539513292212527e-06,1.6241638870929748e-06,7.382246214308784e-07,6.467255918711474e-07
2039,TUR,2735.0,2.4108146425924476e-07,2.1120069439030692e-07,1.5033356177336574e-06,1.317005134934815e-06,8.424223945663843e-06,7.380086032289924e-06,1.1200386762274755e-05,9.81215818022691e-06,inf,inf,1.0592922180769565e-05,9.279985614303506e-06,0.00019180925882323322,0.00016803551769701644
2040,YEM,960.0,1.1237370698458151e-08,1.0050432833238367e-08,2.1761256884215724e-07,1.9462742357664215e-07,2.2849320930920356e-05,2.0435880551028865e-05,1.8526475777617166e-06,1.6569632295311459e-06,1.4901730708824937e-08,1.3327747887555226e-08,1.5232880683665696e-06,1.3623920423744875e-06,1.3709592252118946e-07,1.2261528056550807e-07
2041,YEM,976.0,2.8468356520249385e-08,2.493985459936466e-08,3.9779840725858954e-07,3.4849340283592736e-07,2.7307297312067615e-06,2.3922702526932584e-06,2.231627256612441e-06,1.95502888480075e-06,4.000788674604596e-09,3.504912120812142e-09,3.0931676378871195e-07,2.709785901602486e-07,1.0354815495858254e-07,9.071390991125982e-08
2042,YEM,1016.0,3.6208719877465183e-08,3.172084093898357e-08,3.671783388047471e-07,3.2166852959400923e-07,2.2198155939927036e-06,1.944681215166099e-06,1.979232135057762e-06,1.733916800979358e-06,1.4360604326832658e-07,1.258068352542453e-07,5.0855076474772e-06,4.455185925531865e-06,1.3758997556899665e-06,1.2053642726372785e-06
2043,YEM,1052.0,2.364788994890761e-09,2.0716859313182655e-09,2.6923950236595517e-08,2.358686928989393e-08,1.9323704358250217e-07,1.6928633610200683e-07,2.621432839297298e-07,2.2965201313103956e-07,2.1135301641836175e-09,1.8515693011157e-09,3.799604850615249e-07,3.3286639656202695e-07,7.194996303603803e-09,6.303214642095999e-09
2044,YEM,1053.0,2.7560754775979845e-09,2.4144745281406257e-09,2.2598553969471437e-08,1.9797582967377256e-08,4.806326789442252e-07,4.210608055314281e-07,2.681080174325713e-07,2.3487744952667459e-07,inf,inf,7.037835564617161e-07,6.165533143823781e-07,3.941187932965117e-07,3.452698575241094e-07
2045,YEM,2731.0,1.4906905224473566e-08,1.3059273321957939e-08,2.549662107333897e-07,2.2336450012204646e-07,1.6325885860490813e-06,1.4302378828115697e-06,1.2013750775050766e-06,1.0524710034091769e-06,inf,inf,1.6211585877633563e-06,1.4202245722393837e-06,6.51786685341899e-07,5.710011798772572e-07
2046,YEM,2735.0,1.302007031393036e-07,1.1406301599179311e-07,2.461101069065345e-06,2.1560606343106503e-06,1.2358965727841734e-05,1.0827137422972097e-05,1.5111002787810318e-05,1.3238074073946646e-05,3.121003378183378e-07,2.7341715494062344e-07,2.55115196055189e-05,2.2349501950276563e-05,7.994529960738049e-06,7.003650339606074e-06
2047,BGR,946.0,1.9179475054503286e-08,1.696341435629427e-08,4.2095928692735394e-07,3.7232024291520996e-07,1.0328450960006943e-05,9.135067190075428e-06,6.4388811948306035e-06,5.6949113251781545e-06,3.661241739622615e-08,3.238209623114554e-08,4.512871995547365e-06,3.991439670785564e-06,3.0619792972266096e-07,2.7081879676917417e-07
2048,BGR,960.0,2.27008686573864e-09,2.1264472129486102e-09,4.39604109897351e-08,4.1178817797697506e-08,4.6158433968407075e-06,4.3237760963061005e-06,3.7425755952826465e-07,3.505764278869907e-07,3.010332582827327e-09,2.819853912823157e-09,3.0772289439644405e-07,2.88251740946875e-07,2.769505976201141e-08,2.5942655997973043e-08
2049,BGR,976.0,5.027197007166424e-09,4.446337850277262e-09,8.457903739443882e-08,7.480649251875632e-08,1.4809651989459845e-06,1.309849526412032e-06,6.422587149354546e-07,5.680499948215793e-07,4.102010355751898e-09,3.6280503590785903e-09,2.675547575675481e-07,2.366405859763361e-07,5.3436099391359236e-08,4.7261913737671185e-08
2050,BGR,1016.0,3.5981753522583133e-09,3.1824301370871707e-09,5.862915242045929e-08,5.1854944050362136e-08,1.2888530672980037e-06,1.139934673020334e-06,5.321102617575927e-07,4.706284623421368e-07,4.7598656045769726e-09,4.209894812097788e-09,2.0064047121693068e-06,1.774578000817486e-06,2.1458457156998776e-07,1.8979075244058377e-07
2051,BGR,1049.0,1.8924258263463537e-09,1.6737686166925785e-09,3.827661087360275e-08,3.3854003227846844e-08,1.3536410616689215e-07,1.1972368458224564e-07,2.3577763840901097e-07,2.0853510145166788e-07,1.9176581706976383e-07,1.6960855315818127e-07,9.918921857987558e-07,8.772856450272891e-07,1.9176581706976383e-07,1.6960855315818127e-07
2052,BGR,1052.0,5.01234298861751e-09,4.433200114714361e-09,5.7067278935184765e-08,5.047353465164137e-08,4.0958002706988793e-07,3.622557808023734e-07,5.556318360992065e-07,4.914322753107032e-07,4.479781546076899e-09,3.9621726025259596e-09,8.053539987561633e-07,7.123007040378617e-07,1.525032015685753e-08,1.3488247157535182e-08
2053,BGR,1053.0,3.226707744950626e-09,2.85388313959143e-09,2.7559605291469053e-08,2.4375276316300473e-08,4.3786279902771245e-07,3.872706666895922e-07,3.4005635920805667e-07,3.0076511006408795e-07,2.0342485909852372e-07,1.7992047047444102e-07,8.396275183700888e-07,7.426141465594852e-07,1.7732247779003103e-07,1.5683404560808434e-07
2054,BGR,2731.0,9.207966274135647e-09,8.144047052542822e-09,1.5650986179595285e-07,1.384261888788101e-07,1.1311798061091244e-06,1.0004795078057283e-06,7.450204796675254e-07,6.589383215448306e-07,inf,inf,1.0021447237724358e-06,8.863535704713872e-07,3.9547018035144027e-07,3.497762329675839e-07
2055,BGR,2735.0,8.773593994459421e-09,7.759863598923956e-09,5.136860766356404e-08,4.543330691933359e-08,3.266923335718926e-07,2.8894520864915524e-07,6.859160722754132e-07,6.06663035071846e-07,5.089268460771678e-08,4.5012373605199154e-08,2.5601376881169863e-07,2.2643308166297687e-07,7.999227347020008e-08,7.074969863986986e-08
2056,BLR,960.0,2.2444996419823374e-09,2.1024790197200314e-09,4.346491238596366e-08,4.0714671847640715e-08,4.5638160407066576e-06,4.275040768985338e-06,3.7003912539577974e-07,3.4662491500023103e-07,2.9764016991504908e-09,2.7880700044113462e-09,3.042544039731504e-07,2.8500271911204233e-07,2.7382895632184517e-08,2.5650244040584382e-08
2057,BLR,976.0,5.528900189065313e-08,4.8900725684714314e-08,8.324719660346791e-07,7.362853706743911e-07,7.1935964019157544e-06,6.362424212908408e-06,4.163849574586057e-06,3.6827444677323667e-06,2.7145897969988525e-08,2.4009370122488404e-08,1.6541962676592789e-06,1.4630648980328172e-06,4.3122289903852894e-07,3.813979629539168e-07
2058,BLR,1016.0,1.9100331545096567e-08,1.689341535267909e-08,3.702030611783293e-07,3.2742856125574993e-07,2.6358457139461648e-05,2.3312912839307673e-05,4.393076080807051e-06,3.885485376720873e-06,2.3121453975643215e-08,2.044992384797995e-08,1.882746958572343e-05,1.6652080776745006e-05,1.3179228766116631e-06,1.1656456593348572e-06
2059,BLR,1049.0,1.3156748357759115e-09,1.1636573646563867e-09,2.661112156898292e-08,2.3536383575544517e-08,9.410944707667696e-08,8.32357267895392e-08,1.6392013962962762e-07,1.4498025842610842e-07,1.3332171669195904e-07,1.1791727961851385e-07,6.89595106180581e-07,6.099169810941884e-07,1.3332171669195904e-07,1.1791727961851385e-07
2060,BLR,1052.0,3.5729754594415652e-09,3.1601419241736304e-09,4.067957592598045e-08,3.5979321660772686e-08,2.919631375429393e-07,2.5822874008961665e-07,3.9607403551098385e-07,3.5031031668225365e-07,3.1933468168758987e-09,2.824376844730182e-09,5.740848302387563e-07,5.077531487868496e-07,1.0870967887237101e-08,9.614899896953811e-09
2061,BLR,1053.0,2.457389307589648e-09,2.1734543276554685e-09,2.019308183330135e-08,1.7859905617615998e-08,4.2167040911819523e-07,3.7294919966960064e-07,2.400875674928016e-07,2.123470469135129e-07,2.9826258019795546e-06,2.638003240702566e-06,6.284083652021467e-07,5.557999608223157e-07,3.2284332555804393e-07,2.855409278951686e-07
2062,BLR,2731.0,9.627208621788512e-09,8.514848737090041e-09,1.64567731434065e-07,1.455530253074331e-07,1.0649989818995265e-06,9.419454373831446e-07,7.761558820740664e-07,6.864762354174059e-07,inf,inf,1.0470529469029391e-06,9.260729472949348e-07,4.202400690334429e-07,3.7168412586236036e-07
2063,BLR,2735.0,1.574575036407731e-08,1.3926433701526156e-08,1.1457504012421687e-07,1.013366567642207e-07,6.081875537117443e-07,5.379155295249286e-07,1.0778430799531532e-06,9.533054853874504e-07,4.231918354124659e-08,3.742948352810516e-08,6.239624495493337e-07,5.518677411344733e-07,9.414473737161143e-08,8.326693952575996e-08
2064,CZE,960.0,1.1449054615281086e-09,1.072461615676511e-09,2.2171184456763714e-08,2.076830367480869e-08,2.3279744904747717e-06,2.1806720006173894e-06,1.8875468176530311e-07,1.7681123706260941e-07,1.5182441989829267e-09,1.4221773599188515e-09,1.5519830000738344e-07,1.4537813397624353e-07,1.3967846630642924e-08,1.3084031711253433e-08
2065,CZE,976.0,3.1426657490306445e-08,2.7795516369789072e-08,4.7008570625785746e-07,4.1577043144102824e-07,4.037512525226845e-06,3.571004823621058e-06,2.663387175529423e-06,2.3556505129235897e-06,8.094116950992989e-09,7.158895605735606e-09,5.874396922317305e-07,5.195649453565766e-07,1.755251930588798e-07,1.5524442516622552e-07
2066,CZE,1016.0,1.6980971974108e-08,1.5018933675235272e-08,3.053267659722235e-07,2.700482901922809e-07,1.0286919447259034e-05,9.098334367222644e-06,3.160886954762647e-06,2.795667503655387e-06,2.1385117950369812e-08,1.891420989466411e-08,1.2426127051382975e-05,1.0990370769666805e-05,1.0997713389213667e-06,9.727000799700895e-07
2067,CZE,1049.0,7.204022774230269e-10,6.371645887292169e-10,1.4571011059712566e-08,1.2887427705588582e-08,5.1529951138023575e-08,4.557600822910164e-08,8.975503573802287e-08,7.938443870133932e-08,7.300076411220006e-08,6.456601165789398e-08,3.7759017006606213e-07,3.339621388746146e-07,7.300076411220006e-08,6.456601165789398e-08
2068,CZE,1052.0,2.854289542426471e-09,2.5244953818300294e-09,3.2497085265180393e-08,2.874226333924845e-08,2.3323623118113445e-07,2.0628733691525383e-07,3.164057493309355e-07,2.7984717075737717e-07,2.5510212785436584e-09,2.2562677475105886e-09,4.5861057430051937e-07,4.0562117461140635e-07,8.68432775674437e-09,7.680911480887111e-09
2069,CZE,1053.0,1.388261155559618e-09,1.227856818269711e-09,1.162001206480804e-08,1.0277397004888061e-08,2.2692404884585715e-07,2.0070448523962108e-07,1.386767072444181e-07,1.226535366514755e-07,1.7139252112080976e-07,1.5158925596660493e-07,3.518061735158823e-07,3.1115731152668024e-07,1.2998471699120085e-07,1.1496584802458709e-07
2070,CZE,2731.0,1.0656273353211019e-08,9.425011887487107e-09,1.806502774646312e-07,1.5977734017764709e-07,1.380182786105988e-06,1.2207118506428216e-06,8.636482980030376e-07,7.638594849703127e-07,inf,inf,1.1601422739412904e-06,1.0260955552325591e-06,4.542653514766264e-07,4.017780133662389e-07
2071,CZE,2735.0,8.60923125925545e-10,7.614491883896534e-10,4.533859674123049e-09,4.010002362780227e-09,3.081147998965652e-08,2.7251418535174773e-08,6.203713776673926e-08,5.486915937089835e-08,inf,inf,2.304723254175913e-08,2.0384278206818445e-08,1.8704742989457317e-08,1.6543534421900384e-08
2072,HUN,960.0,1.443102189596247e-09,1.3517899580765559e-09,2.7945787587381935e-08,2.6177519030535607e-08,2.9343078510992598e-06,2.7486396428592135e-06,2.3791684440782478e-07,2.2286266589183226e-07,1.9136789905515456e-09,1.7925910313623898e-09,1.9562052421633218e-07,1.8324264361576108e-07,1.760584671307422e-08,1.6491837488533986e-08
2073,HUN,976.0,1.454641190622572e-07,1.286567082057345e-07,2.301000845531962e-06,2.0351355115831157e-06,2.572213420002232e-05,2.275011278062776e-05,1.4402593217069973e-05,1.2738469423799285e-05,6.227550768738777e-08,5.507998723362905e-08,4.294016842912375e-06,3.7978717745002238e-06,1.1123985075177164e-06,9.838682632721853e-07
2074,HUN,1016.0,8.150578974841497e-08,7.208833818497709e-08,1.3871860306693313e-06,1.2269059169052643e-06,3.333916870230504e-05,2.9487049639495182e-05,1.3142953409902056e-05,1.1624372613122766e-05,1.0639408921792358e-07,9.410096028881743e-08,4.8774310714647084e-05,4.3138763717150616e-05,5.033834708009017e-06,4.452208608963098e-06
2075,HUN,1049.0,1.3065833713115385e-09,1.155616358404838e-09,2.642723565772062e-08,2.337374445752055e-08,9.345913997146065e-08,8.26605583423696e-08,1.6278743260817058e-07,1.439784281625242e-07,1.324004482929026e-07,1.1710245765169028e-07,6.848299246690348e-07,6.05702384592793e-07,1.324004482929026e-07,1.1710245765169028e-07
2076,HUN,1052.0,5.844521779175607e-09,5.1692261843873315e-09,6.654192567675227e-08,5.885344901843139e-08,4.77580922526921e-07,4.223996253527934e-07,6.478811156099341e-07,5.73022764516645e-07,5.223541340138199e-09,4.619995902296178e-09,9.390636268039604e-07,8.305610744366964e-07,1.7782268391959827e-08,1.572764562483805e-08
2077,HUN,1053.0,1.728214582715432e-09,1.5285308893951537e-09,1.5866314319404156e-08,1.403306729419911e-08,2.3461224266901446e-07,2.075043594334196e-07,1.9260519968774001e-07,1.7035095070095748e-07,4.609859128340878e-08,4.077220585859098e-08,4.322781889264581e-07,3.823313211185214e-07,7.469180467646466e-08,6.606166373926764e-08
2078,HUN,2731.0,1.8274499411844732e-08,1.616300262629928e-08,3.0833614008482023e-07,2.727099511543258e-07,2.623470727488146e-06,2.3203461447992553e-06,1.485558628487931e-06,1.3139122157408616e-06,inf,inf,1.9906833917375974e-06,1.7606731743322305e-06,7.687122188497351e-07,6.79892637939153e-07
2079,HUN,2735.0,7.229002313823029e-09,6.393739207330246e-09,4.58151478098223e-08,4.052151239198821e-08,2.7605787407536673e-07,2.4416122396210335e-07,5.923509664477477e-07,5.23908754522726e-07,2.5117239830067982e-08,2.221510992939405e-08,2.2460627122934992e-07,1.9865451140129515e-07,4.7385672442469074e-08,4.191057335557797e-08
2080,MDA,960.0,2.0809900316457017e-09,1.949315473232783e-09,4.0298535900704736e-08,3.774864770387561e-08,4.2313464922575574e-06,3.963608217500206e-06,3.4308213593093165e-07,3.213736279318132e-07,2.759573737617126e-09,2.5849618231999945e-09,2.8208976731813304e-07,2.642405489270946e-07,2.5388078386077558e-08,2.3781648773439953e-08
2081,MDA,976.0,1.4445886167447448e-08,1.2776760161886363e-08,2.482829859639313e-07,2.195955393229211e-07,5.4887208870945735e-06,4.854535717439823e-06,2.0805435509556578e-06,1.8401505901951127e-06,1.4667594021412287e-08,1.2972851148848349e-08,9.537560482922936e-07,8.435558844038961e-07,1.6921648202829328e-07,1.4966464370912898e-07
2082,MDA,1016.0,1.742036520885954e-08,1.540755794598625e-08,3.3764191537397014e-07,2.986296391462855e-07,2.4040103630000706e-05,2.126242964862613e-05,4.006683838826383e-06,3.5437381867613334e-06,2.1087810515987867e-08,1.8651254355667564e-08,1.7171502775625737e-05,1.5187449910669118e-05,1.2020051994113082e-06,1.0631214982730511e-06
2083,MDA,1049.0,1.9005181728752565e-09,1.680925946436714e-09,3.844028841109398e-08,3.399876891519706e-08,1.3594294695390072e-07,1.2023564416864966e-07,2.3678586516601727e-07,2.094268343169104e-07,1.92585841518026e-07,1.7033382923892034e-07,9.961336916876768e-07,8.810370731390579e-07,1.92585841518026e-07,1.7033382923892034e-07
2084,MDA,1052.0,5.192239704404525e-09,4.592310962251093e-09,5.911546599713459e-08,5.2285067329794514e-08,4.242801587027697e-07,3.752574100582322e-07,5.755738757257735e-07,5.090701449778227e-07,4.640564235811545e-09,4.104377922511915e-09,8.342587524314768e-07,7.378657057945618e-07,1.5797665483613768e-08,1.397235037450865e-08
2085,MDA,1053.0,5.435966199879018e-09,4.807876483236015e-09,4.447655690745983e-08,3.9337586759727016e-08,9.475657571809217e-07,8.38080840232464e-07,5.27808601542084e-07,4.668238303358751e-07,5.1087002953933306e-06,4.518423975974893e-06,1.373622512071827e-06,1.2149095726129971e-06,7.377245830392661e-07,6.524854172158984e-07
2086,MDA,2731.0,4.8001468176477276e-09,4.24552179908005e-09,8.128647323975426e-08,7.189436223928436e-08,6.358954861452907e-07,5.624219947691948e-07,3.8930073222975624e-07,3.443196235170967e-07,inf,inf,5.226580271220558e-07,4.6226837051168385e-07,2.0400086287129436e-07,1.8042992084472122e-07
2087,MDA,2735.0,5.6616716302088145e-08,5.0075031532188865e-08,3.319988350241062e-07,2.936385791746974e-07,2.0823910588505267e-06,1.8417846308483698e-06,4.055462397255499e-06,3.5868807073978153e-06,3.9070951538206196e-07,3.4556563115196763e-07,1.713435434310807e-06,1.5154593732296495e-06,6.016192323709894e-07,5.321061340012303e-07
2088,POL,960.0,1.6098408696940787e-09,1.5079782550690576e-09,3.1174695262948625e-08,2.9202117706121122e-08,3.2733431748762143e-06,3.066222520509164e-06,2.6540619401563094e-07,2.4861262803712196e-07,2.13478897937693e-09,1.9997102947654894e-09,2.1822287922835163e-07,2.044148355467272e-07,1.9640058610267758e-08,1.8397334711842502e-08
2089,POL,976.0,1.1725136874448183e-07,1.0370375342406926e-07,1.8150187300558031e-06,1.6053053952142685e-06,1.787982918107134e-05,1.5813933914059872e-05,9.993077464924863e-06,8.838443870353227e-06,6.008927154973556e-08,5.3146356131718824e-08,3.787559217207607e-06,3.3499319568398977e-06,9.552747694546905e-07,8.448991274434579e-07
2090,POL,1016.0,5.232469528982578e-08,4.627892498338981e-08,1.0141584362439861e-06,8.969791784211959e-07,7.220807842397537e-05,6.386491552541654e-05,1.2034679438444734e-05,1.0644152323219044e-05,6.334042061399962e-08,5.6021856558840294e-08,5.157719942323966e-05,4.561779728941049e-05,3.6104039749979793e-06,3.1932458238538974e-06
2091,POL,1049.0,6.977012724669235e-10,6.170865338147653e-10,1.411185566189067e-08,1.2481324658187752e-08,4.990616160704583e-08,4.4139836771691455e-08,8.692671387539275e-08,7.688291060672674e-08,7.070039560998159e-08,6.253143542656289e-08,3.6569171195359245e-07,3.234384684097421e-07,7.070039560998159e-08,6.253143542656289e-08
2092,POL,1052.0,2.978273497974436e-09,2.6341538164595356e-09,3.390868598580361e-08,2.999076299116947e-08,2.433674915487682e-07,2.1524799757355064e-07,3.3014970760043113e-07,2.920031061184094e-07,2.6618319388146515e-09,2.35427497346071e-09,4.785315921975211e-07,4.2324045146990663e-07,9.061555536390305e-09,8.014553101142843e-09
2093,POL,1053.0,1.0433322163934097e-09,9.22782122433363e-10,8.685952659731857e-09,7.682348637148542e-09,1.735333812711607e-07,1.534827539745577e-07,1.0340727341258067e-07,9.14592511717546e-08,1.0851424930317513e-07,9.597614998642876e-08,2.58568016715181e-07,2.2869220322038854e-07,9.684981583066676e-08,8.565946417186426e-08
2094,POL,2731.0,9.27433308483788e-09,8.202745619956605e-09,1.5813144932650774e-07,1.398604127622914e-07,1.0739276141998352e-06,9.498424256434967e-07,7.489088205595449e-07,6.623773905246858e-07,inf,inf,1.0089854185363402e-06,8.924038684819055e-07,4.0188568905556524e-07,3.5545047233780753e-07
2095,POL,2735.0,1.3358519831168263e-08,1.1815031769061632e-08,8.202783657601421e-08,7.255006597600313e-08,5.047976876485994e-07,4.4647167439923287e-07,7.205739146416377e-07,6.373163944095071e-07,inf,inf,4.819723114429181e-07,4.2628361850536953e-07,4.791383759546173e-07,4.237771254021724e-07
2096,ROU,960.0,2.2551999896964317e-09,2.1125023033738987e-09,4.367212546240758e-08,4.0908773525220053e-08,4.585573414878298e-06,4.295421446203746e-06,3.71803236752936e-07,3.4827740228403174e-07,2.9905912906843983e-09,2.8013617501262568e-09,3.05704895590597e-07,2.8636143093222686e-07,2.7513439874296463e-08,2.5772528101161562e-08
2097,ROU,976.0,6.522389837679273e-09,5.768771100117154e-09,1.0928946846709884e-07,9.666179773524399e-08,1.8803972338461805e-06,1.6631298480024239e-06,9.031906668470083e-07,7.988329962589962e-07,3.2011856391601782e-09,2.831309943268891e-09,2.3579085895726149e-07,2.0854679445355416e-07,5.597528581347755e-08,4.950771406765237e-08
2098,ROU,1016.0,8.112507537862161e-08,7.175161282686131e-08,6.442091354534765e-07,5.697750572292938e-07,3.462897884122644e-06,3.0627830800882386e-06,3.1697105879832683e-06,2.803471624780914e-06,inf,inf,8.230933761560853e-06,7.279904144393413e-06,2.467121297918192e-06,2.1820618512704475e-06
2099,ROU,1049.0,1.57445454708852e-09,1.3925368025723518e-09,3.184525554348042e-08,2.8165748203796482e-08,1.1261980760350825e-07,9.960733834870469e-08,1.9616154552887562e-07,1.7349638444854603e-07,1.5954472743830335e-07,1.4111039599399833e-07,8.252313725645593e-07,7.298813795917321e-07,1.5954472743830335e-07,1.4111039599399833e-07
2100,ROU,1052.0,4.120289903013515e-09,3.6442178263092153e-09,4.6910942392222746e-08,4.149069520318703e-08,3.3668654636053295e-07,2.9778465666412445e-07,4.5674532833673197e-07,4.0397144540504304e-07,3.682509100818329e-09,3.257019682263861e-09,6.620241186531053e-07,5.855316376835001e-07,1.2536201194275161e-08,1.1087726577919527e-08
2101,ROU,1053.0,2.369859363002336e-09,2.0960378856309292e-09,1.9431759090117835e-08,1.7186548650608692e-08,4.132803559333481e-07,3.65528561292301e-07,2.3053733490721627e-07,2.039002801439381e-07,inf,inf,6.051605133330696e-07,5.352382435162776e-07,3.38889888909334e-07,2.9973341764522285e-07
2102,ROU,2731.0,5.951192993117039e-09,5.263572249482192e-09,1.0159642726979548e-07,8.985763624912147e-08,6.73802963202563e-07,5.959495151365075e-07,4.80187507131852e-07,4.2470503645411537e-07,inf,inf,6.473528926926531e-07,5.725555742419965e-07,2.5880109387340083e-07,2.288983498641645e-07
2103,ROU,2735.0,1.91566427112014e-08,1.6943220138305802e-08,1.6568808226408142e-07,1.4654392705526397e-07,7.937841604871163e-07,7.02067683580554e-07,1.447418957001498e-06,1.280179329465364e-06,3.487251148738237e-08,3.084322487054739e-08,8.559404618952319e-07,7.570422380271324e-07,8.055581348537002e-08,7.124812535679064e-08
2104,RUS,960.0,2.127103126451196e-09,1.992510763866595e-09,4.1191519614347165e-08,3.8585127909872305e-08,4.325109787124504e-06,4.051438643752121e-06,3.5068456497656387e-07,3.2849501359317826e-07,2.8207237111635428e-09,2.642242534692658e-09,2.8834065366846976e-07,2.700959107014587e-07,2.595065814270459e-08,2.430863131917245e-08
2105,RUS,976.0,3.803816578659482e-08,3.36431088837293e-08,5.336790390844381e-07,4.720159778894817e-07,3.6474601802801936e-06,3.2260204312343276e-06,2.630680846994066e-06,2.3267231829814657e-06,7.3426750945407385e-09,6.494277854757612e-09,5.34728124405994e-07,4.729438483840644e-07,1.7139416320995256e-07,1.5159070832327584e-07
2106,RUS,1016.0,2.1187972334201328e-08,1.873984314238912e-08,3.2486986465253243e-07,2.873333138844278e-07,5.5023170183285145e-06,4.866560906195433e-06,2.711604625141837e-06,2.398296757132817e-06,2.9507718502356485e-08,2.609829801086427e-08,9.620158799258642e-06,8.508613474635113e-06,1.1969308233602467e-06,1.0586334326034121e-06
2107,RUS,1049.0,2.226757773161821e-09,1.969470732118604e-09,4.5038880576704737e-08,3.983493767139931e-08,1.592786736567514e-07,1.4087508295624837e-07,2.774321094944266e-07,2.45376675624381e-07,2.2564478768039782e-07,1.9957303418801852e-07,1.1671282457237025e-06,1.0322743444689523e-06,2.2564478768039782e-07,1.9957303418801852e-07
2108,RUS,1052.0,3.929858878506605e-09,3.4757898393166386e-09,4.474281853914099e-08,3.9573083631907056e-08,3.2112561121511114e-07,2.8402168401273095e-07,4.3563553197257466e-07,3.853007455196405e-07,3.5123113726652793e-09,3.1064871688892454e-09,6.314267737742438e-07,5.584696123721923e-07,1.1956804672903075e-08,1.0575275468559133e-08
2109,RUS,1053.0,3.2692763167291515e-09,2.89153319620574e-09,2.680656530825793e-08,2.370924509147465e-08,5.70129899231897e-07,5.042551837367499e-07,3.1803163550565347e-07,2.8128519660529715e-07,inf,inf,8.348330558961994e-07,7.383736523160731e-07,4.6750651329226865e-07,4.134892470574208e-07
2110,RUS,2731.0,6.686549257253923e-09,5.913962991283106e-09,1.1384475030754057e-07,1.0069074707559479e-07,7.95260133333735e-07,7.033731175877248e-07,5.404339492272009e-07,4.779904031209123e-07,inf,inf,7.275785255152789e-07,6.435116691141857e-07,2.885616836065444e-07,2.5522030151802143e-07
2111,RUS,2735.0,1.7011265438592334e-08,1.504572693150924e-08,1.2448325403041352e-07,1.1010004249526793e-07,7.086207520185001e-07,6.267443401761017e-07,1.0864847043540838e-06,9.609486276010862e-07,7.495615124820432e-08,6.62954668239372e-08,8.258148975007838e-07,7.303974821050844e-07,1.815891678958567e-07,1.6060774806810176e-07
