,ISO3,FBS Code2,EnergyI-BaU_low,EnergyI-HalfW_low
658,ARG,2903.0,4.685246803851013e-11,4.20657957349401e-11
659,ARG,2905.0,3.4481033339226544e-12,3.012611625403616e-12
660,ARG,2907.0,1.4779346430006837e-11,1.1632422012952107e-11
662,ARG,2913.0,4.6224575011756945e-12,4.1502051263996045e-12
663,ARG,2918.0,2.7402015534838987e-11,1.9645090709471516e-11
664,ARG,2919.0,3.011851060243392e-11,2.1592604093911615e-11
665,BHS,2514.0,3.7789622908422283e-10,3.3016834551770275e-10
666,BHS,2903.0,5.309425554320402e-09,4.766989236390615e-09
667,BHS,2907.0,6.4048997315537e-11,5.041122554432323e-11
669,BHS,2913.0,3.8354477825314675e-11,3.443600086112522e-11
670,BHS,2918.0,1.3519141989493123e-10,9.69216189079787e-11
